id,U_SAEM,L_SAEM,h_SAEM,f_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,h_mode,f_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,80645.2,788.353,1.18584,0.23618,3.73754e-09,432.046,80664.7,788.353,1.1819,0.23618,3.74017e-09,432.578,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,80645.2,788.353,1.52598,0.23618,3.73754e-09,432.046,80664.7,788.353,1.52682,0.23618,3.74017e-09,432.578,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,80645.2,788.353,0.977965,0.23618,3.73754e-09,432.046,80664.7,788.353,1.04816,0.23618,3.74017e-09,432.578,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,80645.2,788.353,0.976025,0.23618,3.73754e-09,432.046,80664.7,788.353,1.03577,0.23618,3.74017e-09,432.578,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,80645.2,788.353,1.27554,0.23618,3.73754e-09,432.046,80664.7,788.353,1.32499,0.23618,3.74017e-09,432.578,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,80645.2,788.353,1.34722,0.23618,3.73754e-09,432.046,80664.7,788.353,1.36875,0.23618,3.74017e-09,432.578,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,80645.2,788.353,1.05078,0.23618,3.73754e-09,432.046,80664.7,788.353,1.127,0.23618,3.74017e-09,432.578,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,80645.2,788.353,0.919415,0.23618,3.73754e-09,432.046,80664.7,788.353,1.01868,0.23618,3.74017e-09,432.578,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,80645.2,788.353,1.4257,0.23618,3.73754e-09,432.046,80664.7,788.353,1.41983,0.23618,3.74017e-09,432.578,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,80645.2,788.353,1.28335,0.23618,3.73754e-09,432.046,80664.7,788.353,1.31233,0.23618,3.74017e-09,432.578,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,80645.2,788.951,0.109574,0.631964,3.73754e-09,432.046,80664.7,788.951,-1.45288e-06,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,80645.2,788.951,-0.117758,0.631964,3.73754e-09,432.046,80664.7,788.951,-4.10501e-07,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,80645.2,788.951,-0.188818,0.631964,3.73754e-09,432.046,80664.7,788.951,-4.98206e-07,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,80645.2,788.951,0.0985909,0.631964,3.73754e-09,432.046,80664.7,788.951,-5.52782e-07,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,80645.2,788.951,-0.0815493,0.631964,3.73754e-09,432.046,80664.7,788.951,-6.67025e-07,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,80645.2,788.951,0.251306,0.631964,3.73754e-09,432.046,80664.7,788.951,4.07985e-07,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,80645.2,788.951,0.122667,0.631964,3.73754e-09,432.046,80664.7,788.951,-8.22207e-08,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,80645.2,788.951,-0.0559127,0.631964,3.73754e-09,432.046,80664.7,788.951,-2.68276e-06,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,80645.2,788.951,0.188673,0.631964,3.73754e-09,432.046,80664.7,788.951,1.15295e-06,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,80645.2,788.951,-0.161146,0.631964,3.73754e-09,432.046,80664.7,788.951,8.32084e-07,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,80645.2,788.951,0.118905,0.631964,3.73754e-09,432.046,80664.7,788.951,-2.91433e-07,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,80645.2,788.951,-0.124613,0.631964,3.73754e-09,432.046,80664.7,788.951,-2.31708e-07,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,80645.2,788.951,0.144656,0.631964,3.73754e-09,432.046,80664.7,788.951,1.07143e-07,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,80645.2,788.951,0.13585,0.631964,3.73754e-09,432.046,80664.7,788.951,5.65587e-07,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,80645.2,788.951,0.0590499,0.631964,3.73754e-09,432.046,80664.7,788.951,5.06618e-08,0.631964,3.74017e-09,432.578,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,80645.2,788.951,-0.168196,0.631964,3.73754e-09,432.046,80664.7,788.951,-5.79771e-07,0.631964,3.74017e-09,432.578,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,80645.2,788.523,0.0768302,0.0214207,3.7372e-09,431.989,80664.7,788.523,0.0817633,0.0214207,3.73983e-09,432.521,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,80645.2,788.523,0.0931162,0.0214207,3.7372e-09,431.989,80664.7,788.523,0.0943412,0.0214207,3.73983e-09,432.521,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,80645.2,788.523,0.153485,0.0214207,3.7372e-09,431.989,80664.7,788.523,0.170296,0.0214207,3.73983e-09,432.521,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,80645.2,788.523,0.174912,0.0214207,3.7372e-09,431.989,80664.7,788.523,0.182821,0.0214207,3.73983e-09,432.521,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,80645.2,788.523,1.07062,0.0214207,3.7372e-09,431.989,80664.7,788.523,1.07594,0.0214207,3.73983e-09,432.521,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,80645.2,788.523,0.996588,0.0214207,3.7372e-09,431.989,80664.7,788.523,1.01685,0.0214207,3.73983e-09,432.521,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,80645.2,788.523,0.0793472,0.0214207,3.7372e-09,431.989,80664.7,788.523,0.0911942,0.0214207,3.73983e-09,432.521,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,80645.2,788.523,0.061551,0.0214207,3.7372e-09,431.989,80664.7,788.523,0.0853067,0.0214207,3.73983e-09,432.521,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,80645.2,788.523,1.86611,0.0214207,3.7372e-09,431.989,80664.7,788.523,1.9155,0.0214207,3.73983e-09,432.521,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,80645.2,788.523,1.95557,0.0214207,3.7372e-09,431.989,80664.7,788.523,1.96099,0.0214207,3.73983e-09,432.521,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,80645.2,789.261,0.356624,0.871497,3.7372e-09,431.989,80664.7,789.261,-1.11184e-06,0.871497,3.73983e-09,432.521,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,80645.2,789.261,0.00927443,0.871497,3.7372e-09,431.989,80664.7,789.261,3.0403e-07,0.871497,3.73983e-09,432.521,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,80645.2,789.261,-0.00368321,0.871497,3.7372e-09,431.989,80664.7,789.261,-0.00364352,0.871497,3.73983e-09,432.521,False,69.0|71,783
