rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,611.147,1.52264,0.0187013,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|cc|2|1|162,611.147,1.52262,0.0187012,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|cc|3|1|162,611.147,1.52264,0.0187013,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|cc|4|1|162,611.147,1.52263,0.0187008,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|cc|5|1|162,611.147,1.52263,0.018701,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|cc|6|1|162,611.147,1.52263,0.018701,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|cc|7|1|162,611.147,1.52264,0.0187014,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|cc|8|1|162,611.147,1.52262,0.018701,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|sample|10|162,610.415,1.60549,0.431543,6.22974,3.14921,4.2073,True,32.0|162,84
1,8|84|sample|11|162,604.517,0.807222,0.15168,6.19785,3.14921,4.2073,True,22.0|162,84
1,8|84|sample|12|162,604.517,0.807223,0.15168,6.19785,3.14921,4.2073,True,22.0|162,84
1,8|84|sample|3|162,609.71,0.448616,0.0119903,5.58896,3.14921,4.2073,True,55.0|162,84
1,8|84|sample|4|162,609.71,0.448615,0.0119906,5.58896,3.14921,4.2073,True,55.0|162,84
1,8|84|sample|5|162,609.71,0.448615,0.0119903,5.58896,3.14921,4.2073,True,55.0|162,84
1,8|84|sample|6|162,609.71,0.4486,0.0119906,5.58896,3.14921,4.2073,True,55.0|162,84
1,8|84|sample|7|162,610.415,1.60547,0.431544,6.22974,3.14921,4.2073,True,32.0|162,84
1,8|84|sample|8|162,610.415,1.60549,0.431543,6.22974,3.14921,4.2073,True,32.0|162,84
1,8|84|sample|9|162,610.415,1.60548,0.431545,6.22974,3.14921,4.2073,True,32.0|162,84
1,8|84|vc|1|2|162,611.147,1.52262,0.0187011,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|vc|2|2|162,611.147,1.52263,0.0187009,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|vc|3|2|162,611.147,1.52264,0.0187014,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|vc|4|2|162,611.147,1.52263,0.0187007,6.23474,3.14921,4.2073,False,69.0|162,84
1,8|84|vc|5|2|162,611.147,1.52264,0.0187014,6.23474,3.14921,4.2073,False,69.0|162,84
