rep,id,eta_U,eta_L,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0,-1.45254e-08,-5.40585e-09,-9.20887,0,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0,6.01452e-08,1.89004e-08,-11.3522,0,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0,-1.36953e-07,3.15646e-08,-2.69994,0,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0,5.82546e-08,4.85445e-08,1.98304,0,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0,-1.59887e-08,4.3475e-08,-9.80384,0,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0,1.24599e-08,3.839e-08,-29.1096,0,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0,-4.71462e-08,-3.48536e-09,14.0617,0,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0,7.03733e-08,-6.7188e-08,-3.61785,0,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0,1.56516e-07,1.46416e-08,-4.54956,0,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0,-6.32543e-08,2.09413e-08,-2.48868,0,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0,-1.86068e-07,1.26204e-07,32.9005,0,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0,3.76531e-09,-7.69174e-09,20.5555,0,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0,3.2259e-08,-1.85504e-08,-5.15842,0,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0,7.08905e-08,5.60983e-09,-4.43978,0,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0,9.96383e-08,6.67773e-08,-7.74633,0,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0,1.54466e-07,3.00212e-08,-8.48021,0,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0,-1.01005e-07,-5.64863e-08,-16.1147,0,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0,-3.66213e-08,1.00909e-08,-0.0370217,0,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0,1.10844e-07,1.21868e-08,8.6194,0,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0,6.13834e-08,3.82263e-08,16.8185,0,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0,-3.16186e-08,1.53341e-08,13.0865,0,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0,-1.69163e-08,3.05829e-08,7.95445,0,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0,3.0748e-08,5.18802e-08,10.5249,0,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0,2.95529e-09,3.24402e-08,8.63857,0,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0,-1.8483e-08,-1.03832e-08,24.3688,0,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0,-5.57986e-08,-3.97167e-08,-10.4517,0,0,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,0,-3.08171e-08,2.54119e-08,9.38661,0,0,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,0,-1.11472e-07,-3.17066e-09,5.46213,0,0,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,0,-6.51692e-08,-2.00143e-08,4.72926,0,0,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,0,2.63051e-08,6.76788e-08,2.28127,0,0,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,0,-5.09975e-08,1.93973e-08,-3.93684,0,0,True,6.0|71,783
1,14|783|14|783|sample|8|71|8|71|6.0,0,3.68661e-08,2.06038e-08,-28.4775,0,0,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,0,1.32882e-07,4.63817e-09,1.0014,0,0,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,0,-8.134e-08,3.76191e-08,5.77052,0,0,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,0,-4.49888e-08,1.21695e-08,-19.059,0,0,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,0,-1.90669e-08,-2.27695e-08,-4.88937,0,0,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,0,1.72817e-07,4.6311e-08,8.00357,0,0,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,0,1.51129e-07,3.95892e-08,-30.8254,0,0,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,0,1.13259e-07,2.59521e-08,-9.6812,0,0,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,0,2.35199e-08,2.17136e-08,5.5043,0,0,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,0,-5.03439e-08,6.8721e-09,-12.3402,0,0,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,0,2.17163e-08,-4.08482e-10,9.36433,0,0,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,0,-9.31353e-08,-7.861e-08,11.8683,0,0,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,0,-1.13753e-07,-5.94771e-08,-1.38646,0,0,False,69.0|71,783
1,14|783|14|783|vc|1|2|71|2|71|69.0,0,-7.29614e-08,5.39581e-09,-2.90433,0,0,False,69.0|71,783
1,14|783|14|783|vc|2|2|71|2|71|69.0,0,3.48812e-08,-4.50234e-09,13.4372,0,0,False,69.0|71,783
1,14|783|14|783|vc|3|2|71|2|71|69.0,0,-7.48339e-08,1.49858e-08,-9.47113,0,0,False,69.0|71,783
1,14|783|14|783|vc|4|2|71|2|71|69.0,0,-1.27127e-08,-7.18346e-09,22.1227,0,0,False,69.0|71,783
1,14|783|14|783|vc|5|2|71|2|71|69.0,0,3.19501e-08,4.77852e-10,-27.1326,0,0,False,69.0|71,783
1,14|783|14|783|vc|6|2|71|2|71|69.0,0,4.40559e-09,-6.1823e-09,-3.61127,0,0,False,69.0|71,783
1,14|783|14|783|vc|7|2|71|2|71|69.0,0,3.90677e-08,-1.73393e-08,5.94501,0,0,False,69.0|71,783
1,14|783|14|783|vc|8|2|71|2|71|69.0,0,-2.11554e-08,-2.93571e-08,4.70678,0,0,False,69.0|71,783
1,14|491|14|491|sample|10|99|10|99|6.0,0,-5.81517e-08,1.83158e-08,-4.90368,0,0,True,6.0|99,491
1,14|491|14|491|sample|9|99|9|99|6.0,0,-3.14035e-08,1.5778e-08,-19.635,0,0,True,6.0|99,491
