id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
14|783|14|783|sample|3|71|3|71|6.0,0,1.85071e-09,-9.98704e-10,8.07831,0,0,0,0,5.77316e-15,1.56928,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,7.20313e-09,-1.41153e-09,7.23441,0,0,0,0,1.64313e-14,1.40741,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,-5.4374e-09,-4.50882e-09,5.09091,0,0,0,0,9.99201e-15,0.19999,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,-1.19349e-09,-3.7914e-10,5.67844,0,0,0,0,4.15223e-14,0.128213,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,3.14466e-09,-1.20769e-08,-3.04137,0,0,0,0,3.35287e-14,-4.09942,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,-1.80229e-08,-2.00916e-09,-4.23246,0,0,0,0,1.33227e-14,-3.97407,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,-3.54428e-09,-4.42835e-09,8.68135,0,0,0,0,-8.88178e-15,1.53816,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,-6.03805e-09,1.71993e-09,7.93962,0,0,0,0,-3.79696e-14,1.59402,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,-8.49755e-09,7.43727e-09,-8.76965,0,0,0,0,-4.28546e-14,-5.38656,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,0,-1.05945e-08,-2.55024e-09,-5.70101,0,0,0,1.13687e-13,-1.15463e-14,-4.96767,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0,-5.66838e-09,5.47897e-09,1.14823,0,0,0,0,6.66134e-16,-6.61048e-07,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0,1.28973e-08,-3.62505e-09,-0.902417,0,0,0,0,4.44089e-16,7.66645e-08,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0,1.34463e-09,-4.90814e-09,1.96059,0,0,0,0,8.88178e-16,2.52824e-07,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0,-2.3392e-09,1.26818e-09,1.01655,0,0,0,0,4.44089e-16,-5.8175e-07,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0,3.08811e-09,7.00114e-09,-0.708644,0,0,0,0,4.44089e-16,3.77819e-07,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0,1.26123e-08,-2.35061e-09,1.27796,0,0,0,0,-1.33227e-15,-1.37385e-06,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0,-3.81505e-09,3.82862e-09,-0.556182,0,0,0,0,8.88178e-16,3.77357e-07,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0,-1.27625e-08,-2.54296e-10,1.36799,0,0,0,0,3.10862e-15,3.27424e-07,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0,-8.87209e-09,4.26657e-09,-0.388418,0,0,0,0,1.33227e-15,5.81726e-07,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0,4.49097e-09,-5.22161e-09,-1.88614,0,0,0,0,1.77636e-15,-1.75595e-07,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0,-7.64613e-09,4.42489e-09,-1.87098,0,0,0,0,-4.44089e-16,8.28661e-08,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,0,2.86886e-09,1.49101e-09,0.633655,0,0,0,0,-3.10862e-15,-5.81048e-07,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,0,-4.61716e-09,-1.50995e-09,-0.768012,0,0,0,0,1.33227e-15,-3.36003e-07,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,0,-8.36723e-09,1.48638e-09,-0.282613,0,0,0,0,1.77636e-15,-1.52571e-07,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,0,2.80233e-09,6.02633e-09,0.8849,0,0,0,0,-4.44089e-16,-5.79692e-07,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0,-4.94791e-09,-1.10813e-09,-0.443857,0,0,0,0,-1.33227e-15,2.22406e-07,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,0,1.90002e-09,3.05974e-09,-5.46404,0,0,0,0,-7.54952e-15,-6.48211,0,0,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,0,-1.27015e-10,3.43865e-09,-5.33619,0,0,0,-1.13687e-13,4.21885e-15,-6.69393,0,0,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,0,-8.96282e-09,-7.41424e-09,-4.37639,0,0,0,-1.13687e-13,-1.33227e-15,-6.12883,0,0,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,0,1.55506e-08,-5.22502e-09,-3.43112,0,0,0,0,7.10543e-15,-5.5526,0,0,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,0,5.7249e-09,1.92541e-09,-1.14147,0,0,0,0,5.55112e-15,-4.4609,0,0,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,0,1.99476e-09,1.58326e-09,-0.369432,0,0,0,0,-7.99361e-15,-4.25496,0,0,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,0,-1.41113e-09,2.27544e-09,-2.11401,0,0,0,0,-3.91909e-14,-4.49029,0,0,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,0,-3.2075e-09,-2.15704e-09,-2.26146,0,0,0,0,7.32747e-15,-4.79603,0,0,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,0,-6.99155e-10,7.55461e-09,-11.3018,0,0,0,0,-4.44089e-15,-7.8346,0,0,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,0,-6.08867e-09,-4.06529e-09,-9.81817,0,0,0,1.13687e-13,-7.32747e-15,-7.17484,0,0,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,0,-3.14633e-09,2.87258e-09,1.07731,0,0,0,0,1.11022e-15,5.74995e-07,0,0,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,0,-2.84273e-09,2.82759e-09,-0.0251436,0,0,0,0,1.77636e-15,-3.06643e-07,0,0,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,0,-6.05236e-09,-2.39428e-09,0.147436,0,0,0,0,1.33227e-15,2.65971e-07,0,0,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,0,4.26383e-09,-6.94598e-10,-1.64246,0,0,0,0,8.88178e-16,5.20437e-07,0,0,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,0,1.92717e-10,3.14058e-09,-0.38952,0,0,0,0,1.33227e-15,1.02e-07,0,0,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,0,-5.39517e-09,-1.72979e-10,0.289944,0,0,0,0,-1.33227e-15,-2.68466e-07,0,0,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,0,-1.97516e-09,-2.56395e-09,-0.969046,0,0,0,0,2.22045e-16,4.23772e-07,0,0,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,0,5.15959e-10,8.11533e-09,1.18578,0,0,0,0,-8.88178e-16,-1.31706e-06,0,0,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,0,-1.83844e-08,7.67262e-09,0.505599,0,0,0,0,1.11022e-15,1.55466e-07,0,0,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,0,-1.07139e-08,6.73577e-09,0.748539,0,0,0,0,-8.88178e-16,-6.71877e-07,0,0,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,0,-2.72053e-09,3.88922e-10,-0.87869,0,0,0,0,1.77636e-15,2.67072e-07,0,0,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,0,6.60468e-09,3.48037e-09,-0.109951,0,0,0,0,0,-7.22397e-07,0,0,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,0,3.69702e-09,-3.90817e-09,0.648042,0,0,0,0,1.33227e-15,7.12716e-08,0,0,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,0,2.04137e-10,-1.70741e-09,-2.58238,0,0,0,0,-4.44089e-16,-6.05884e-07,0,0,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,0,-1.81e-08,-3.20993e-09,-1.00359,0,0,0,0,-1.33227e-15,-4.51705e-07,0,0,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,0,8.24658e-09,4.88274e-10,1.34643,0,0,0,-2.27374e-13,9.01501e-14,-3.80127e-05,0,0,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,0,-4.32586e-09,2.30546e-09,-14.4631,0,0,0,1.13687e-13,-5.9952e-15,-10.2441,0,0,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,0,-8.40398e-09,6.66237e-10,-11.6194,0,0,0,-1.13687e-13,-1.11022e-15,-6.27925,0,0,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,0,-8.70834e-09,5.18507e-10,5.12262,0,0,0,1.13687e-13,-2.44249e-15,-1.41976,0,0,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,0,-1.77422e-09,1.07919e-09,-0.0361471,0,0,0,1.13687e-13,-1.33227e-15,-2.09474,0,0,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,0,1.62576e-08,3.40589e-09,-4.62184,0,0,0,0,3.9968e-14,-5.47821,0,0,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,0,1.39609e-09,-1.83788e-10,-3.75024,0,0,0,1.13687e-13,-1.02807e-13,-5.45862,0,0,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,0,3.48429e-09,9.32467e-09,-2.099,0,0,0,1.13687e-13,-1.45439e-14,-3.57961,0,0,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,0,5.02182e-09,8.01594e-10,-2.04956,0,0,0,0,-7.32747e-15,-3.52004,0,0,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,0,1.01552e-09,6.17702e-09,1.79327,0,0,0,0,-3.35287e-14,-2.16304,0,0,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,0,6.3013e-09,1.35132e-09,0.516738,0,0,0,0,-4.00791e-14,-3.1948,0,0,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,0,1.34342e-09,-2.64198e-09,-0.75757,0,0,0,0,-4.44089e-16,1.2615e-07,0,0,False,69.0|99,433
14|433|14|433|cc|2|1|99|1|99|69.0,0,5.87222e-09,6.54562e-09,-0.500008,0,0,0,0,2.22045e-16,8.09384e-07,0,0,False,69.0|99,433
14|433|14|433|cc|3|1|99|1|99|69.0,0,-1.14458e-08,-6.41397e-09,-0.332063,0,0,0,0,-8.88178e-16,4.52481e-07,0,0,False,69.0|99,433
14|433|14|433|cc|4|1|99|1|99|69.0,0,-9.3114e-09,1.93467e-09,-0.171196,0,0,0,0,-2.66454e-15,9.70852e-07,0,0,False,69.0|99,433
14|433|14|433|cc|5|1|99|1|99|69.0,0,7.07955e-09,5.70275e-09,-1.94693,0,0,0,0,8.88178e-16,5.58199e-07,0,0,False,69.0|99,433
14|433|14|433|cc|6|1|99|1|99|69.0,0,-4.32897e-09,-6.21796e-09,-0.719019,0,0,0,0,1.33227e-15,-8.78936e-07,0,0,False,69.0|99,433
14|433|14|433|cc|7|1|99|1|99|69.0,0,-8.4673e-09,3.35725e-09,0.490858,0,0,0,0,1.33227e-15,2.26758e-07,0,0,False,69.0|99,433
14|433|14|433|cc|8|1|99|1|99|69.0,0,1.07912e-08,6.80889e-09,-1.36661,0,0,0,0,-2.22045e-15,7.897e-07,0,0,False,69.0|99,433
14|433|14|433|vc|1|2|99|2|99|69.0,0,-8.87116e-09,1.82533e-09,-0.094209,0,0,0,0,0,-3.81064e-07,0,0,False,69.0|99,433
14|433|14|433|vc|2|2|99|2|99|69.0,0,1.63648e-09,1.91174e-09,2.97457,0,0,0,0,4.44089e-16,4.06991e-07,0,0,False,69.0|99,433
14|433|14|433|vc|3|2|99|2|99|69.0,0,4.99261e-09,-3.20806e-09,1.44959,0,0,0,0,1.33227e-15,4.23659e-07,0,0,False,69.0|99,433
14|433|14|433|vc|4|2|99|2|99|69.0,0,8.70568e-09,-4.36972e-10,-0.499684,0,0,0,0,-1.77636e-15,5.13944e-08,0,0,False,69.0|99,433
14|433|14|433|vc|5|2|99|2|99|69.0,0,5.13103e-09,-3.79793e-10,0.498539,0,0,0,0,-4.44089e-16,-5.28305e-07,0,0,False,69.0|99,433
14|433|14|433|vc|6|2|99|2|99|69.0,0,1.00032e-08,-1.55168e-09,-1.25553,0,0,0,0,3.55271e-15,3.23972e-08,0,0,False,69.0|99,433
14|433|14|433|vc|7|2|99|2|99|69.0,0,1.15279e-08,-1.89311e-09,0.789962,0,0,0,0,0,5.84333e-07,0,0,False,69.0|99,433
14|433|14|433|vc|8|2|99|2|99|69.0,0,-7.69959e-09,-1.80154e-09,1.62967,0,0,0,0,1.33227e-15,3.05197e-07,0,0,False,69.0|99,433
14|297|14|297|sample|3|71|3|71|6.0,0,2.34485e-08,1.93043e-09,1.80125,0,0,0,0,5.66214e-15,-2.17477,0,0,True,6.0|71,297
14|297|14|297|sample|4|71|4|71|6.0,0,-7.91981e-09,1.0461e-08,2.12611,0,0,0,0,3.33067e-14,-2.08058,0,0,True,6.0|71,297
14|297|14|297|sample|5|71|5|71|6.0,0,3.63857e-09,3.61403e-09,-2.94125,0,0,0,1.13687e-13,-7.54952e-15,-4.20469,0,0,True,6.0|71,297
14|297|14|297|sample|6|71|6|71|6.0,0,-5.22902e-09,7.91256e-10,-2.42595,0,0,0,0,-3.61933e-14,-4.13437,0,0,True,6.0|71,297
14|297|14|297|sample|8|71|8|71|6.0,0,-1.07014e-08,1.16576e-09,2.4718,0,0,0,-1.13687e-13,-3.88578e-15,-3.01702,0,0,True,6.0|71,297
14|297|14|297|sample|7|71|7|71|6.0,0,8.37341e-09,6.35392e-09,0.631455,0,0,0,0,2.84217e-14,-2.91959,0,0,True,6.0|71,297
14|297|14|297|sample|9|71|9|71|6.0,0,1.1055e-08,-5.50893e-10,-1.46933,0,0,0,0,-1.08802e-14,-3.77556,0,0,True,6.0|71,297
14|297|14|297|sample|10|71|10|71|6.0,0,3.10992e-10,-3.55871e-09,-2.92129,0,0,0,0,-5.55112e-16,-3.92369,0,0,True,6.0|71,297
14|297|14|297|sample|12|71|12|71|6.0,0,-5.8221e-09,4.56853e-09,2.37201,0,0,0,0,-2.44249e-15,-1.66872,0,0,True,6.0|71,297
14|297|14|297|sample|11|71|11|71|6.0,0,-5.06443e-09,1.97164e-09,5.75173,0,0,0,1.13687e-13,3.9968e-15,-0.0920179,0,0,True,6.0|71,297
14|297|14|297|cc|1|1|71|1|71|69.0,0,-4.74951e-09,-2.17592e-09,0.434811,0,0,0,0,-1.11022e-15,7.10605e-07,0,0,False,69.0|71,297
14|297|14|297|cc|2|1|71|1|71|69.0,0,7.25033e-10,-6.19357e-09,0.527296,0,0,0,0,-8.88178e-16,-1.49619e-07,0,0,False,69.0|71,297
14|297|14|297|cc|3|1|71|1|71|69.0,0,7.68797e-09,3.2612e-09,-0.00146538,0,0,0,6.59384e-12,2.94325e-11,-0.00149089,0,0,False,69.0|71,297
14|297|14|297|cc|4|1|71|1|71|69.0,0,4.0454e-09,-4.37658e-10,1.57991,0,0,0,0,-8.88178e-16,1.12211e-07,0,0,False,69.0|71,297
14|297|14|297|cc|5|1|71|1|71|69.0,0,-1.1053e-08,5.62054e-10,-1.38297,0,0,0,0,-4.44089e-16,-8.09022e-07,0,0,False,69.0|71,297
14|297|14|297|cc|6|1|71|1|71|69.0,0,-1.42622e-09,5.02339e-10,-0.748032,0,0,0,0,-4.44089e-16,-8.08685e-07,0,0,False,69.0|71,297
14|297|14|297|cc|7|1|71|1|71|69.0,0,-2.3122e-09,-8.66928e-10,0.11419,0,0,0,0,8.88178e-16,-3.77299e-07,0,0,False,69.0|71,297
14|297|14|297|cc|8|1|71|1|71|69.0,0,2.4089e-09,-1.59946e-09,0.368232,0,0,0,0,3.10862e-15,3.98403e-07,0,0,False,69.0|71,297
14|297|14|297|vc|1|2|71|2|71|69.0,0,7.68133e-09,3.81876e-09,-1.64495,0,0,0,0,0,7.68666e-07,0,0,False,69.0|71,297
14|297|14|297|vc|2|2|71|2|71|69.0,0,-2.32298e-09,-8.97332e-10,0.81554,0,0,0,0,4.44089e-16,6.13974e-07,0,0,False,69.0|71,297
14|297|14|297|vc|3|2|71|2|71|69.0,0,-1.4979e-09,-6.73398e-09,-0.355115,0,0,0,0,-8.88178e-16,-6.46083e-07,0,0,False,69.0|71,297
14|297|14|297|vc|4|2|71|2|71|69.0,0,-3.6721e-09,-3.25731e-09,1.03132,0,0,0,0,-4.44089e-16,1.90882e-07,0,0,False,69.0|71,297
14|297|14|297|vc|5|2|71|2|71|69.0,0,-4.2337e-09,2.25944e-09,1.17294,0,0,0,0,1.77636e-15,3.03615e-07,0,0,False,69.0|71,297
14|297|14|297|vc|6|2|71|2|71|69.0,0,-1.82852e-09,-4.09168e-09,-0.225497,0,0,0,0,8.88178e-16,7.10323e-07,0,0,False,69.0|71,297
14|297|14|297|vc|7|2|71|2|71|69.0,0,-1.00338e-08,1.50885e-09,0.652383,0,0,0,0,-1.33227e-15,-4.95908e-07,0,0,False,69.0|71,297
14|297|14|297|vc|8|2|71|2|71|69.0,0,6.01528e-09,2.95845e-09,2.56811,0,0,0,0,0,7.63377e-07,0,0,False,69.0|71,297
14|183|14|183|sample|4|233|4|233|6.0,0,1.17588e-08,-4.64333e-09,-14.3774,0,0,0,0,6.43929e-15,-10.683,0,0,True,6.0|233,183
14|183|14|183|sample|3|233|3|233|6.0,0,-1.23006e-08,-3.29562e-09,-14.1428,0,0,0,0,-8.65974e-15,-10.6973,0,0,True,6.0|233,183
14|183|14|183|sample|6|233|6|233|6.0,0,4.87451e-09,-2.65277e-09,-14.981,0,0,0,0,1.83187e-14,-10.7279,0,0,True,6.0|233,183
14|183|14|183|sample|5|233|5|233|6.0,0,-1.2884e-09,4.52423e-09,-15.51,0,0,0,0,-8.88178e-15,-10.675,0,0,True,6.0|233,183
14|183|14|183|sample|7|233|7|233|6.0,0,5.51841e-09,-7.14382e-10,-15.6473,0,0,0,0,3.66374e-15,-10.7001,0,0,True,6.0|233,183
14|183|14|183|sample|8|233|8|233|6.0,0,-6.43755e-10,-1.52597e-09,-14.2393,0,0,0,0,-1.79856e-14,-10.6819,0,0,True,6.0|233,183
14|183|14|183|sample|10|233|10|233|6.0,0,-1.14553e-08,9.3249e-10,-19.1199,0,0,0,0,4.88498e-15,-10.7586,0,0,True,6.0|233,183
14|183|14|183|sample|9|233|9|233|6.0,0,1.54274e-09,5.0857e-09,-15.808,0,0,0,0,1.11022e-15,-10.7397,0,0,True,6.0|233,183
14|183|14|183|sample|12|233|12|233|6.0,0,7.9353e-10,-9.25925e-10,-14.8666,0,0,0,0,-1.88738e-15,-10.8239,0,0,True,6.0|233,183
14|183|14|183|sample|11|233|11|233|6.0,0,6.34933e-09,5.29435e-09,-13.7844,0,0,0,0,-2.9976e-15,-10.7376,0,0,True,6.0|233,183
14|183|14|183|cc|1|1|233|1|233|69.0,0,2.76932e-09,9.03257e-10,0.703901,0,0,0,0,3.24185e-14,-4.54003e-06,0,0,False,69.0|233,183
14|183|14|183|cc|2|1|233|1|233|69.0,0,7.07816e-09,3.26716e-09,0.839103,0,0,0,0,-4.44089e-15,4.78603e-06,0,0,False,69.0|233,183
14|183|14|183|cc|3|1|233|1|233|69.0,0,-1.16263e-08,-1.16823e-09,-1.23688,0,0,0,0,-5.32907e-15,3.57885e-06,0,0,False,69.0|233,183
14|183|14|183|cc|4|1|233|1|233|69.0,0,2.21848e-09,-1.42646e-09,-1.51656,0,0,0,0,-2.88658e-15,-3.47046e-06,0,0,False,69.0|233,183
14|183|14|183|cc|5|1|233|1|233|69.0,0,2.04428e-09,-5.9432e-10,-1.43551,0,0,0,0,4.35207e-14,6.5316e-06,0,0,False,69.0|233,183
14|183|14|183|cc|6|1|233|1|233|69.0,0,2.65462e-10,-2.32861e-09,-1.52713,0,0,0,0,-1.73195e-14,1.05028e-05,0,0,False,69.0|233,183
14|183|14|183|cc|7|1|233|1|233|69.0,0,8.23931e-09,-3.70994e-09,0.581301,0,0,0,0,1.77636e-15,5.67533e-07,0,0,False,69.0|233,183
14|183|14|183|cc|8|1|233|1|233|69.0,0,-8.05881e-09,8.6119e-10,-1.41534,0,0,0,0,9.32587e-15,2.5133e-05,0,0,False,69.0|233,183
14|183|14|183|vc|1|2|233|2|233|69.0,0,-1.83792e-08,-1.85359e-09,0.0605048,0,0,0,-1.13687e-13,1.24345e-14,-4.11816e-05,0,0,False,69.0|233,183
14|183|14|183|vc|2|2|233|2|233|69.0,0,3.0547e-09,4.69831e-09,0.0913686,0,0,0,0,-1.15463e-14,-1.13922e-05,0,0,False,69.0|233,183
14|183|14|183|vc|3|2|233|2|233|69.0,0,-1.3275e-09,-3.92352e-09,1.42074,0,0,0,0,-4.44089e-16,1.6463e-06,0,0,False,69.0|233,183
14|183|14|183|vc|4|2|233|2|233|69.0,0,-2.23831e-09,4.74574e-09,0.909311,0,0,0,-1.13687e-13,5.72875e-14,-5.23697e-06,0,0,False,69.0|233,183
14|183|14|183|vc|5|2|233|2|233|69.0,0,-6.27455e-09,8.35245e-09,-0.174418,0,0,0,0,2.22045e-14,7.73518e-06,0,0,False,69.0|233,183
14|183|14|183|vc|6|2|233|2|233|69.0,0,-3.49561e-09,3.54745e-09,0.721234,0,0,0,0,-1.42109e-14,-4.06358e-06,0,0,False,69.0|233,183
14|183|14|183|vc|7|2|233|2|233|69.0,0,3.18107e-09,4.2539e-09,-0.946429,0,0,0,0,-3.10862e-15,4.11129e-06,0,0,False,69.0|233,183
14|183|14|183|vc|8|2|233|2|233|69.0,0,-4.91115e-09,3.21548e-09,-0.64113,0,0,0,0,1.11022e-15,-7.80118e-07,0,0,False,69.0|233,183
14|705|14|705|sample|3|233|3|233|6.0,0,-1.3039e-08,7.07307e-09,-14.81,0,0,0,0,-1.44329e-15,-10.7988,0,0,False,6.0|233,705
