rep,id,eta_U,eta_L,eta_h,eta_f,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,14|783|14|783|sample|8|71|8|71|6.0,0,-3.08269e-08,0.0355001,0.565285,0,0,True,6.0|71,783
1,14|783|14|783|sample|10|71|10|71|6.0,0,-5.11166e-08,0.0293457,7.41284,0,0,True,6.0|71,783
1,14|783|14|783|sample|9|71|9|71|6.0,0,-3.93904e-08,0.057367,15.4974,0,0,True,6.0|71,783
1,14|783|14|783|sample|12|71|12|71|6.0,0,-4.78879e-08,-0.00239692,-18.9284,0,0,True,6.0|71,783
1,14|783|14|783|sample|11|71|11|71|6.0,0,-3.73063e-08,-0.0921601,-2.65843,0,0,True,6.0|71,783
1,14|783|14|783|cc|1|1|71|1|71|69.0,0,3.25592e-08,-0.0804494,30.7343,0,0,False,69.0|71,783
1,14|783|14|783|cc|2|1|71|1|71|69.0,0,4.58089e-08,-0.077943,-13.3104,0,0,False,69.0|71,783
1,14|783|14|783|cc|3|1|71|1|71|69.0,0,-2.97607e-08,0.0345366,-16.8072,0,0,False,69.0|71,783
1,14|783|14|783|cc|4|1|71|1|71|69.0,0,4.15937e-08,0.0558298,9.08674,0,0,False,69.0|71,783
1,14|783|14|783|cc|5|1|71|1|71|69.0,0,-3.65824e-08,0.00893896,-13.6881,0,0,False,69.0|71,783
1,14|783|14|783|cc|6|1|71|1|71|69.0,0,-6.33125e-08,0.0788172,16.4424,0,0,False,69.0|71,783
1,14|783|14|783|cc|7|1|71|1|71|69.0,0,-1.04089e-07,-0.114017,56.6552,0,0,False,69.0|71,783
1,14|783|14|783|cc|8|1|71|1|71|69.0,0,2.10064e-08,-0.00473135,12.8921,0,0,False,69.0|71,783
