id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,3.78653e-09,-0.0114186,-10.9777,0,0,0,0,-0.00382542,-2.08998,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,-2.7493e-09,-0.00491345,-13.4705,0,0,0,0,-0.00427439,-2.50726,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,-3.84815e-09,-0.00102581,15.053,0,0,0,0,-0.00336366,-1.77176,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-2.38111e-11,0.00326679,14.4678,0,0,0,0,-0.00438828,-1.44204,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,5.56156e-09,-0.00130777,-14.5793,0,0,0,0,-0.00359448,-2.42508,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,2.69348e-09,0.0021058,-16.4068,0,0,0,0,-0.00387786,-2.36346,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,5.73379e-10,0.00322973,12.4513,0,0,0,0,-0.00393544,-1.57334,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,1.79879e-09,-0.00477507,16.6063,0,0,0,0,-0.00376846,-1.5637,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,1.48686e-09,0.00522218,-15.956,0,0,0,0,-0.00298368,-2.93138,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-6.9787e-09,-0.0161794,-14.9872,0,0,0,0,-0.00399002,-2.40156,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,-5.39585e-09,0.0104198,-1.16633,0,0,0,0,7.38888e-08,-8.80325e-06,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,1.37708e-09,-0.00442136,2.5447,0,0,0,0,-1.55807e-07,-7.82519e-05,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,1.66835e-09,-0.0029709,1.43827,0,0,0,0,3.37036e-08,3.03939e-05,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,4.21714e-09,0.00615016,-2.33704,0,0,0,0,1.22604e-07,-7.77801e-06,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,2.34559e-09,-0.00340077,-0.158284,0,0,0,0,-1.5389e-07,6.87451e-06,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,3.23538e-09,-0.000383491,0.0300585,0,0,0,1.13687e-13,-3.47715e-07,0.0306585,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,-1.58169e-09,0.00520845,-4.69789,0,0,0,0,1.59268e-08,7.15063e-06,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,3.21546e-10,-0.00161325,0.173087,0,0,0,0,-1.23981e-07,4.48619e-06,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,1.6277e-09,0.000848202,-2.16498,0,0,0,4.54747e-13,-6.1406e-07,0.000377984,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,8.00435e-10,-0.00750165,0.159972,0,0,0,0,1.03779e-07,1.34296e-05,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-7.58505e-10,0.00104722,0.955225,0,0,0,0,-4.67644e-08,-7.98437e-06,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,2.741e-09,-0.00130238,0.962639,0,0,0,0,1.17107e-10,3.94711e-06,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,-3.29375e-09,0.000217768,0.430717,0,0,0,0,5.18443e-08,8.10964e-05,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,4.91776e-10,-0.00120208,-4.15326,0,0,0,1.13687e-13,2.37328e-07,-1.14446e-05,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-3.11007e-09,0.00129616,-1.21786,0,0,0,0,-4.81847e-08,8.3167e-06,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,3.00236e-09,0.00206263,-1.90855,0,0,0,0,7.09169e-08,2.46764e-05,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0,3.9149e-09,0.00317386,18.326,0,0,0,0,-0.00277896,1.77927,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0,-2.83062e-09,0.00645478,17.3031,0,0,0,0,-0.00283366,1.61563,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,0,5.0218e-09,-0.00265451,15.396,0,0,0,0,-0.00301368,0.413705,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,0,-3.41796e-09,-0.0014998,15.6649,0,0,0,2.27374e-13,-0.00323283,0.321763,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0,-5.13237e-10,-0.0115433,-2.07652,0,0,0,0,-0.00417998,-3.97101,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,0,3.91352e-09,-0.00521108,-4.50335,0,0,0,0,-0.00412073,-3.83842,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0,2.46888e-09,0.00443846,17.903,0,0,0,0,-0.00295195,1.73316,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,0,2.42104e-10,0.00465749,18.5157,0,0,0,0,-0.00277974,1.80044,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,0,5.14252e-09,-0.00191082,-15.7256,0,0,0,0,-0.00328817,-5.24169,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,0,-5.51962e-09,0.000178459,-7.79457,0,0,0,0,-0.00417351,-4.85358,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0,3.37812e-09,0.00603015,3.03882,0,0,0,0,1.08103e-09,1.03163e-06,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,0,1.08116e-12,0.00169958,-1.71777,0,0,0,0,-2.39735e-09,-7.31239e-07,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0,2.82837e-09,-0.00124874,-0.453493,0,0,0,0,-4.53667e-10,-5.86164e-07,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0,8.07023e-10,0.0059446,2.64951,0,0,0,0,1.61791e-09,-9.93346e-07,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,0,1.07618e-09,0.00529023,0.479674,0,0,0,0,1.74387e-09,8.03602e-07,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0,2.65053e-09,-0.0102974,2.4525,0,0,0,0,2.83442e-11,-8.41636e-07,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,0,2.87949e-09,-0.00150048,-2.31236,0,0,0,0,7.04624e-10,-1.08921e-06,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0,-3.39001e-10,-0.00355832,2.67119,0,0,0,0,-1.49605e-09,9.13298e-07,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,0,-3.71584e-09,0.00545689,-1.00027,0,0,0,0,1.52365e-09,-7.72392e-07,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,0,5.90339e-09,-0.00524841,-1.5227,0,0,0,0,1.19457e-09,-8.25268e-07,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0,-8.01391e-09,0.0090403,-1.61162,0,0,0,0,-2.62357e-09,-5.12228e-07,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,0,1.91041e-09,-0.0037474,1.33908,0,0,0,0,-2.56381e-09,2.85117e-07,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,0,-2.68376e-09,-0.00336816,0.373456,0,0,0,0,2.4037e-09,-2.45684e-07,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,0,8.91776e-10,0.004303,0.65764,0,0,0,0,-2.12172e-09,-2.71304e-07,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,0,-3.0119e-09,0.0052267,2.45269,0,0,0,0,1.5146e-09,5.26723e-07,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0,1.30557e-09,-0.00371431,-5.37413,0,0,0,0,1.84293e-09,5.21453e-07,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,0,1.44686e-09,0.000935182,-5.37095,0,0,0,0,-0.00337644,-6.51415,0,0,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,0,-1.91235e-10,-0.00705128,-6.72264,0,0,0,0,-0.00252632,-6.74664,0,0,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,0,3.38264e-10,-0.00981457,-6.90587,0,0,0,0,-0.00243068,-6.15897,0,0,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,0,3.99793e-09,0.00652062,0.39862,0,0,0,0,-0.00271971,-5.56271,0,0,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,0,2.23062e-09,0.00159492,1.88738,0,0,0,0,-0.00243056,-4.38695,0,0,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,0,7.61693e-10,0.0109655,6.09175,0,0,0,0,-0.00250048,-4.17657,0,0,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,0,2.21074e-09,0.00293881,2.02348,0,0,0,0,-0.00219929,-4.41565,0,0,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,0,5.77178e-10,0.00162302,4.67702,0,0,0,0,-0.00203419,-4.72555,0,0,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,0,2.57277e-09,-0.000986151,-19.4609,0,0,0,0,-0.00118006,-8.60117,0,0,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,0,3.87552e-10,0.0117076,-13.0489,0,0,0,0,-0.00231406,-7.72557,0,0,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,0,1.85392e-09,0.00532591,-0.680893,0,0,0,0,4.9786e-08,3.68013e-05,0,0,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,0,-6.00214e-10,0.0118328,-0.380524,0,0,0,0,1.39936e-08,2.44431e-05,0,0,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,0,-7.98379e-09,-0.00239904,1.71211,0,0,0,0,5.43456e-08,3.29339e-07,0,0,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,0,-1.89236e-09,0.000304789,-2.02379,0,0,0,0,3.64897e-08,3.58694e-05,0,0,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,0,-4.27133e-09,0.000930797,-0.949144,0,0,0,0,-1.80224e-08,-1.44828e-05,0,0,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,0,-2.34134e-10,-0.0022128,-2.97967,0,0,0,-4.54747e-13,2.01506e-07,4.98905e-05,0,0,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,0,5.05945e-10,0.00205979,-3.52926,0,0,0,0,1.58845e-08,-2.21668e-05,0,0,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,0,3.05261e-09,0.0111572,0.543391,0,0,0,0,-5.23433e-09,-5.8049e-05,0,0,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,0,2.92157e-09,0.00106295,0.177945,0,0,0,0,5.18296e-09,-3.26174e-06,0,0,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,0,1.39857e-09,-0.00111208,-1.69702,0,0,0,0,1.42088e-07,7.86245e-05,0,0,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,0,-7.11685e-10,-0.00571454,-0.599646,0,0,0,0,-2.38943e-09,-2.2255e-07,0,0,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,0,1.34138e-09,0.000750463,-3.85622,0,0,0,0,-7.1581e-08,-3.5021e-05,0,0,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,0,2.46899e-09,0.00919043,3.85804,0,0,0,0,-7.24197e-08,2.65107e-05,0,0,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,0,1.07526e-09,-0.00274905,-1.2175,0,0,0,0,1.49061e-07,-1.89868e-05,0,0,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,0,-6.12256e-09,0.00163799,1.35395,0,0,0,0,-6.59241e-08,-4.60879e-05,0,0,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,0,1.76826e-09,-0.00484924,0.670187,0,0,0,0,-3.64886e-08,2.90074e-06,0,0,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,0,-1.33764e-09,0.000640011,-24.0201,0,0,0,0,-0.000494595,-11.9477,0,0,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,0,3.04496e-09,0.00419736,-20.832,0,0,0,0,-0.000644947,-6.37975,0,0,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,0,-6.58371e-09,0.00794011,14.0307,0,0,0,0,-0.00488749,-1.31087,0,0,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,0,3.24304e-10,-0.00712915,7.22618,0,0,0,0,-0.00323178,-2.01324,0,0,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,0,7.20673e-09,-0.011267,-7.56626,0,0,0,0,-0.0041651,-5.48684,0,0,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,0,3.86168e-09,-0.000966557,-8.59191,0,0,0,0,-0.00376392,-5.47398,0,0,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,0,-7.00998e-09,0.0056606,-2.64449,0,0,0,0,-0.00352131,-3.54776,0,0,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,0,-3.75303e-09,0.00931657,1.78663,0,0,0,0,-0.00380465,-3.48456,0,0,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,0,-7.60501e-10,0.0118105,7.89919,0,0,0,0,-0.00443214,-2.08515,0,0,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,0,1.33951e-09,0.00799003,4.19831,0,0,0,0,-0.0032672,-3.13637,0,0,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,0,3.68538e-09,-0.00262915,-2.49807,0,0,0,0,-2.50701e-08,3.16234e-06,0,0,False,69.0|99,433
14|433|14|433|cc|2|1|99|1|99|69.0,0,4.71826e-10,0.014148,-0.089679,0,0,0,0,-4.57592e-08,-2.2244e-05,0,0,False,69.0|99,433
14|433|14|433|cc|3|1|99|1|99|69.0,0,-7.67809e-09,-0.0106064,-4.17873,0,0,0,0,-1.06573e-07,8.47356e-06,0,0,False,69.0|99,433
14|433|14|433|cc|4|1|99|1|99|69.0,0,3.57824e-09,0.00797542,-3.54604,0,0,0,0,1.50775e-08,-3.60979e-05,0,0,False,69.0|99,433
14|433|14|433|cc|5|1|99|1|99|69.0,0,1.39284e-09,0.00734131,-3.19397,0,0,0,0,2.89351e-08,-2.0232e-05,0,0,False,69.0|99,433
14|433|14|433|cc|6|1|99|1|99|69.0,0,2.84948e-10,0.00211004,-1.59197,0,0,0,0,-6.70429e-08,-3.95229e-05,0,0,False,69.0|99,433
14|433|14|433|cc|7|1|99|1|99|69.0,0,8.80867e-10,0.00297527,-1.2093,0,0,0,0,-4.7542e-08,9.64398e-06,0,0,False,69.0|99,433
14|433|14|433|cc|8|1|99|1|99|69.0,0,-1.32021e-09,0.001415,-1.78893,0,0,0,0,-5.73227e-08,7.40599e-06,0,0,False,69.0|99,433
14|433|14|433|vc|1|2|99|2|99|69.0,0,2.14791e-09,0.000226674,-2.61066,0,0,0,0,-1.64211e-07,2.44071e-05,0,0,False,69.0|99,433
14|433|14|433|vc|2|2|99|2|99|69.0,0,-2.87637e-10,0.00817334,1.18558,0,0,0,0,-6.8293e-08,1.10886e-05,0,0,False,69.0|99,433
14|433|14|433|vc|3|2|99|2|99|69.0,0,3.27235e-09,0.010729,1.65362,0,0,0,0,-1.66314e-08,1.48286e-05,0,0,False,69.0|99,433
14|433|14|433|vc|4|2|99|2|99|69.0,0,-8.80692e-10,-0.00761199,-2.29161,0,0,0,-4.54747e-13,-2.91828e-07,0.000111083,0,0,False,69.0|99,433
14|433|14|433|vc|5|2|99|2|99|69.0,0,4.49463e-09,0.00136873,-1.58933,0,0,0,0,-9.18837e-08,-6.06465e-06,0,0,False,69.0|99,433
14|433|14|433|vc|6|2|99|2|99|69.0,0,3.66359e-09,0.000641216,-1.42917,0,0,0,0,9.33838e-08,6.10881e-05,0,0,False,69.0|99,433
14|433|14|433|vc|7|2|99|2|99|69.0,0,-2.78052e-10,0.00126877,-0.114685,0,0,0,0,-4.4331e-08,1.40561e-05,0,0,False,69.0|99,433
14|433|14|433|vc|8|2|99|2|99|69.0,0,1.31628e-09,-0.00231171,2.85121,0,0,0,0,-1.09044e-07,-4.73898e-05,0,0,False,69.0|99,433
14|297|14|297|sample|3|71|3|71|6.0,0,-1.05746e-09,0.00800773,7.11423,0,0,0,0,-0.00473839,-2.06583,0,0,True,6.0|71,297
14|297|14|297|sample|4|71|4|71|6.0,0,4.70662e-09,-0.00245635,10.7169,0,0,0,0,-0.00495228,-1.98037,0,0,True,6.0|71,297
14|297|14|297|sample|5|71|5|71|6.0,0,-2.70547e-09,0.000878026,-0.985243,0,0,0,2.27374e-13,-0.00506118,-4.10574,0,0,True,6.0|71,297
14|297|14|297|sample|6|71|6|71|6.0,0,-4.32494e-09,-0.00258342,1.44686,0,0,0,0,-0.0052056,-4.04411,0,0,True,6.0|71,297
14|297|14|297|sample|8|71|8|71|6.0,0,6.04574e-10,0.000587656,6.88086,0,0,0,0,-0.00565866,-2.93536,0,0,True,6.0|71,297
14|297|14|297|sample|7|71|7|71|6.0,0,8.04527e-09,-0.00754204,8.13729,0,0,0,0,-0.0060689,-2.85537,0,0,True,6.0|71,297
14|297|14|297|sample|9|71|9|71|6.0,0,3.94221e-09,0.00565131,6.57404,0,0,0,0,-0.00511023,-3.67525,0,0,True,6.0|71,297
14|297|14|297|sample|10|71|10|71|6.0,0,3.19255e-09,-0.0031131,1.94617,0,0,0,0,-0.00512613,-3.8263,0,0,True,6.0|71,297
14|297|14|297|sample|12|71|12|71|6.0,0,-4.17925e-09,-0.00330951,11.2936,0,0,0,0,-0.00274767,-1.45101,0,0,True,6.0|71,297
14|297|14|297|sample|11|71|11|71|6.0,0,-9.16076e-10,0.00247367,16.9705,0,0,0,0,-0.00437882,0.020618,0,0,True,6.0|71,297
14|297|14|297|cc|1|1|71|1|71|69.0,0,-3.76534e-09,0.000180428,0.840256,0,0,0,0,2.22233e-09,7.3686e-07,0,0,False,69.0|71,297
14|297|14|297|cc|2|1|71|1|71|69.0,0,1.82768e-09,-0.000520558,0.874707,0,0,0,0,7.46064e-10,-9.7085e-07,0,0,False,69.0|71,297
14|297|14|297|cc|3|1|71|1|71|69.0,0,-3.48176e-09,-0.00301279,-0.455488,0,0,0,0,-1.69049e-09,-9.11525e-07,0,0,False,69.0|71,297
14|297|14|297|cc|4|1|71|1|71|69.0,0,1.37264e-09,0.000804514,2.06868,0,0,0,0,-5.10187e-10,-1.03006e-06,0,0,False,69.0|71,297
14|297|14|297|cc|5|1|71|1|71|69.0,0,-1.71473e-09,0.00197229,-0.189879,0,0,0,0,-1.00046e-09,-7.27796e-07,0,0,False,69.0|71,297
14|297|14|297|cc|6|1|71|1|71|69.0,0,1.03946e-09,0.00733816,1.15307,0,0,0,0,9.3296e-10,-6.49604e-07,0,0,False,69.0|71,297
14|297|14|297|cc|7|1|71|1|71|69.0,0,3.3628e-09,0.00644495,1.51823,0,0,0,0,-2.28425e-10,5.51396e-07,0,0,False,69.0|71,297
14|297|14|297|cc|8|1|71|1|71|69.0,0,1.54565e-10,-0.00419835,1.64338,0,0,0,0,-4.84454e-10,1.1358e-06,0,0,False,69.0|71,297
14|297|14|297|vc|1|2|71|2|71|69.0,0,8.87807e-10,0.00760006,-5.35651,0,0,0,0,-2.66621e-10,1.49538e-07,0,0,False,69.0|71,297
14|297|14|297|vc|2|2|71|2|71|69.0,0,2.80808e-10,0.00397801,-1.78424,0,0,0,0,9.35055e-10,7.12141e-07,0,0,False,69.0|71,297
14|297|14|297|vc|3|2|71|2|71|69.0,0,-5.51983e-09,-0.00200243,1.66765,0,0,0,0,-3.09257e-11,8.22897e-07,0,0,False,69.0|71,297
14|297|14|297|vc|4|2|71|2|71|69.0,0,1.6544e-09,-0.00659804,-2.17931,0,0,0,0,-2.83012e-09,2.30491e-07,0,0,False,69.0|71,297
14|297|14|297|vc|5|2|71|2|71|69.0,0,6.67804e-10,-0.00780725,2.48522,0,0,0,0,-1.52495e-10,-1.08358e-06,0,0,False,69.0|71,297
14|297|14|297|vc|6|2|71|2|71|69.0,0,-2.71329e-09,-0.00471728,0.596214,0,0,0,0,-3.02845e-10,7.53135e-07,0,0,False,69.0|71,297
14|297|14|297|vc|7|2|71|2|71|69.0,0,-3.29115e-09,-0.00170452,-1.55586,0,0,0,0,-3.03959e-10,-5.11353e-07,0,0,False,69.0|71,297
14|297|14|297|vc|8|2|71|2|71|69.0,0,4.13161e-09,0.0106391,0.0788118,0,0,0,0,9.6098e-10,-7.24451e-07,0,0,False,69.0|71,297
14|183|14|183|sample|4|233|4|233|6.0,0,-1.96415e-09,-0.00315162,-28.0754,0,0,0,0,-0.000712511,-13.0433,0,0,True,6.0|233,183
14|183|14|183|sample|3|233|3|233|6.0,0,-1.91351e-09,-0.00352835,-27.731,0,0,0,0,-0.000716062,-13.0637,0,0,True,6.0|233,183
14|183|14|183|sample|6|233|6|233|6.0,0,5.27485e-09,-0.00852065,-27.2819,0,0,0,0,-0.000722834,-13.1055,0,0,True,6.0|233,183
14|183|14|183|sample|5|233|5|233|6.0,0,-2.23568e-09,-0.0031007,-28.6851,0,0,0,0,-0.000714271,-13.0361,0,0,True,6.0|233,183
14|183|14|183|sample|7|233|7|233|6.0,0,-4.33561e-09,-0.00857654,-26.4816,0,0,0,0,-0.000716381,-13.0669,0,0,True,6.0|233,183
14|183|14|183|sample|8|233|8|233|6.0,0,2.28386e-09,-0.0017848,-26.197,0,0,0,0,-0.000712961,-13.0427,0,0,True,6.0|233,183
14|183|14|183|sample|10|233|10|233|6.0,0,3.1198e-09,0.00234521,-27.1973,0,0,0,0,-0.000730739,-13.1492,0,0,True,6.0|233,183
14|183|14|183|sample|9|233|9|233|6.0,0,1.61593e-09,0.00875077,-26.2746,0,0,0,0,-0.000725199,-13.1215,0,0,True,6.0|233,183
14|183|14|183|sample|12|233|12|233|6.0,0,3.54479e-09,-0.000584254,-26.0912,0,0,0,0,-0.000751172,-13.2442,0,0,True,6.0|233,183
14|183|14|183|sample|11|233|11|233|6.0,0,1.59159e-09,-0.00509142,-25.4493,0,0,0,0,-0.000726363,-13.1204,0,0,True,6.0|233,183
14|183|14|183|cc|1|1|233|1|233|69.0,0,5.60376e-09,-6.46812e-06,-0.128474,0,0,0,0,-4.36715e-08,5.4282e-05,0,0,False,69.0|233,183
14|183|14|183|cc|2|1|233|1|233|69.0,0,-3.33678e-09,-0.0039809,1.77206,0,0,0,0,-1.24073e-08,3.95139e-06,0,0,False,69.0|233,183
14|183|14|183|cc|3|1|233|1|233|69.0,0,-9.88734e-10,0.00944936,-1.61584,0,0,0,0,3.49912e-08,4.81764e-05,0,0,False,69.0|233,183
14|183|14|183|cc|4|1|233|1|233|69.0,0,-2.96369e-09,-0.000711652,-3.25083,0,0,0,0,-1.14876e-07,2.74721e-06,0,0,False,69.0|233,183
14|183|14|183|cc|5|1|233|1|233|69.0,0,2.24798e-09,-6.7161e-05,-0.702529,0,0,0,0,1.04848e-07,-6.96581e-05,0,0,False,69.0|233,183
14|183|14|183|cc|6|1|233|1|233|69.0,0,-2.26484e-09,-0.00428519,-0.727331,0,0,0,0,6.51554e-08,2.75162e-05,0,0,False,69.0|233,183
14|183|14|183|cc|7|1|233|1|233|69.0,0,-1.55996e-09,-0.0109097,1.30961,0,0,0,0,3.87156e-08,3.5121e-05,0,0,False,69.0|233,183
14|183|14|183|cc|8|1|233|1|233|69.0,0,-4.94488e-09,-0.000560149,-1.00851,0,0,0,0,1.19397e-08,-1.7008e-06,0,0,False,69.0|233,183
14|183|14|183|vc|1|2|233|2|233|69.0,0,-2.10514e-09,-0.00350624,0.32223,0,0,0,0,7.78084e-08,4.6456e-05,0,0,False,69.0|233,183
14|183|14|183|vc|2|2|233|2|233|69.0,0,9.89926e-09,0.00158109,1.05583,0,0,0,0,-1.22207e-08,1.31287e-05,0,0,False,69.0|233,183
14|183|14|183|vc|3|2|233|2|233|69.0,0,3.14278e-09,-0.00213103,-0.930468,0,0,0,0,-8.15588e-08,6.44188e-05,0,0,False,69.0|233,183
14|183|14|183|vc|4|2|233|2|233|69.0,0,-1.03044e-10,0.00716327,1.24572,0,0,0,-1.13687e-13,2.80915e-07,-7.80593e-05,0,0,False,69.0|233,183
14|183|14|183|vc|5|2|233|2|233|69.0,0,-6.6712e-09,0.000669683,0.20479,0,0,0,0,-1.18798e-07,-5.85754e-05,0,0,False,69.0|233,183
14|183|14|183|vc|6|2|233|2|233|69.0,0,-5.50051e-09,0.0110861,-3.06047,0,0,0,0,-1.09699e-07,-1.54441e-07,0,0,False,69.0|233,183
14|183|14|183|vc|7|2|233|2|233|69.0,0,8.766e-10,0.00579884,2.48861,0,0,0,0,7.53838e-08,5.31404e-05,0,0,False,69.0|233,183
14|183|14|183|vc|8|2|233|2|233|69.0,0,2.62511e-09,0.00231895,2.07389,0,0,0,0,-7.02522e-08,2.86838e-05,0,0,False,69.0|233,183
14|705|14|705|sample|3|233|3|233|6.0,0,-6.00769e-09,0.00516078,-25.8663,0,0,0,0,-0.000716925,-13.1138,0,0,False,6.0|233,705
