id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,4.03285e-05,1.34279,4.39398,0.105624,1.69812e-08,1,1.73373e-09,1.34209,4.39421,0.104879,1.66576e-08,False,69.0|162,84
8|84|cc|2|1|162,1,2.41802e-07,1.34279,4.39398,0.105624,1.69812e-08,1,1.73373e-09,1.34209,4.39421,0.104879,1.66576e-08,False,69.0|162,84
8|84|cc|3|1|162,1,2.91514e-07,1.34279,4.39398,0.105624,1.69812e-08,1,1.73373e-09,1.34209,4.39421,0.104879,1.66576e-08,False,69.0|162,84
8|84|cc|4|1|162,1,5.25025e-07,1.34279,4.39398,0.105624,1.69812e-08,1,1.73373e-09,1.34209,4.39421,0.104879,1.66576e-08,False,69.0|162,84
8|84|cc|5|1|162,1,1.39482e-06,1.34279,4.39398,0.105624,1.69812e-08,1,1.73373e-09,1.34209,4.39421,0.104879,1.66576e-08,False,69.0|162,84
8|84|cc|6|1|162,1,1.28772e-06,1.34279,4.39398,0.105624,1.69812e-08,1,1.73373e-09,1.34209,4.39421,0.104879,1.66576e-08,False,69.0|162,84
8|84|cc|7|1|162,1,1.60337e-06,1.34279,4.39398,0.105624,1.69812e-08,1,1.73373e-09,1.34209,4.39421,0.104879,1.66576e-08,False,69.0|162,84
8|84|cc|8|1|162,1,3.53524e-07,1.34279,4.39398,0.105624,1.69812e-08,1,1.73373e-09,1.34209,4.39421,0.104879,1.66576e-08,False,69.0|162,84
8|84|sample|10|162,1,0.000628273,1.34275,4.39405,0.105624,1.69812e-08,1,0.000332568,1.34205,4.39429,0.104879,1.66576e-08,True,32.0|162,84
8|84|sample|11|162,1,0.00309905,1.34295,4.39405,0.105624,1.69812e-08,1,0.000451108,1.34224,4.39429,0.104879,1.66576e-08,True,22.0|162,84
8|84|sample|12|162,1,0.000820512,1.34295,4.39405,0.105624,1.69812e-08,1,0.00036277,1.34224,4.39429,0.104879,1.66576e-08,True,22.0|162,84
8|84|sample|3|162,1,0.263372,1.34269,4.39405,0.105624,1.69812e-08,1,0.234413,1.34199,4.39429,0.104879,1.66576e-08,True,55.0|162,84
8|84|sample|4|162,1,0.246036,1.34269,4.39405,0.105624,1.69812e-08,1,0.208001,1.34199,4.39429,0.104879,1.66576e-08,True,55.0|162,84
8|84|sample|5|162,1,0.134821,1.34269,4.39405,0.105624,1.69812e-08,1,0.128339,1.34199,4.39429,0.104879,1.66576e-08,True,55.0|162,84
8|84|sample|6|162,1,0.177188,1.34269,4.39405,0.105624,1.69812e-08,1,0.167995,1.34199,4.39429,0.104879,1.66576e-08,True,55.0|162,84
8|84|sample|7|162,1,0.00762079,1.34275,4.39405,0.105624,1.69812e-08,1,0.00180427,1.34205,4.39429,0.104879,1.66576e-08,True,32.0|162,84
8|84|sample|8|162,1,0.00293422,1.34275,4.39405,0.105624,1.69812e-08,1,0.00205472,1.34205,4.39429,0.104879,1.66576e-08,True,32.0|162,84
8|84|sample|9|162,1,0.00138756,1.34275,4.39405,0.105624,1.69812e-08,1,0.000308608,1.34205,4.39429,0.104879,1.66576e-08,True,32.0|162,84
8|84|vc|1|2|162,1,3.16357e-07,1.34279,4.39398,0.105624,1.69812e-08,1,1.73373e-09,1.34209,4.39421,0.104879,1.66576e-08,False,69.0|162,84
