id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-0.860096,-2.90615,0,0,0,-0.509019,-2.90947,0,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-3.31664,-2.63275,0,0,0,-0.497818,-2.64839,0,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.54907,-2.85829,0,0,0,0.0676683,-3.10861,0,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.27612,-2.58107,0,0,0,6.43247,-2.80123,0,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-2.76836,-2.73835,0,0,0,-0.603327,-2.79666,0,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-2.09237,-2.7641,0,0,0,-0.559473,-2.76863,0,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.23789,-2.91121,0,0,0,0.0662576,-3.02966,0,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,4.42853,-2.03602,0,0,0,6.54578,-2.84735,0,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.604846,-2.71958,0,0,0,-0.598389,-2.77539,0,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-2.87714,-2.76573,0,0,0,-0.581062,-2.80771,0,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0676456,-0.0242577,0,0,0,9.98527e-08,-1.05711e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.25327,0.0219612,0,0,0,3.02411e-07,-7.02907e-08,0,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.183908,-0.2304,0,0,0,-2.26972e-07,-1.31632e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0765962,0.294875,0,0,0,-2.90508e-08,3.17594e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.0339822,-0.0148679,0,0,0,-1.72309e-07,1.11375e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.20623,0.495716,0,0,0,2.60049e-07,2.92056e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.505102,-0.391679,0,0,0,-4.41374e-08,-3.18136e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.0775445,0.335562,0,0,0,-4.11959e-07,-2.20766e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0221254,-0.0150875,0,0,0,-4.89322e-07,8.23864e-08,0,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.105877,0.327478,0,0,0,-3.46382e-07,3.1456e-08,0,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.163032,0.137266,0,0,0,2.7593e-07,1.74354e-08,0,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.233378,-0.245839,0,0,0,-3.09725e-07,2.25825e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.208587,0.500006,0,0,0,1.2595e-07,2.70671e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.184076,0.107081,0,0,0,6.8027e-08,1.81787e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.203045,0.361966,0,0,0,1.6526e-07,-2.71395e-07,0,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.171908,0.290199,0,0,0,2.7778e-07,1.67365e-07,0,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,8.16561,0.382456,0,0,0,8.05505,-0.825017,0,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,8.13899,0.671031,0,0,0,7.80386,-3.07217,0,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,7.65522,-0.873165,0,0,0,7.32617,-3.14333,0,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,7.7843,-0.781138,0,0,0,7.33577,-3.0781,0,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,-0.402876,-1.25149,0,0,0,1.90176,-1.31036,0,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,-1.86636,-1.50434,0,0,0,0.349345,-1.58515,0,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,8.13041,0.718891,0,0,0,7.88659,-3.00442,0,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,7.92842,-0.945778,0,0,0,7.87138,-3.03173,0,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,-3.30383,3.52274,0,0,0,-0.824183,1.34569,0,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,-2.57031,3.06229,0,0,0,-0.825067,1.66108,0,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,-0.426768,0.0742413,0,0,0,3.69439e-07,-5.51497e-08,0,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,-0.238355,0.484829,0,0,0,2.91434e-07,4.8205e-08,0,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,-0.112493,-0.257524,0,0,0,-2.32079e-07,6.76588e-08,0,0,0,False,69.0|71,783
