rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.07774,0,0,-1.13381e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.54099,0,0,-4.22682e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.12397,0,0,-1.3237e-08,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.2939,0,0,1.99651e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.800275,0,0,7.72251e-09,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.676654,0,0,-2.48495e-08,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.12976,0,0,1.33658e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.26449,0,0,-7.45822e-09,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.750074,0,0,-1.29338e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.920381,0,0,-5.48897e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-0.355045,0,0,8.8003e-09,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-1.66172,0,0,-1.71303e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.298291,0,0,4.64812e-09,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-0.808445,0,0,4.22494e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-0.193876,0,0,-8.90405e-09,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-3.7142,0,0,-8.78715e-09,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-1.72019,0,0,-5.09241e-09,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-2.05877,0,0,4.91563e-10,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.67375,0,0,3.78761e-09,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.364805,0,0,6.68664e-09,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-0.272495,0,0,-2.66562e-08,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-1.07891,0,0,9.50931e-09,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.55754,0,0,-3.48404e-08,69.0|274,411
