id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,0,0,0,-1.12395,0,0,0,0,0,-1.14146,0,0,True,70.0|274,411
9|411|sample|3|274,0,0,0,-0.590286,0,0,0,0,0,-0.581802,0,0,True,70.0|274,411
9|411|sample|5|274,0,0,0,-1.29481,0,0,0,0,0,-1.2396,0,0,True,70.0|274,411
9|411|sample|6|274,0,0,0,-1.27922,0,0,0,0,0,-1.27531,0,0,True,70.0|274,411
9|411|sample|8|274,0,0,0,-0.896395,0,0,0,0,0,-0.878537,0,0,True,70.0|274,411
9|411|sample|7|274,0,0,0,-0.838686,0,0,0,0,0,-0.817708,0,0,True,70.0|274,411
9|411|sample|9|274,0,0,0,-1.16613,0,0,0,0,0,-1.13604,0,0,True,70.0|274,411
9|411|sample|10|274,0,0,0,-1.30874,0,0,0,0,0,-1.29217,0,0,True,70.0|274,411
9|411|sample|12|274,0,0,0,-0.82417,0,0,0,0,0,-0.823665,0,0,True,70.0|274,411
9|411|sample|11|274,0,0,0,-0.845101,0,0,0,0,0,-0.866729,0,0,True,70.0|274,411
9|411|cc|1|1|274,0,0,0,0.047123,0,0,0,0,0,-2.06066e-08,0,0,False,69.0|274,411
9|411|cc|2|1|274,0,0,0,-0.25816,0,0,0,0,0,2.29803e-07,0,0,False,69.0|274,411
9|411|cc|3|1|274,0,0,0,0.481542,0,0,0,0,0,-2.74854e-07,0,0,False,69.0|274,411
9|411|cc|4|1|274,0,0,0,0.0873238,0,0,0,0,0,2.78209e-07,0,0,False,69.0|274,411
9|411|cc|5|1|274,0,0,0,0.037725,0,0,0,0,0,2.22802e-07,0,0,False,69.0|274,411
9|411|cc|6|1|274,0,0,0,-0.0103291,0,0,0,0,0,1.01438e-07,0,0,False,69.0|274,411
9|411|cc|7|1|274,0,0,0,0.178695,0,0,0,0,0,-2.90925e-07,0,0,False,69.0|274,411
9|411|cc|8|1|274,0,0,0,0.023562,0,0,0,0,0,1.71208e-07,0,0,False,69.0|274,411
9|411|vc|1|2|274,0,0,0,-0.384832,0,0,0,0,0,-1.69998e-07,0,0,False,69.0|274,411
9|411|vc|2|2|274,0,0,0,0.0123561,0,0,0,0,0,-4.31729e-08,0,0,False,69.0|274,411
9|411|vc|3|2|274,0,0,0,-0.0432638,0,0,0,0,0,-2.62164e-07,0,0,False,69.0|274,411
9|411|vc|4|2|274,0,0,0,-0.224092,0,0,0,0,0,3.15118e-09,0,0,False,69.0|274,411
9|411|vc|5|2|274,0,0,0,-0.0740622,0,0,0,0,0,-3.82015e-08,0,0,False,69.0|274,411
9|411|vc|6|2|274,0,0,0,-0.10385,0,0,0,0,0,-1.32162e-07,0,0,False,69.0|274,411
9|411|vc|7|2|274,0,0,0,0.0199254,0,0,0,0,0,1.12513e-07,0,0,False,69.0|274,411
9|411|vc|8|2|274,0,0,0,-0.00357965,0,0,0,0,0,-4.87542e-08,0,0,False,69.0|274,411
14|783|sample|3|71,0,0,0,-5.09296,0,0,0,0,0,-4.97511,0,0,True,6.0|71,783
14|783|sample|4|71,0,0,0,-5.10897,0,0,0,0,0,-4.99691,0,0,True,6.0|71,783
14|783|sample|5|71,0,0,0,-4.38353,0,0,0,0,0,-4.34036,0,0,True,6.0|71,783
14|783|sample|6|71,0,0,0,-4.3299,0,0,0,0,0,-4.33701,0,0,True,6.0|71,783
14|783|sample|7|71,0,0,0,1.0769,0,0,0,0,0,1.16145,0,0,True,6.0|71,783
14|783|sample|8|71,0,0,0,1.02139,0,0,0,0,0,1.01895,0,0,True,6.0|71,783
14|783|sample|10|71,0,0,0,-4.95177,0,0,0,0,0,-4.97005,0,0,True,6.0|71,783
14|783|sample|9|71,0,0,0,-4.9834,0,0,0,0,0,-5.01149,0,0,True,6.0|71,783
14|783|sample|12|71,0,0,0,2.3151,0,0,0,0,0,2.33232,0,0,True,6.0|71,783
14|783|sample|11|71,0,0,0,2.24243,0,0,0,0,0,2.28769,0,0,True,6.0|71,783
14|783|cc|1|1|71,0,0,0,0.14111,0,0,0,0,0,-7.91454e-08,0,0,False,69.0|71,783
14|783|cc|2|1|71,0,0,0,-0.175761,0,0,0,0,0,-1.26342e-07,0,0,False,69.0|71,783
14|783|cc|3|1|71,0,0,0,-0.04296,0,0,0,0,0,-2.32521e-07,0,0,False,69.0|71,783
