rep,id,U_offset,L,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,5.38598,465.783,1.31657,2.25093,10717.1,12.0226,True,70.0|274,411
1,9|411|sample|3|274,5.38598,465.783,1.31657,4.17216,10717.1,12.0226,True,70.0|274,411
1,9|411|sample|5|274,5.38598,465.783,1.31657,1.75876,10717.1,12.0226,True,70.0|274,411
1,9|411|sample|6|274,5.38598,465.783,1.31657,1.65371,10717.1,12.0226,True,70.0|274,411
1,9|411|sample|8|274,5.38598,465.783,1.31657,2.90468,10717.1,12.0226,True,70.0|274,411
1,9|411|sample|7|274,5.38598,465.783,1.31657,2.71442,10717.1,12.0226,True,70.0|274,411
1,9|411|sample|9|274,5.38598,465.783,1.31657,2.09966,10717.1,12.0226,True,70.0|274,411
1,9|411|sample|10|274,5.38598,465.783,1.31657,1.82584,10717.1,12.0226,True,70.0|274,411
1,9|411|sample|12|274,5.38598,465.783,1.31657,2.36084,10717.1,12.0226,True,70.0|274,411
1,9|411|sample|11|274,5.38598,465.783,1.31657,2.58682,10717.1,12.0226,True,70.0|274,411
1,9|411|cc|1|1|274,5.38612,465.783,1.31657,0.00683025,10717.1,12.0226,False,69.0|274,411
1,9|411|cc|2|1|274,5.38612,465.783,1.31657,0.000237268,10717.1,12.0226,False,69.0|274,411
1,9|411|cc|3|1|274,5.38612,465.783,1.31657,0.0291885,10717.1,12.0226,False,69.0|274,411
1,9|411|cc|4|1|274,5.38612,465.783,1.31657,0.613379,10717.1,12.0226,False,69.0|274,411
1,9|411|cc|5|1|274,5.38612,465.783,1.31657,5.20787e-05,10717.1,12.0226,False,69.0|274,411
1,9|411|cc|6|1|274,5.38612,465.783,1.31657,0.000954181,10717.1,12.0226,False,69.0|274,411
1,9|411|cc|7|1|274,5.38612,465.783,1.31657,4.18676e-05,10717.1,12.0226,False,69.0|274,411
1,9|411|cc|8|1|274,5.38612,465.783,1.31657,0.0203121,10717.1,12.0226,False,69.0|274,411
1,9|411|vc|1|2|274,5.38612,465.783,1.31657,0.0973162,10717.1,12.0226,False,69.0|274,411
1,9|411|vc|2|2|274,5.38612,465.783,1.31657,0.000987829,10717.1,12.0226,False,69.0|274,411
1,9|411|vc|3|2|274,5.38612,465.783,1.31657,0.0148043,10717.1,12.0226,False,69.0|274,411
1,9|411|vc|4|2|274,5.38612,465.783,1.31657,0.000105304,10717.1,12.0226,False,69.0|274,411
1,9|411|vc|5|2|274,5.38612,465.783,1.31657,0.000276193,10717.1,12.0226,False,69.0|274,411
1,9|411|vc|6|2|274,5.38612,465.783,1.31657,0.0119078,10717.1,12.0226,False,69.0|274,411
1,9|411|vc|7|2|274,5.38612,465.783,1.31657,0.00389068,10717.1,12.0226,False,69.0|274,411
1,9|411|vc|8|2|274,5.38612,465.783,1.31657,0.00020449,10717.1,12.0226,False,69.0|274,411
1,14|783|sample|3|71,5.38598,465.783,1.31657,0.0320087,10717.1,31.2635,True,6.0|71,783
1,14|783|sample|4|71,5.38598,465.783,1.31657,0.0351105,10717.1,31.2635,True,6.0|71,783
1,14|783|sample|5|71,5.38598,465.783,1.31657,0.0834037,10717.1,31.2635,True,6.0|71,783
1,14|783|sample|6|71,5.38598,465.783,1.31657,0.0777058,10717.1,31.2635,True,6.0|71,783
1,14|783|sample|7|71,5.38598,465.783,1.31657,22.2984,10717.1,31.2635,True,6.0|71,783
1,14|783|sample|8|71,5.38598,465.783,1.31657,16.7337,10717.1,31.2635,True,6.0|71,783
1,14|783|sample|10|71,5.38598,465.783,1.31657,0.0412964,10717.1,31.2635,True,6.0|71,783
1,14|783|sample|9|71,5.38598,465.783,1.31657,0.0299613,10717.1,31.2635,True,6.0|71,783
1,14|783|sample|12|71,5.38598,465.783,1.31657,59.7741,10717.1,31.2635,True,6.0|71,783
1,14|783|sample|11|71,5.38598,465.783,1.31657,73.1059,10717.1,31.2635,True,6.0|71,783
1,14|783|cc|1|1|71,5.38612,465.783,1.31657,0.000440116,10717.1,31.2635,False,69.0|71,783
1,14|783|cc|2|1|71,5.38612,465.783,1.31657,0.00233751,10717.1,31.2635,False,69.0|71,783
1,14|783|cc|3|1|71,5.38612,465.783,1.31657,0.000125423,10717.1,31.2635,False,69.0|71,783
1,14|783|cc|4|1|71,5.38612,465.783,1.31657,0.00318399,10717.1,31.2635,False,69.0|71,783
1,14|783|cc|5|1|71,5.38612,465.783,1.31657,0.00482832,10717.1,31.2635,False,69.0|71,783
1,14|783|cc|6|1|71,5.38612,465.783,1.31657,7.77452e-05,10717.1,31.2635,False,69.0|71,783
1,14|783|cc|7|1|71,5.38612,465.783,1.31657,6.74471e-05,10717.1,31.2635,False,69.0|71,783
1,14|783|cc|8|1|71,5.38612,465.783,1.31657,5.04259e-05,10717.1,31.2635,False,69.0|71,783
1,14|783|vc|1|2|71,5.38612,465.783,1.31657,0.000185548,10717.1,31.2635,False,69.0|71,783
1,14|783|vc|2|2|71,5.38612,465.783,1.31657,0.00248851,10717.1,31.2635,False,69.0|71,783
1,14|783|vc|3|2|71,5.38612,465.783,1.31657,0.000666793,10717.1,31.2635,False,69.0|71,783
1,14|783|vc|4|2|71,5.38612,465.783,1.31657,0.00362932,10717.1,31.2635,False,69.0|71,783
1,14|783|vc|5|2|71,5.38612,465.783,1.31657,0.00661074,10717.1,31.2635,False,69.0|71,783
1,14|783|vc|6|2|71,5.38612,465.783,1.31657,0.0013668,10717.1,31.2635,False,69.0|71,783
1,14|783|vc|7|2|71,5.38612,465.783,1.31657,0.00230131,10717.1,31.2635,False,69.0|71,783
1,14|783|vc|8|2|71,5.38612,465.783,1.31657,0.00122911,10717.1,31.2635,False,69.0|71,783
1,14|491|sample|10|99,5.38598,465.783,1.31657,124.391,10717.1,12.0227,True,6.0|99,491
1,14|491|sample|9|99,5.38598,465.783,1.31657,128.454,10717.1,12.0227,True,6.0|99,491
1,14|491|sample|12|99,5.38598,465.783,1.31657,30.2066,10717.1,12.0227,True,6.0|99,491
1,14|491|sample|11|99,5.38598,465.783,1.31657,31.2439,10717.1,12.0227,True,6.0|99,491
1,14|491|sample|4|99,5.38598,465.783,1.31657,14.9567,10717.1,12.0227,True,44.0|99,491
1,14|491|sample|3|99,5.38598,465.783,1.31657,11.7595,10717.1,12.0227,True,44.0|99,491
1,14|491|sample|6|99,5.38598,465.783,1.31657,7.26548,10717.1,12.0227,True,44.0|99,491
1,14|491|sample|5|99,5.38598,465.783,1.31657,9.05691,10717.1,12.0227,True,44.0|99,491
1,14|491|sample|7|99,5.38598,465.783,1.31657,271.364,10717.1,12.0227,True,63.0|99,491
1,14|491|sample|8|99,5.38598,465.783,1.31657,413.268,10717.1,12.0227,True,63.0|99,491
1,14|491|cc|1|1|99,5.38612,465.783,1.31657,0.000843522,10717.1,12.0227,False,69.0|99,491
1,14|491|cc|2|1|99,5.38612,465.783,1.31657,0.000695008,10717.1,12.0227,False,69.0|99,491
1,14|491|cc|3|1|99,5.38612,465.783,1.31657,0.00220629,10717.1,12.0227,False,69.0|99,491
1,14|491|cc|4|1|99,5.38612,465.783,1.31657,0.000229905,10717.1,12.0227,False,69.0|99,491
1,14|491|cc|5|1|99,5.38612,465.783,1.31657,0.00727606,10717.1,12.0227,False,69.0|99,491
1,14|491|cc|6|1|99,5.38612,465.783,1.31657,2.37754e-05,10717.1,12.0227,False,69.0|99,491
1,14|491|cc|7|1|99,5.38612,465.783,1.31657,0.751634,10717.1,12.0227,False,69.0|99,491
1,14|491|cc|8|1|99,5.38612,465.783,1.31657,0.561727,10717.1,12.0227,False,69.0|99,491
