rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,-5.84875e-06,-0.157818,1.31038,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,-7.19232e-06,0.286518,-1.35636,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,9.1806e-07,0.0326168,0.218609,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,1.00773e-05,0.429236,0.175976,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,-1.01226e-05,-0.275518,-0.879738,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,5.12632e-06,0.378615,-2.15206,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,-2.37412e-06,-0.59271,-0.431901,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,7.03906e-06,0.109709,2.35977,0,0,False,69.0|162,84
1,8|84|sample|10|162,-1.86195e-07,-0.158098,-0.865984,0,0,True,32.0|162,84
1,8|84|sample|11|162,-5.4213e-06,-0.15688,-1.36031,0,0,True,22.0|162,84
1,8|84|sample|12|162,1.57062e-05,-0.238113,-1.05998,0,0,True,22.0|162,84
1,8|84|sample|3|162,-3.23701e-06,0.0392905,-2.68518,0,0,True,55.0|162,84
1,8|84|sample|4|162,-5.2855e-06,-0.35113,-2.34359,0,0,True,55.0|162,84
1,8|84|sample|5|162,8.41348e-06,-0.446767,-2.41928,0,0,True,55.0|162,84
1,8|84|sample|6|162,-5.8716e-06,-0.454985,-2.67135,0,0,True,55.0|162,84
1,8|84|sample|7|162,5.91342e-09,-0.0832659,-1.1517,0,0,True,32.0|162,84
1,8|84|sample|8|162,-2.42507e-06,-0.109536,-1.17704,0,0,True,32.0|162,84
1,8|84|sample|9|162,-8.25259e-06,0.0551453,-1.13624,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,-1.43814e-05,0.304546,1.22947,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,1.16475e-05,-0.431446,-2.13426,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,-7.51826e-06,0.109452,-1.63904,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,1.02615e-06,-0.196744,4.20538,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,-4.87756e-06,-0.376248,-0.965892,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,3.50186e-06,-0.48088,1.09763,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,1.52131e-06,-0.510718,-0.200161,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,9.6163e-06,0.114344,-1.8292,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,4.91748e-06,0.463633,0.841182,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,-9.62504e-06,-0.610926,1.52738,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,-1.56479e-06,-0.0426717,1.45472,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,-7.7869e-06,0.156115,-0.144339,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,-1.16444e-06,0.405321,1.20129,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,7.3497e-06,-0.407543,0.649216,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,9.66528e-06,0.320927,2.48177,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,-1.15649e-05,0.451617,0.353056,0,0,False,69.0|274,719
1,8|719|sample|10|274,-3.91488e-06,0.219547,-0.475761,0,0,True,32.0|274,719
1,8|719|sample|11|274,-7.5891e-06,0.222117,-0.260024,0,0,True,22.0|274,719
1,8|719|sample|12|274,1.11628e-05,0.314529,-0.19102,0,0,True,22.0|274,719
1,8|719|sample|3|274,-8.70333e-07,0.066994,-2.50954,0,0,True,55.0|274,719
1,8|719|sample|4|274,-3.1283e-06,0.0287418,-2.51581,0,0,True,55.0|274,719
1,8|719|sample|5|274,4.89356e-07,0.0794992,-2.27285,0,0,True,55.0|274,719
1,8|719|sample|6|274,-8.91996e-07,0.28618,-2.57859,0,0,True,55.0|274,719
1,8|719|sample|7|274,-1.91554e-07,0.212619,-0.444378,0,0,True,32.0|274,719
1,8|719|sample|8|274,4.93182e-06,0.0539613,-0.372867,0,0,True,32.0|274,719
1,8|719|sample|9|274,-5.15633e-07,0.492928,-0.571677,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,1.31781e-05,-0.500178,3.47335,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,7.15395e-06,0.461376,0.939328,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,1.06384e-06,-0.386669,1.20027,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,6.25429e-06,-0.347676,3.75529,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,4.36045e-06,-0.0522685,-2.24257,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,-4.41686e-06,-0.180821,-0.470234,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,-3.85206e-06,0.365135,3.93532,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,9.21311e-08,0.185083,3.23696,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,-7.09272e-07,-0.499435,-1.43166,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,1.27427e-05,0.122155,-1.18512,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,-1.93593e-06,-0.742544,-0.344301,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,-5.88646e-06,-0.229757,-2.6076,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,-3.07868e-06,-0.415631,-1.46219,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,8.75302e-06,0.136439,1.02538,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,-7.02896e-06,-0.208159,-1.52809,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,7.3253e-06,-0.122564,-0.47604,0,0,False,69.0|322,488
1,8|488|sample|10|322,-8.32847e-08,-0.796119,0.559079,0,0,True,32.0|322,488
1,8|488|sample|11|322,-5.35393e-06,-0.460574,0.0593748,0,0,True,22.0|322,488
1,8|488|sample|12|322,9.42056e-06,-0.404355,0.195243,0,0,True,22.0|322,488
1,8|488|sample|3|322,-6.05771e-06,-0.0536689,-3.37965,0,0,True,55.0|322,488
1,8|488|sample|4|322,-1.13149e-06,0.279935,-3.7313,0,0,True,55.0|322,488
1,8|488|sample|5|322,5.34425e-06,-0.222287,-3.55794,0,0,True,55.0|322,488
1,8|488|sample|6|322,-3.44429e-06,-0.0513553,-3.72862,0,0,True,55.0|322,488
1,8|488|sample|7|322,-1.76375e-06,-0.715191,-0.256654,0,0,True,32.0|322,488
1,8|488|sample|8|322,-8.35115e-06,-0.72447,0.244098,0,0,True,32.0|322,488
1,8|488|sample|9|322,-1.78492e-06,-0.803942,0.493157,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,-4.4995e-06,0.0617921,0.240348,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,-1.02915e-05,0.0167793,-0.815185,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,8.53304e-06,0.432689,1.91776,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,8.31058e-06,0.551125,2.41897,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,9.72123e-07,0.0457153,0.388726,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,2.13566e-06,0.0069202,3.12001,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,5.83031e-06,0.188818,-1.76957,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,-3.23091e-06,0.323839,0.919645,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,8.77661e-07,-0.344424,1.10843,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,1.61427e-06,0.221884,-1.24293,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,-9.25529e-07,0.118943,-2.01738,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,6.31706e-06,0.0666819,-1.30546,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,8.11603e-06,0.0836468,-0.961429,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,5.20134e-07,0.377731,-1.45639,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,-9.31046e-06,0.377969,0.118009,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,3.0775e-06,-0.214194,1.88172,0,0,False,69.0|69,847
1,8|847|sample|10|69,-5.89201e-06,0.304801,0.565687,0,0,True,32.0|69,847
1,8|847|sample|11|69,-5.84984e-06,-0.209999,-0.700348,0,0,True,22.0|69,847
1,8|847|sample|12|69,-6.66875e-06,-0.0550582,-0.870212,0,0,True,22.0|69,847
1,8|847|sample|3|69,-7.39042e-06,-0.565039,-1.1558,0,0,True,55.0|69,847
1,8|847|sample|4|69,-5.8121e-06,-0.690849,-1.1837,0,0,True,55.0|69,847
1,8|847|sample|5|69,4.13906e-06,-0.780291,-0.883393,0,0,True,55.0|69,847
1,8|847|sample|6|69,-2.67745e-06,-0.817245,-0.557375,0,0,True,55.0|69,847
1,8|847|sample|7|69,1.47618e-05,0.141006,0.381086,0,0,True,32.0|69,847
1,8|847|sample|8|69,-3.85299e-06,0.189373,0.541694,0,0,True,32.0|69,847
1,8|847|sample|9|69,1.33514e-05,0.0224576,0.75743,0,0,True,32.0|69,847
1,8|847|vc|1|2|69,-1.57724e-07,0.081279,1.08965,0,0,False,69.0|69,847
1,8|847|vc|2|2|69,-3.68521e-06,0.0559515,3.94384,0,0,False,69.0|69,847
1,8|847|vc|3|2|69,-1.92593e-06,-0.540524,-0.437579,0,0,False,69.0|69,847
1,8|847|vc|4|2|69,1.20823e-06,0.15796,2.48386,0,0,False,69.0|69,847
1,8|847|vc|5|2|69,-4.8344e-06,0.105657,0.165438,0,0,False,69.0|69,847
1,8|847|vc|6|2|69,-6.56204e-06,-0.289885,-0.213779,0,0,False,69.0|69,847
1,8|847|vc|7|2|69,-8.29306e-06,0.49474,0.830347,0,0,False,69.0|69,847
1,8|847|vc|8|2|69,1.56704e-05,-0.30696,-1.72456,0,0,False,69.0|69,847
1,8|474|cc|1|1|276,-1.03816e-05,0.0871071,-1.46744,0,0,False,69.0|276,474
1,8|474|cc|2|1|276,-9.41511e-06,0.0249014,0.126289,0,0,False,69.0|276,474
1,8|474|cc|3|1|276,-1.63957e-06,-0.0522,0.979556,0,0,False,69.0|276,474
1,8|474|cc|4|1|276,8.27669e-06,-0.0912426,1.08675,0,0,False,69.0|276,474
1,8|474|cc|5|1|276,-1.41455e-06,-0.246462,-3.87254,0,0,False,69.0|276,474
1,8|474|cc|6|1|276,1.36322e-05,-0.0535339,1.32646,0,0,False,69.0|276,474
1,8|474|cc|7|1|276,6.80639e-06,-0.206007,0.353056,0,0,False,69.0|276,474
1,8|474|cc|8|1|276,1.99394e-06,0.383791,0.480994,0,0,False,69.0|276,474
1,8|474|sample|10|276,2.30493e-06,0.269841,1.76799,0,0,True,32.0|276,474
1,8|474|sample|11|276,6.34625e-06,0.340292,-0.0636223,0,0,True,22.0|276,474
1,8|474|sample|12|276,-1.32479e-05,0.292239,-0.0911298,0,0,True,22.0|276,474
1,8|474|sample|3|276,4.17492e-06,0.0703592,-1.81496,0,0,True,55.0|276,474
1,8|474|sample|4|276,5.37914e-06,-0.022864,-1.75344,0,0,True,55.0|276,474
1,8|474|sample|5|276,8.90157e-08,-0.184004,-1.46186,0,0,True,55.0|276,474
1,8|474|sample|6|276,-3.06281e-06,-0.223763,-1.5256,0,0,True,55.0|276,474
1,8|474|sample|7|276,-6.80019e-06,0.532637,1.27763,0,0,True,32.0|276,474
1,8|474|sample|8|276,-3.98889e-06,0.409626,1.3739,0,0,True,32.0|276,474
1,8|474|sample|9|276,-8.09257e-07,0.351426,1.52876,0,0,True,32.0|276,474
1,8|474|vc|1|2|276,-1.67169e-07,-0.491147,1.60436,0,0,False,69.0|276,474
1,8|474|vc|2|2|276,-2.94752e-06,-0.22857,-0.82565,0,0,False,69.0|276,474
1,8|474|vc|3|2|276,-7.51566e-06,-0.15616,-0.513072,0,0,False,69.0|276,474
1,8|474|vc|4|2|276,2.05191e-06,0.238177,-0.754905,0,0,False,69.0|276,474
1,8|474|vc|5|2|276,-3.00193e-06,0.19996,-1.2866,0,0,False,69.0|276,474
1,8|474|vc|6|2|276,2.96878e-06,0.298913,-2.50272,0,0,False,69.0|276,474
1,8|474|vc|7|2|276,6.4673e-06,0.162581,2.23535,0,0,False,69.0|276,474
1,8|474|vc|8|2|276,4.45502e-06,0.330099,1.75119,0,0,False,69.0|276,474
1,8|462|cc|1|1|292,-9.57199e-06,-0.00944584,2.75743,0,0,False,69.0|292,462
1,8|462|cc|2|1|292,7.34759e-06,-0.533115,-0.439752,0,0,False,69.0|292,462
1,8|462|cc|3|1|292,-1.09169e-06,-0.401887,-3.50271,0,0,False,69.0|292,462
1,8|462|cc|4|1|292,7.52588e-06,0.0366627,-0.0243088,0,0,False,69.0|292,462
1,8|462|cc|5|1|292,8.90757e-06,-0.0263019,1.10476,0,0,False,69.0|292,462
1,8|462|cc|6|1|292,-3.93493e-06,-0.463217,-1.20626,0,0,False,69.0|292,462
1,8|462|cc|7|1|292,8.19853e-06,-0.175708,-3.08443,0,0,False,69.0|292,462
1,8|462|cc|8|1|292,2.30152e-06,0.216504,1.86051,0,0,False,69.0|292,462
1,8|462|sample|10|292,1.15982e-05,0.410924,1.53076,0,0,True,32.0|292,462
1,8|462|sample|11|292,-4.80469e-06,0.127215,-0.762733,0,0,True,22.0|292,462
