id,importanceSampling
411|4,149.741610
411|3,143.131964
411|5,175.466558
411|6,173.190862
411|8,146.686447
411|7,145.781558
411|9,173.758551
411|10,174.284362
411|12,143.623320
411|11,145.684582
411|1,104.648999
411|2,152.819730
783|3,190.139687
783|4,188.260514
783|5,182.539619
783|6,183.577616
783|7,113.334176
783|8,146.098920
783|10,193.625117
783|9,190.696437
783|12,136.203851
783|11,137.269229
783|1,96.285533
783|2,182.580409
491|10,160.605284
491|9,162.470549
491|12,159.307149
491|11,164.157123
491|4,174.859292
491|3,175.719244
491|6,141.362576
491|5,173.094777
491|7,153.105525
491|8,119.309182
491|1,120.044741
491|2,189.971403
433|4,158.040830
433|3,150.337558
433|6,187.280285
433|5,179.199657
433|8,140.708558
433|7,139.699660
433|10,165.909484
433|9,129.225312
433|11,182.701468
433|12,175.251170
433|1,87.095204
433|2,182.967267
297|3,171.402490
297|4,171.414686
297|5,146.780193
297|6,144.057824
297|8,159.302616
297|7,158.645041
297|9,146.099164
297|10,144.318384
297|12,182.267245
297|11,163.229218
297|1,88.673392
297|2,148.690085
183|4,166.450623
183|3,165.887559
183|6,127.762890
183|5,160.546484
183|7,171.469303
183|8,169.467953
183|10,159.154010
183|9,161.275334
183|12,166.218181
183|11,171.866451
183|1,103.773343
183|2,200.275248
705|3,174.398842
705|4,173.970185
705|5,173.258408
705|6,173.906822
705|7,140.280087
705|8,173.389578
705|10,164.794655
705|9,170.506451
705|12,160.970804
705|11,167.738788
705|1,101.738383
705|2,233.527470
555|4,168.938105
555|3,135.344439
555|5,168.372064
555|6,167.248159
555|7,167.823690
555|8,163.528769
555|9,135.209156
555|10,169.281196
555|12,152.790146
555|11,150.951566
555|1,95.082620
555|2,209.073787
394|5,130.509222
394|6,162.105368
394|7,171.521394
394|8,172.531818
394|10,155.787547
394|9,154.051238
394|12,163.929950
394|11,164.422818
394|3,149.912903
394|4,121.721196
394|1,117.641728
394|2,198.025151
1099|3,143.965246
1099|4,108.254023
1099|5,140.912124
1099|6,141.343060
1099|8,148.018131
1099|7,144.241495
1099|9,139.759982
1099|10,139.949652
1099|11,146.113498
1099|12,149.099483
1099|1,112.739999
1099|2,143.336325
611|4,151.670414
611|3,152.704148
611|5,154.250699
611|6,154.081442
611|7,153.156521
611|8,154.057991
611|9,155.144269
611|10,153.591694
611|12,154.398576
611|11,154.246475
611|1,100.499642
611|2,175.769322
84|5,172.679604
84|6,172.784167
84|4,178.558191
84|3,179.380861
84|9,164.095533
84|10,164.137290
84|7,175.065234
84|8,174.023205
84|12,163.828137
84|11,165.590498
84|1,103.583281
84|2,180.331893
1042|8,155.622476
1042|7,156.071288
1042|6,163.847465
1042|5,163.651900
1042|12,152.274967
1042|11,153.337345
1042|9,162.804398
1042|10,162.290788
1042|4,159.431935
1042|3,158.870814
1042|1,107.407482
1042|2,180.900700
719|5,169.161363
719|6,168.264503
719|3,179.310560
719|4,179.641666
719|10,127.053075
719|9,159.944446
719|8,169.623617
719|7,169.809366
719|12,160.157973
719|11,156.557141
719|1,107.757119
719|2,182.220905
863|7,150.102066
863|8,149.785127
863|6,157.387671
863|5,157.114600
863|11,147.360648
863|12,149.571445
863|9,155.886716
863|10,156.216472
863|3,150.438517
863|4,119.835101
863|1,99.148244
863|2,180.751248
488|6,177.288531
488|5,177.359989
488|4,181.458791
488|3,181.496873
488|10,172.917621
488|9,140.269322
488|8,177.891795
488|7,176.972707
488|11,161.627544
488|12,167.089516
488|1,105.673678
488|2,183.341222
152|8,155.628722
152|7,156.679183
152|6,164.843437
152|5,164.500266
152|12,150.090463
152|11,150.130701
152|10,157.748788
152|9,158.789045
152|3,158.278292
152|4,159.715853
152|1,106.757196
152|2,183.811861
847|6,179.574511
847|3,189.337715
847|4,189.677887
847|10,154.877672
847|9,154.844356
847|7,169.182510
847|8,168.070498
847|12,169.838016
847|11,167.578844
847|5,181.710849
847|1,113.646802
847|2,191.861618
1241|8,161.000847
1241|7,159.999253
1241|5,175.270070
1241|6,172.682466
1241|11,162.998156
1241|12,164.458178
1241|9,167.841881
1241|10,166.286421
1241|3,176.201549
1241|4,173.116239
1241|1,114.161935
1241|2,227.817767
474|5,173.882284
474|6,174.507765
474|3,184.426669
474|4,183.165236
474|9,151.898921
474|10,151.613726
474|8,162.167816
474|7,163.000047
474|12,161.276652
474|11,161.275317
474|1,113.821312
474|2,187.419148
1056|8,155.973793
1056|7,160.498431
1056|6,133.434805
1056|5,168.190397
1056|12,154.998297
1056|11,153.143054
1056|10,161.083484
1056|9,160.356513
1056|4,162.472877
1056|3,162.610052
1056|1,109.310820
1056|2,204.252661
462|6,182.111490
462|5,182.598615
462|4,186.135744
462|3,185.918364
462|9,148.421978
462|10,148.260791
462|7,158.661378
462|8,159.117667
462|11,165.022328
462|12,164.443247
462|1,101.849117
462|2,192.076245
1159|8,158.048053
1159|7,157.741185
1159|5,169.125362
1159|6,169.637014
1159|11,149.219102
1159|12,149.389001
1159|9,156.618945
1159|10,155.781855
1159|4,165.796362
1159|3,164.717762
1159|1,102.226656
1159|2,213.568571
75|6,137.611389
75|5,137.468364
75|3,157.180185
75|4,156.170566
75|9,164.241972
75|10,162.748243
75|7,140.962169
75|8,174.350511
75|12,141.104075
75|11,147.992169
75|1,94.877232
75|2,232.632506
1017|7,132.285387
1017|8,131.401552
1017|5,146.847867
1017|6,145.202533
1017|12,134.673440
1017|11,138.089442
1017|10,149.566003
1017|9,152.126653
1017|4,142.645427
1017|3,136.332045
1017|1,95.940454
1017|2,231.750745
291|6,162.085191
291|5,162.038233
291|4,176.919446
291|3,176.776297
291|9,146.185902
291|10,146.195301
291|8,156.579641
291|7,156.663552
291|11,148.044567
291|12,146.166088
291|1,98.018562
291|2,184.399890
1197|7,139.279533
1197|8,138.961399
1197|6,147.315658
1197|5,147.799190
1197|12,103.334973
