id,importanceSampling
411|4,139.938340
411|3,136.298338
411|5,162.426701
411|6,162.328023
411|8,138.369288
411|7,135.252616
411|9,161.925906
411|10,162.886112
411|12,135.635517
411|11,138.060743
411|1,51.131685
411|2,147.179578
152|8,152.276698
152|7,153.963367
152|6,159.544796
152|5,162.361320
152|12,143.558095
152|11,145.787781
152|10,154.681454
152|9,154.137397
152|3,155.278084
152|4,154.373906
152|1,77.878320
152|2,152.522568
1056|8,149.108462
1056|7,150.656779
1056|6,155.933071
1056|5,123.589183
1056|12,143.355562
1056|11,143.194025
1056|10,151.776595
1056|9,152.041700
1056|4,149.515554
1056|3,148.223076
1056|1,77.069417
1056|2,163.805203
462|6,234.409656
462|5,233.642381
462|4,211.391570
462|3,211.149587
462|9,147.910413
462|10,152.900312
462|7,130.248414
462|8,128.804234
462|11,164.106018
462|12,169.509593
462|1,58.945864
462|2,161.502000
1159|8,157.004024
1159|7,157.125207
1159|5,165.014168
1159|6,166.150206
1159|11,144.964514
1159|12,147.309396
1159|9,126.571035
1159|10,162.946910
1159|4,158.248918
1159|3,156.330713
1159|1,48.970839
1159|2,158.773945
1197|7,140.362247
1197|8,137.616735
1197|6,146.541052
1197|5,114.448365
1197|12,142.321915
1197|10,151.604185
1197|9,148.757826
1197|3,138.294022
1197|4,138.826422
1197|11,143.185110
1197|1,81.769181
1197|2,158.409526
