rep,id,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,1.74774e-05,0,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,3.09543e-06,0,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,4.35574e-06,0,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-3.72427e-06,0,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,-2.42565e-06,0,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,9.20316e-06,0,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-1.12651e-05,0,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,-4.0344e-06,0,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,-7.21309e-06,0,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,-3.84852e-06,0,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,1.5329e-05,0,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-4.18977e-06,0,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,1.21867e-05,0,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,2.56595e-05,0,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,2.01862e-05,0,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,9.85646e-06,0,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-1.73413e-05,0,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,1.01866e-06,0,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,-6.94575e-06,0,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,6.5118e-07,0,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,1.10152e-05,0,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,5.04445e-06,0,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,1.4319e-05,0,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,6.6481e-07,0,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-7.02506e-06,0,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,-4.06121e-06,0,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,9.38037e-06,0,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,4.9883e-06,0,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,1.10441e-05,0,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,-1.0454e-05,0,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,-1.57278e-05,0,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,-1.16337e-06,0,0,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-1.91097e-05,0,0,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,1.81895e-05,0,0,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,-1.47251e-05,0,0,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,-1.22338e-05,0,0,0,0,True,22.0|274,719
