rep,id,eta_U,eta_L,eta_m,eta_e,eta_s,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,0,0,0.524773,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,0,0,0.144541,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,0,0,-2.29116,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,0,0,-1.46297,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,0,0,2.73309,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,0,0,-0.673925,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,0,0,4.52539,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,0,0,-1.65689,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,0,0,-0.59971,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,0,0,-0.756054,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,0,0,-0.692663,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,0,0,-2.10143,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,0,0,-1.83949,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,0,0,-3.44821,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,0,0,-3.44246,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,0,0,-0.798038,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,0,0,-0.597839,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,0,0,-0.747258,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,0,0,3.24618,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,0,0,-0.533109,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,0,0,1.01411,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0,0,-3.85434,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,0,0,0.591544,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,0,0,2.05172,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,0,0,0.690928,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0,0,-0.157995,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,0,0,-1.07302,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,0,0,0.424714,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,0,0,-0.710638,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,0,0,-2.28612,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,0,0,-0.396775,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,0,0,-0.483181,0,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,0,0,-1.28625,0,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,0,0,-0.50171,0,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,0,0,0.386167,0,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,0,0,0.672119,0,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,0,0,0.563095,0,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,0,0,-1.71016,0,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,0,0,-1.88493,0,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,0,0,-1.77458,0,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,0,0,-1.66111,0,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,0,0,0.448369,0,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,0,0,0.294975,0,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,0,0,0.371169,0,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,0,0,2.34967,0,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,0,0,1.12253,0,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,0,0,-2.49874,0,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0,0,-2.22062,0,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,0,0,1.56158,0,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,0,0,3.31708,0,0,0,False,69.0|274,719
1,8|719|vc|7|2|274,0,0,0,-3.35723,0,0,0,False,69.0|274,719
1,8|719|vc|8|2|274,0,0,0,0.941737,0,0,0,False,69.0|274,719
1,8|488|cc|1|1|322,0,0,0,3.39653,0,0,0,False,69.0|322,488
1,8|488|cc|2|1|322,0,0,0,-1.0917,0,0,0,False,69.0|322,488
1,8|488|cc|3|1|322,0,0,0,1.40341,0,0,0,False,69.0|322,488
1,8|488|cc|4|1|322,0,0,0,4.47868,0,0,0,False,69.0|322,488
1,8|488|cc|5|1|322,0,0,0,-0.343072,0,0,0,False,69.0|322,488
1,8|488|cc|6|1|322,0,0,0,-1.27638,0,0,0,False,69.0|322,488
1,8|488|cc|7|1|322,0,0,0,-5.93684,0,0,0,False,69.0|322,488
1,8|488|cc|8|1|322,0,0,0,-1.11372,0,0,0,False,69.0|322,488
1,8|488|sample|10|322,0,0,0,-5.17054,0,0,0,True,32.0|322,488
1,8|488|sample|11|322,0,0,0,-1.5375,0,0,0,True,22.0|322,488
1,8|488|sample|12|322,0,0,0,-1.2144,0,0,0,True,22.0|322,488
1,8|488|sample|3|322,0,0,0,-2.97589,0,0,0,True,55.0|322,488
1,8|488|sample|4|322,0,0,0,-2.89666,0,0,0,True,55.0|322,488
1,8|488|sample|5|322,0,0,0,-3.31219,0,0,0,True,55.0|322,488
1,8|488|sample|6|322,0,0,0,-3.24529,0,0,0,True,55.0|322,488
1,8|488|sample|7|322,0,0,0,-4.55475,0,0,0,True,32.0|322,488
1,8|488|sample|8|322,0,0,0,-4.32187,0,0,0,True,32.0|322,488
1,8|488|sample|9|322,0,0,0,-5.27324,0,0,0,True,32.0|322,488
1,8|488|vc|1|2|322,0,0,0,0.535934,0,0,0,False,69.0|322,488
1,8|488|vc|2|2|322,0,0,0,4.29127,0,0,0,False,69.0|322,488
1,8|488|vc|3|2|322,0,0,0,3.82972,0,0,0,False,69.0|322,488
1,8|488|vc|4|2|322,0,0,0,-0.275918,0,0,0,False,69.0|322,488
1,8|488|vc|5|2|322,0,0,0,0.175208,0,0,0,False,69.0|322,488
1,8|488|vc|6|2|322,0,0,0,-3.83454,0,0,0,False,69.0|322,488
1,8|488|vc|7|2|322,0,0,0,-1.70559,0,0,0,False,69.0|322,488
1,8|488|vc|8|2|322,0,0,0,2.75261,0,0,0,False,69.0|322,488
1,8|847|cc|1|1|69,0,0,0,0.696294,0,0,0,False,69.0|69,847
1,8|847|cc|2|1|69,0,0,0,0.118541,0,0,0,False,69.0|69,847
1,8|847|cc|3|1|69,0,0,0,-1.83224,0,0,0,False,69.0|69,847
1,8|847|cc|4|1|69,0,0,0,-0.68832,0,0,0,False,69.0|69,847
1,8|847|cc|5|1|69,0,0,0,1.54564,0,0,0,False,69.0|69,847
1,8|847|cc|6|1|69,0,0,0,0.94858,0,0,0,False,69.0|69,847
1,8|847|cc|7|1|69,0,0,0,0.269057,0,0,0,False,69.0|69,847
1,8|847|cc|8|1|69,0,0,0,-3.67294,0,0,0,False,69.0|69,847
1,8|847|sample|10|69,0,0,0,1.37353,0,0,0,True,32.0|69,847
1,8|847|sample|11|69,0,0,0,-0.102492,0,0,0,True,22.0|69,847
1,8|847|sample|12|69,0,0,0,-0.179532,0,0,0,True,22.0|69,847
1,8|847|sample|3|69,0,0,0,-1.69047,0,0,0,True,55.0|69,847
