id,importanceSampling
411|4,141.470482
411|3,137.402661
411|5,162.510568
411|6,161.682080
411|8,140.222346
411|7,139.427968
411|9,160.674306
411|10,162.391561
411|12,138.292407
411|11,139.254456
411|1,83.994534
411|2,147.966654
783|3,188.343812
783|4,189.809902
783|5,187.404868
783|6,188.071377
783|7,142.342467
783|8,141.895673
783|10,189.234516
783|9,189.357929
783|12,144.256634
783|11,143.992786
783|1,81.766833
783|2,157.322758
491|10,144.901408
491|9,144.803087
491|12,154.873052
491|11,158.381188
491|4,155.793955
491|3,154.553682
491|6,168.910653
491|5,169.348911
491|7,135.289205
491|8,134.543612
491|1,64.213012
491|2,151.195133
433|4,173.356415
433|3,152.799303
433|6,176.024662
433|5,183.692015
433|8,135.125950
433|7,137.334016
433|10,152.743595
433|9,152.926925
433|11,168.572067
433|12,187.051986
433|1,64.685364
433|2,164.360747
297|3,171.143445
297|4,173.563422
297|5,149.962655
297|6,149.285024
297|8,154.985729
297|7,155.275083
297|9,154.487341
297|10,150.910748
297|12,177.848784
297|11,171.315592
297|1,67.948791
297|2,149.274603
183|4,134.869755
183|3,141.413221
183|6,130.600071
183|5,131.089442
183|7,133.813106
183|8,135.184896
183|10,132.343358
183|9,132.577630
183|12,133.578453
183|11,134.328832
183|1,88.136702
183|2,121.830092
705|3,143.455355
705|4,143.725834
705|5,144.080500
705|6,143.871933
705|7,145.058729
705|8,144.149867
705|10,130.097282
705|9,133.632909
705|12,129.104274
705|11,129.081909
705|1,67.300921
705|2,125.837956
555|4,162.500017
555|3,164.446885
555|5,164.221450
555|6,166.664166
555|7,136.895341
555|8,137.088730
555|9,162.953939
555|10,163.610355
555|12,133.740260
555|11,132.571775
555|1,80.115403
555|2,135.618372
394|5,179.504600
394|6,181.639906
394|7,167.204592
394|8,165.969069
394|10,199.570388
394|9,195.576987
394|12,180.130101
394|11,179.171562
394|3,193.972688
394|4,191.487984
394|1,63.417410
394|2,140.971000
1099|3,155.392061
1099|4,156.721510
1099|5,166.322682
1099|6,166.672225
1099|8,142.867909
1099|7,149.455577
1099|9,154.663174
1099|10,157.616315
1099|11,140.103368
1099|12,142.651527
1099|1,67.597077
1099|2,120.142364
611|4,143.459032
611|3,141.564230
611|5,143.232084
611|6,141.988432
611|7,143.098529
611|8,143.919787
611|9,147.478030
611|10,145.931314
611|12,144.623941
611|11,142.755997
611|1,67.799077
611|2,125.284852
84|5,186.931711
84|6,180.774286
84|4,175.130869
84|3,174.137378
84|9,158.609155
84|10,158.287069
84|7,169.004462
84|8,167.097260
84|12,158.855099
84|11,161.922140
84|1,76.867351
84|2,156.440290
1042|8,153.332777
1042|7,155.648605
1042|6,159.783833
1042|5,159.500838
1042|12,151.331653
1042|11,152.955332
1042|9,161.142527
1042|10,159.915569
1042|4,156.441760
1042|3,155.012404
1042|1,82.946861
1042|2,157.619604
719|5,161.628234
719|6,162.536817
719|3,171.780973
719|4,171.999730
719|10,155.861925
719|9,155.487222
719|8,163.248400
719|7,163.587846
719|12,156.891909
719|11,154.850643
719|1,80.399826
719|2,165.996114
863|7,147.019228
863|8,145.413698
863|6,155.504720
863|5,153.635606
863|11,144.586148
863|12,144.209727
863|9,152.681256
863|10,151.364491
863|3,146.357750
863|4,148.740678
863|1,79.876983
863|2,157.031116
488|6,170.758646
488|5,170.566910
488|4,175.688264
488|3,175.648222
488|10,202.680076
488|9,201.111892
488|8,190.331167
488|7,189.325307
488|11,159.416822
488|12,160.635010
488|1,78.177922
488|2,155.722155
152|8,150.102418
152|7,150.975948
152|6,160.782265
152|5,159.188927
152|12,148.688055
152|11,146.473951
152|10,152.602809
152|9,154.774814
152|3,154.475378
152|4,153.215912
152|1,78.481769
152|2,152.768218
