id,eta_U_SAEM,eta_L_SAEM,eta_h_SAEM,eta_f_SAEM,eta_alpha_SAEM,eta_U_mode,eta_L_mode,eta_h_mode,eta_f_mode,eta_alpha_mode,goes_down,mab_virus,run_id
8|1159|8|1159|vc|1|2|292|2|292|69.0,0,-4.2249e-09,-1.94938e-08,0.0979248,0,0,0,1.25983e-13,-5.3887e-08,0,False,69.0|292,1159
8|1159|8|1159|vc|2|2|292|2|292|69.0,0,-9.7267e-09,-2.58227e-09,0.581265,0,0,-1.13687e-13,9.51184e-14,-1.11918e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|3|2|292|2|292|69.0,0,-4.91229e-09,-6.13397e-09,0.479469,0,0,0,-5.45952e-14,-1.51333e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|4|2|292|2|292|69.0,0,1.03339e-08,3.90413e-09,0.390399,0,0,0,-3.86635e-14,-1.9912e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|5|2|292|2|292|69.0,0,7.48036e-10,-1.00232e-08,0.0836699,0,0,0,-6.83065e-14,-1.73857e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|6|2|292|2|292|69.0,0,-1.85286e-10,1.87201e-08,0.319657,0,0,0,-3.52773e-14,1.11086e-05,0,False,69.0|292,1159
8|1159|8|1159|vc|7|2|292|2|292|69.0,0,-2.80876e-09,4.47716e-09,0.0162687,0,0,0,1.7597e-14,-1.24252e-06,0,False,69.0|292,1159
8|1159|8|1159|vc|8|2|292|2|292|69.0,0,8.54633e-09,1.04652e-08,0.105208,0,0,0,1.44607e-14,-2.17535e-07,0,False,69.0|292,1159
8|1197|8|1197|sample|7|103|7|103|65.0,0,-2.14466e-10,2.77876e-08,-5.00251,0,0,0,4.36318e-13,-5.98027,0,True,65.0|103,1197
8|1197|8|1197|sample|8|103|8|103|65.0,0,5.94696e-09,-1.56245e-08,-4.60894,0,0,0,4.16694e-13,-5.75522,0,True,65.0|103,1197
8|1197|8|1197|sample|6|103|6|103|65.0,0,-8.98338e-09,-9.06031e-10,-3.42154,0,0,0,2.16299e-13,-4.14349,0,True,65.0|103,1197
8|1197|8|1197|sample|5|103|5|103|65.0,0,-1.83716e-09,-1.17978e-08,-2.60647,0,0,0,1.74832e-13,-3.48382,0,True,65.0|103,1197
8|1197|8|1197|sample|12|103|12|103|28.0,0,8.80969e-09,1.56256e-09,-7.02412,0,0,0,4.31349e-13,-7.02181,0,True,28.0|103,1197
8|1197|8|1197|sample|10|103|10|103|28.0,0,-2.89852e-09,6.83832e-09,-4.77653,0,0,-1.13687e-13,3.02619e-13,-5.43971,0,True,28.0|103,1197
8|1197|8|1197|sample|9|103|9|103|28.0,0,6.13661e-09,6.49937e-09,-3.64477,0,0,0,2.0714e-13,-5.01713,0,True,28.0|103,1197
8|1197|8|1197|sample|3|103|3|103|22.0,0,-8.39056e-09,8.1983e-09,-3.82128,0,0,0,2.41945e-13,-4.37966,0,True,22.0|103,1197
8|1197|8|1197|sample|4|103|4|103|22.0,0,2.73732e-09,-2.03151e-08,-3.65629,0,0,1.13687e-13,3.33317e-13,-4.56114,0,True,22.0|103,1197
8|1197|8|1197|sample|11|103|11|103|28.0,0,-1.881e-09,7.92216e-09,-6.85257,0,0,0,4.14641e-13,-7.22843,0,True,28.0|103,1197
8|1197|8|1197|cc|1|1|103|1|103|69.0,0,2.95794e-09,2.09254e-09,0.332953,0,0,0,1.29619e-14,1.79487e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|2|1|103|1|103|69.0,0,-1.35643e-10,3.63343e-09,-0.022073,0,0,0,6.66134e-15,-2.64223e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|3|1|103|1|103|69.0,0,9.7428e-10,-2.79552e-10,-0.10088,0,0,0,-4.35763e-15,4.12178e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|4|1|103|1|103|69.0,0,-1.32223e-08,1.61694e-08,-0.607835,0,0,0,9.9365e-15,-3.62001e-08,0,False,69.0|103,1197
8|1197|8|1197|cc|5|1|103|1|103|69.0,0,-5.40997e-09,-2.56401e-09,0.476328,0,0,0,-9.07607e-15,-4.16669e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|6|1|103|1|103|69.0,0,-5.35281e-10,6.34664e-09,-0.256688,0,0,0,1.76803e-14,2.20042e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|7|1|103|1|103|69.0,0,1.29647e-08,-9.50856e-09,0.704278,0,0,0,-6.63358e-15,3.17995e-07,0,False,69.0|103,1197
8|1197|8|1197|cc|8|1|103|1|103|69.0,0,2.23953e-10,-6.58022e-09,-0.0538264,0,0,0,7.10543e-15,5.36577e-08,0,False,69.0|103,1197
8|1197|8|1197|vc|1|2|103|2|103|69.0,0,9.74694e-11,-3.44851e-09,0.749659,0,0,0,-1.44607e-14,1.2611e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|2|2|103|2|103|69.0,0,9.26198e-09,-4.6468e-09,0.112317,0,0,0,-7.96585e-15,1.53208e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|3|2|103|2|103|69.0,0,3.39063e-09,-1.13839e-09,0.151048,0,0,0,1.46549e-14,-6.59629e-08,0,False,69.0|103,1197
8|1197|8|1197|vc|4|2|103|2|103|69.0,0,3.63338e-09,-4.17401e-09,-0.472754,0,0,0,-6.7446e-15,-2.56576e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|5|2|103|2|103|69.0,0,1.90309e-09,1.08775e-09,-0.486798,0,0,0,3.08087e-15,1.34697e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|6|2|103|2|103|69.0,0,5.12604e-09,7.77305e-09,-0.156672,0,0,0,2.85882e-15,-2.83727e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|7|2|103|2|103|69.0,0,2.40062e-09,1.25226e-09,-0.210827,0,0,0,-1.11577e-14,-2.91903e-07,0,False,69.0|103,1197
8|1197|8|1197|vc|8|2|103|2|103|69.0,0,-7.30316e-09,9.2749e-10,-0.289425,0,0,0,7.13318e-15,3.61769e-07,0,False,69.0|103,1197
