rep,id,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,717.953,1.5279,0.0537965,41.7523,6.39338,5.14171,False,69.0|162,84
1,8|84|cc|2|1|162,717.953,1.52791,0.0537965,41.7534,6.39338,5.14171,False,69.0|162,84
1,8|84|cc|3|1|162,717.953,1.5279,0.0537965,41.7532,6.39338,5.14171,False,69.0|162,84
1,8|84|cc|4|1|162,717.953,1.52794,0.0537965,41.7525,6.39338,5.14171,False,69.0|162,84
1,8|84|cc|5|1|162,717.953,1.52791,0.0537965,41.7529,6.39338,5.14171,False,69.0|162,84
1,8|84|cc|6|1|162,717.953,1.52791,0.0537965,41.7532,6.39338,5.14171,False,69.0|162,84
1,8|84|cc|7|1|162,717.953,1.52793,0.0537965,41.7526,6.39338,5.14171,False,69.0|162,84
1,8|84|cc|8|1|162,717.953,1.52793,0.0537965,41.7529,6.39338,5.14171,False,69.0|162,84
1,8|84|sample|10|162,717.953,0.724679,0.0538065,13.0659,6.39338,5.14171,True,32.0|162,84
1,8|84|sample|11|162,717.953,0.829225,0.0538109,14.1286,6.39338,5.14171,True,22.0|162,84
1,8|84|sample|12|162,717.953,0.829254,0.0538109,14.1286,6.39338,5.14171,True,22.0|162,84
1,8|84|sample|3|162,717.953,0.540425,0.0538063,3.56077,6.39338,5.14171,True,55.0|162,84
1,8|84|sample|4|162,717.953,0.54043,0.0538063,3.56075,6.39338,5.14171,True,55.0|162,84
1,8|84|sample|5|162,717.953,0.54043,0.0538063,3.56074,6.39338,5.14171,True,55.0|162,84
1,8|84|sample|6|162,717.953,0.540453,0.0538063,3.5608,6.39338,5.14171,True,55.0|162,84
1,8|84|sample|7|162,717.953,0.724653,0.0538065,13.0658,6.39338,5.14171,True,32.0|162,84
1,8|84|sample|8|162,717.953,0.724669,0.0538065,13.0659,6.39338,5.14171,True,32.0|162,84
1,8|84|sample|9|162,717.953,0.724659,0.0538065,13.0657,6.39338,5.14171,True,32.0|162,84
1,8|84|vc|1|2|162,717.953,1.52789,0.0537965,41.7526,6.39338,5.14171,False,69.0|162,84
1,8|84|vc|2|2|162,717.953,1.5279,0.0537965,41.7528,6.39338,5.14171,False,69.0|162,84
1,8|84|vc|3|2|162,717.953,1.52793,0.0537965,41.7521,6.39338,5.14171,False,69.0|162,84
1,8|84|vc|4|2|162,717.953,1.5279,0.0537965,41.7529,6.39338,5.14171,False,69.0|162,84
1,8|84|vc|5|2|162,717.953,1.5279,0.0537965,41.7529,6.39338,5.14171,False,69.0|162,84
1,8|84|vc|6|2|162,717.953,1.52793,0.0537965,41.7532,6.39338,5.14171,False,69.0|162,84
1,8|84|vc|7|2|162,717.953,1.5279,0.0537965,41.7523,6.39338,5.14171,False,69.0|162,84
1,8|84|vc|8|2|162,717.953,1.5279,0.0537965,41.7528,6.39338,5.14171,False,69.0|162,84
1,8|719|cc|1|1|274,717.953,2.39812,0.0537954,17.7962,6.3936,5.14169,False,69.0|274,719
