id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_eta_alpha_SAEM,eta_m_m4b_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,eta_eta_alpha_mode,eta_m_m4b_mode,mab_virus,run_id
411|4,-7.1309,1.7062e-08,-7.84845e-09,-0.17225,2.23292,-6.56417,-6.21725e-15,0,-1.5886e-05,0.0466736,70.0|274,411
411|3,-8.49494,4.85473e-09,-2.95558e-09,0.574118,2.28187,-7.99807,-5.55112e-16,-3.55271e-15,-1.38342e-05,0.0175584,70.0|274,411
411|5,-5.85727,8.32162e-10,4.26478e-09,0.175256,-3.41004,-5.95236,-1.23235e-14,-8.88178e-16,-0.000130935,-0.224034,70.0|274,411
411|6,-5.11245,-1.53409e-09,-3.0104e-09,0.213946,-2.2186,-5.08384,1.56541e-14,-1.77636e-15,-0.000188435,-0.384693,70.0|274,411
411|8,-12.8244,3.77761e-09,4.40979e-10,-0.566727,13.6243,-9.29818,-1.60982e-14,2.30926e-14,-4.93747e-05,10.0236,70.0|274,411
411|7,-8.47578,-3.22148e-09,4.46246e-09,0.532416,8.32089,-9.44754,-4.65183e-14,-5.32907e-15,-5.06342e-05,10.0999,70.0|274,411
411|9,-6.71387,9.07094e-09,1.56278e-09,-0.0367141,-2.6483,-6.74479,-2.45359e-14,-3.55271e-15,-8.49e-05,-0.1155,70.0|274,411
411|10,-7.45522,-1.23159e-08,-6.54708e-09,-0.153151,-3.45479,-7.53516,-3.31957e-14,1.42109e-14,-5.33916e-05,-0.0737319,70.0|274,411
411|12,-9.52721,-1.12127e-08,4.61452e-10,-0.174875,0.678812,-9.54988,-1.16573e-14,-6.21725e-15,-1.55766e-05,-0.000222623,70.0|274,411
411|11,-8.4436,-3.75982e-09,1.17281e-08,-0.0750168,-1.19291,-8.49396,-9.4369e-15,-8.88178e-16,-1.41814e-05,0.00136533,70.0|274,411
411|1,0.843616,-3.24057e-09,-2.08872e-09,0.161528,0.221008,-4.34776e-07,-2.66454e-15,1.77636e-15,2.93181e-07,-2.31187e-07,69.0|274,411
411|2,-0.742238,-9.32088e-10,1.76423e-09,-0.561783,-1.58333,-9.87516e-08,4.66294e-15,5.32907e-15,-5.63238e-05,0.000402756,69.0|274,411
783|3,-4.53278,6.0262e-09,4.26292e-09,0.41206,-1.55594,-4.62948,-5.9841e-14,-4.44089e-15,-0.00023269,-0.0554602,6.0|71,783
783|4,-4.18366,3.96642e-10,-2.48061e-09,0.295476,-1.94571,-4.26491,-5.10703e-14,-8.88178e-15,-0.000258239,-0.085124,6.0|71,783
783|5,-3.98769,-1.73006e-08,-4.02177e-09,-0.753124,-3.15422,-4.12137,2.33147e-15,-4.44089e-15,-0.00026033,-0.175916,6.0|71,783
783|6,-3.45771,1.93176e-08,-2.15224e-09,0.0486167,-2.52064,-3.53602,2.10942e-14,-9.76996e-15,-0.000285321,-0.345178,6.0|71,783
783|7,-10.9222,-1.2832e-08,1.22939e-09,-0.330506,10.0982,-10.7228,-3.9635e-14,-7.99361e-15,-4.91874e-05,10.0585,6.0|71,783
783|8,-10.3514,-1.02799e-08,1.2706e-08,0.00503598,8.9016,-10.3582,-6.85008e-14,4.44089e-15,0.00509816,9.86978,6.0|71,783
783|10,-4.59654,-8.9974e-10,1.68352e-09,0.395563,-2.56927,-4.65736,-6.20615e-14,8.88178e-15,-0.000230905,-0.0552137,6.0|71,783
