rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-0.581315,0,-1.4206e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-1.09005,0,3.43664e-09,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-0.450293,0,9.61504e-10,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-0.434162,0,1.50878e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-0.670583,0,-2.98147e-08,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,-0.838636,0,-5.75789e-09,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-0.606217,0,-2.29936e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-0.268227,0,-2.7751e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-0.758104,0,4.50628e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,-0.724689,0,-7.42127e-09,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-1.91384,0,2.47008e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.61425,0,-7.23573e-09,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.75555,0,2.52968e-08,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,2.2301,0,6.46496e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.683493,0,-3.58435e-08,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-2.77713,0,-4.31084e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-2.98912,0,-7.83153e-09,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-1.86002,0,2.17704e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,3.1872,0,1.50397e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,3.44354,0,3.45421e-08,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-0.643436,0,-5.94432e-09,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,1.93337,0,3.4393e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-0.903378,0,1.81221e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-1.81543,0,-1.16906e-08,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-0.281666,0,1.4438e-08,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.1526,0,-2.86205e-09,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,-1.17922,0,-1.45969e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-0.977821,0,7.2636e-09,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-0.715249,0,-4.71821e-09,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-1.06936,0,-9.0464e-09,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-1.97858,0,3.32722e-08,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-1.89135,0,1.47292e-08,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-1.99732,0,1.30699e-08,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-1.8014,0,-2.51853e-08,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-1.15309,0,-1.48067e-08,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-1.42387,0,4.5574e-08,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.901197,0,1.18096e-09,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,-1.02838,0,-1.36529e-08,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,2.03718,0,-1.36219e-08,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,3.7122,0,-4.03076e-08,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,-1.08544,0,-2.29482e-08,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,2.87841,0,1.78334e-08,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,2.28691,0,-2.43308e-08,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,1.94199,0,-2.76699e-09,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,1.59398,0,-5.99078e-09,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,-1.70024,0,3.83263e-09,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,2.88301,0,-8.292e-09,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,-3.47272,0,3.16599e-08,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,1.17437,0,-2.04507e-08,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,-7.01243,0,1.20462e-08,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.334229,0,-4.61138e-08,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.923029,0,-4.4019e-08,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,-2.08224,0,-1.35588e-08,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,-2.22421,0,1.68837e-08,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,-2.13534,0,-4.44104e-08,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,-2.22556,0,-2.61814e-09,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,-3.51477,0,-3.29447e-08,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,-3.37748,0,1.63758e-08,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,-3.08958,0,2.44095e-08,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,-2.80917,0,-2.40704e-08,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,-2.40032,0,7.53752e-09,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,-2.40784,0,-1.23632e-09,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,-0.545779,0,1.21453e-08,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,0.511202,0,-5.1444e-09,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,-2.43003,0,4.01305e-08,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,0.95125,0,-2.96809e-08,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,-3.74919,0,3.63184e-08,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,4.03904,0,4.21399e-08,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,-2.02541,0,2.68177e-09,69.0|276,1056
