id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-0.53599,0,2.01592e-10,-0.549072,0,-1.43996e-13,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-1.04656,0,-1.6271e-09,-1.11936,0,-2.08722e-14,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-0.385573,0,-5.71387e-09,-0.440249,0,-4.13003e-14,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,-0.293722,0,-8.62295e-10,-0.366713,0,-4.04121e-14,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.80181,0,3.22991e-09,-0.807122,0,-2.84217e-14,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.862714,0,-1.56871e-09,-0.879776,0,-1.02807e-13,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.525892,0,-2.59227e-09,-0.530093,0,6.99441e-14,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.321939,0,2.93567e-09,-0.380713,0,-1.01696e-13,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.944418,0,-2.15225e-09,-0.916881,0,6.12843e-14,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.809875,0,2.33871e-09,-0.780856,0,-1.15463e-14,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.0265849,0,-2.71779e-09,-2.5637e-07,0,-2.66454e-15,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.119416,0,1.46781e-10,-6.37058e-08,0,4.44089e-15,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.256654,0,-4.2691e-09,-2.90535e-07,0,-8.88178e-16,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.0910706,0,2.86516e-09,-2.95379e-07,0,8.88178e-16,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.390204,0,3.51704e-09,-2.04579e-07,0,2.66454e-15,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.150552,0,-2.36878e-09,3.16393e-07,0,1.77636e-15,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0835631,0,-3.08105e-09,4.21521e-08,0,1.77636e-15,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.51747,0,1.6633e-09,-5.72018e-07,0,4.44089e-15,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.159863,0,1.92682e-09,-1.4847e-07,0,-2.66454e-15,69.0|274,411
