id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1.58775e-06,-7.72154e-07,0,0,0,3.33631e-09,-6.58078e-09,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,6.65085e-08,-1.50797e-06,0,0,0,5.08214e-09,-7.07656e-09,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,1.9602e-06,1.67756e-06,0,0,0,9.6029e-09,1.27618e-08,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,-1.87311e-07,-6.8056e-07,0,0,0,1.00861e-08,-1.00466e-08,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,1.2922e-06,4.08038e-07,0,0,0,2.13437e-08,6.65827e-09,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,-1.75557e-06,2.7197e-06,0,0,0,-5.30463e-10,1.17108e-08,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,-1.76105e-06,6.3949e-07,0,0,0,4.14872e-09,-2.54349e-08,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,-1.58729e-06,3.5505e-07,0,0,0,1.31519e-08,1.61146e-08,0,0,0,False,69.0|162,84
8|84|sample|10|162,2.71361e-06,1.18531e-06,0,0,0,-5.23903e-09,-1.43741e-08,0,0,0,True,32.0|162,84
8|84|sample|11|162,3.5771e-07,-9.09811e-07,0,0,0,-5.022e-09,1.46327e-08,0,0,0,True,22.0|162,84
8|84|sample|12|162,1.76023e-06,-3.37747e-07,0,0,0,-1.21926e-08,1.06869e-08,0,0,0,True,22.0|162,84
8|84|sample|3|162,-8.47055e-07,-7.62544e-07,0,0,0,9.08159e-09,3.84136e-09,0,0,0,True,55.0|162,84
8|84|sample|4|162,-2.6093e-07,-8.92896e-07,0,0,0,6.53563e-09,-5.99482e-09,0,0,0,True,55.0|162,84
8|84|sample|5|162,9.21311e-07,-1.7586e-06,0,0,0,-1.18461e-08,-1.19213e-08,0,0,0,True,55.0|162,84
8|84|sample|6|162,6.7028e-07,-6.65563e-07,0,0,0,2.53672e-08,-3.51976e-10,0,0,0,True,55.0|162,84
8|84|sample|7|162,-2.18556e-06,-6.37906e-07,0,0,0,-1.28623e-08,-1.71656e-09,0,0,0,True,32.0|162,84
8|84|sample|8|162,-1.57979e-07,1.43777e-07,0,0,0,1.09389e-08,7.75717e-09,0,0,0,True,32.0|162,84
8|84|sample|9|162,-1.87352e-06,-1.03782e-06,0,0,0,7.73633e-09,3.61202e-09,0,0,0,True,32.0|162,84
8|84|vc|1|2|162,2.69507e-07,2.50266e-07,0,0,0,7.45742e-08,-8.29039e-09,0,0,0,False,69.0|162,84
8|84|vc|2|2|162,1.42085e-07,-4.7232e-07,0,0,0,1.19622e-08,-2.24984e-09,0,0,0,False,69.0|162,84
8|84|vc|3|2|162,-1.6212e-06,1.31041e-06,0,0,0,2.00237e-09,-1.54541e-08,0,0,0,False,69.0|162,84
8|84|vc|4|2|162,2.87618e-06,1.43043e-06,0,0,0,7.63089e-09,-2.69697e-10,0,0,0,False,69.0|162,84
8|84|vc|5|2|162,8.96115e-07,-1.2143e-06,0,0,0,-5.77342e-09,8.75212e-09,0,0,0,False,69.0|162,84
8|84|vc|6|2|162,-1.37876e-07,-7.98463e-07,0,0,0,4.61085e-09,1.31045e-08,0,0,0,False,69.0|162,84
8|84|vc|7|2|162,-1.32141e-06,6.42089e-07,0,0,0,2.5306e-08,-2.58724e-08,0,0,0,False,69.0|162,84
8|84|vc|8|2|162,2.59146e-07,5.65575e-07,0,0,0,-2.08164e-08,-4.23543e-09,0,0,0,False,69.0|162,84
8|719|cc|1|1|274,-1.02107e-06,-2.81459e-06,0,0,0,8.9168e-09,-1.03796e-08,0,0,0,False,69.0|274,719
8|719|cc|2|1|274,-9.02542e-07,1.80502e-06,0,0,0,8.97541e-09,1.0626e-08,0,0,0,False,69.0|274,719
8|719|cc|3|1|274,-6.79283e-07,2.10279e-06,0,0,0,6.89766e-09,1.77993e-08,0,0,0,False,69.0|274,719
8|719|cc|4|1|274,2.54709e-06,2.73763e-07,0,0,0,9.43214e-09,-4.84295e-09,0,0,0,False,69.0|274,719
8|719|cc|5|1|274,2.20545e-07,3.51208e-07,0,0,0,-1.03456e-08,-1.54873e-08,0,0,0,False,69.0|274,719
8|719|cc|6|1|274,1.16549e-06,1.00575e-06,0,0,0,1.85336e-08,1.22603e-08,0,0,0,False,69.0|274,719
8|719|cc|7|1|274,-4.63207e-07,-4.47483e-08,0,0,0,7.6019e-09,2.14433e-08,0,0,0,False,69.0|274,719
8|719|cc|8|1|274,4.17077e-07,-3.68392e-08,0,0,0,-7.05325e-09,7.75928e-09,0,0,0,False,69.0|274,719
8|719|sample|10|274,-4.76667e-07,-5.76476e-07,0,0,0,-5.24659e-09,-1.20706e-08,0,0,0,True,32.0|274,719
8|719|sample|11|274,1.86083e-07,-8.06225e-08,0,0,0,9.33983e-09,7.92785e-09,0,0,0,True,22.0|274,719
8|719|sample|12|274,-7.26236e-07,6.98516e-07,0,0,0,-9.90235e-09,1.01876e-08,0,0,0,True,22.0|274,719
8|719|sample|3|274,-1.38993e-06,-1.73282e-07,0,0,0,-1.59172e-08,-1.15635e-08,0,0,0,True,55.0|274,719
8|719|sample|4|274,1.13027e-06,4.02984e-07,0,0,0,-9.08568e-09,5.95471e-09,0,0,0,True,55.0|274,719
8|719|sample|5|274,-1.15151e-06,-3.20748e-06,0,0,0,-3.04703e-09,1.48148e-08,0,0,0,True,55.0|274,719
8|719|sample|6|274,2.07351e-06,7.65213e-08,0,0,0,2.18889e-08,-8.63634e-09,0,0,0,True,55.0|274,719
8|719|sample|7|274,9.74795e-07,1.61206e-06,0,0,0,-1.75327e-08,-4.79089e-09,0,0,0,True,32.0|274,719
8|719|sample|8|274,-1.15874e-07,-1.34363e-06,0,0,0,7.66568e-09,-4.82556e-09,0,0,0,True,32.0|274,719
8|719|sample|9|274,1.95079e-06,-2.7574e-06,0,0,0,5.9249e-09,6.59675e-09,0,0,0,True,32.0|274,719
8|719|vc|1|2|274,2.37684e-06,-2.68085e-07,0,0,0,1.17172e-08,-1.63271e-08,0,0,0,False,69.0|274,719
8|719|vc|2|2|274,1.00416e-06,9.7828e-07,0,0,0,3.54567e-09,8.56832e-09,0,0,0,False,69.0|274,719
