rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,1.74429,0.922976,2.5621,-5.13693,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.74429,0.922976,3.57502,-1.52153,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.74429,0.922976,2.44447,0.0377799,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.74429,0.922976,2.29099,2.72392,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,1.74429,0.922976,3.08494,-0.0558607,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.74429,0.922976,3.19253,-1.76406,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,1.74429,0.922976,2.3188,-3.27268,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.74429,0.922976,2.36791,1.99754,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,1.74429,0.922976,3.24408,2.64729,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.74429,0.922976,2.89188,2.60288,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.775911,0.829163,0.841166,-2.25584,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.775912,0.829163,4.58593,-2.33315,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.775912,0.829163,14.5277,-1.10274,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.775912,0.829163,16.3575,4.91346,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.775911,0.829163,0.370769,1.92545,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.775912,0.829163,0.0744153,4.39768,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.775912,0.829163,2.07878,-0.142662,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.775911,0.829163,2.10637,1.88688,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.775912,0.829163,3.89315,4.62906,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.775911,0.829163,10.4127,-0.486101,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.775912,0.829163,0.555337,-1.51394,69.0|274,411
