id,L_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,467.652,1.34148,1.56054,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|cc|2|1|162,467.652,1.34148,1.11668,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|cc|3|1|162,467.652,1.34148,2.10036,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|cc|4|1|162,467.652,1.34148,4.20638,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|cc|5|1|162,467.652,1.34148,1.14491,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|cc|6|1|162,467.652,1.34148,2.02334,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|cc|7|1|162,467.652,1.34148,0.905,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|cc|8|1|162,467.652,1.34148,5.34725,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|sample|10|162,467.652,1.34129,3.01049,105724,14.6617,470.188,1.33916,3.16894,105113,14.6654,True,32.0|162,84
8|84|sample|11|162,467.652,1.34129,2.21994,105724,14.6617,470.188,1.33916,2.19123,105113,14.6654,True,22.0|162,84
8|84|sample|12|162,467.652,1.34129,2.60053,105724,14.6617,470.188,1.33916,2.71861,105113,14.6654,True,22.0|162,84
8|84|sample|3|162,467.652,1.34129,0.701314,105724,14.6617,470.188,1.33916,0.683372,105113,14.6654,True,55.0|162,84
8|84|sample|4|162,467.652,1.34129,0.710543,105724,14.6617,470.188,1.33916,0.741195,105113,14.6654,True,55.0|162,84
8|84|sample|5|162,467.652,1.34129,0.376576,105724,14.6617,470.188,1.33916,0.371643,105113,14.6654,True,55.0|162,84
8|84|sample|6|162,467.652,1.34129,0.335291,105724,14.6617,470.188,1.33916,0.338492,105113,14.6654,True,55.0|162,84
8|84|sample|7|162,467.652,1.34129,2.55023,105724,14.6617,470.188,1.33916,2.58171,105113,14.6654,True,32.0|162,84
8|84|sample|8|162,467.652,1.34129,2.70479,105724,14.6617,470.188,1.33916,2.78805,105113,14.6654,True,32.0|162,84
8|84|sample|9|162,467.652,1.34129,3.03955,105724,14.6617,470.188,1.33916,3.13304,105113,14.6654,True,32.0|162,84
8|84|vc|1|2|162,467.652,1.34148,3.37362,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|vc|2|2|162,467.652,1.34148,4.62293,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|vc|3|2|162,467.652,1.34148,1.20473,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|vc|4|2|162,467.652,1.34148,3.06024,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|vc|5|2|162,467.652,1.34148,2.61656,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|vc|6|2|162,467.652,1.34148,1.85101,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|vc|7|2|162,467.652,1.34148,2.1585,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|84|vc|8|2|162,467.652,1.34148,1.08764,105724,14.6617,470.188,1.33935,0.259435,105113,14.6654,False,69.0|162,84
8|719|cc|1|1|274,467.652,1.34148,4.66088,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|cc|2|1|274,467.652,1.34148,1.2184,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|cc|3|1|274,467.652,1.34148,2.06623,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|cc|4|1|274,467.652,1.34148,2.52559,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|cc|5|1|274,467.652,1.34148,2.0968,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|cc|6|1|274,467.652,1.34148,2.27867,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|cc|7|1|274,467.652,1.34148,2.12126,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|cc|8|1|274,467.652,1.34148,1.35872,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|sample|10|274,467.652,1.34129,7.13152,105724,31.2298,470.188,1.33916,7.46975,105113,31.7192,True,32.0|274,719
8|719|sample|11|274,467.652,1.34129,9.64607,105724,31.2298,470.188,1.33916,9.61683,105113,31.7192,True,22.0|274,719
8|719|sample|12|274,467.652,1.34129,10.0856,105724,31.2298,470.188,1.33916,10.5865,105113,31.7192,True,22.0|274,719
8|719|sample|3|274,467.652,1.34129,0.847493,105724,31.2298,470.188,1.33916,0.916257,105113,31.7192,True,55.0|274,719
8|719|sample|4|274,467.652,1.34129,0.886694,105724,31.2298,470.188,1.33916,0.891756,105113,31.7192,True,55.0|274,719
8|719|sample|5|274,467.652,1.34129,0.914052,105724,31.2298,470.188,1.33916,0.932709,105113,31.7192,True,55.0|274,719
8|719|sample|6|274,467.652,1.34129,1.01339,105724,31.2298,470.188,1.33916,1.02075,105113,31.7192,True,55.0|274,719
8|719|sample|7|274,467.652,1.34129,7.40705,105724,31.2298,470.188,1.33916,7.48337,105113,31.7192,True,32.0|274,719
8|719|sample|8|274,467.652,1.34129,7.6577,105724,31.2298,470.188,1.33916,7.61172,105113,31.7192,True,32.0|274,719
8|719|sample|9|274,467.652,1.34129,7.54688,105724,31.2298,470.188,1.33916,7.58356,105113,31.7192,True,32.0|274,719
8|719|vc|1|2|274,467.652,1.34148,2.18983,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|vc|2|2|274,467.652,1.34148,1.83843,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|vc|3|2|274,467.652,1.34148,1.77654,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|vc|4|2|274,467.652,1.34148,1.5179,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|vc|5|2|274,467.652,1.34148,2.21035,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|vc|6|2|274,467.652,1.34148,1.34835,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|vc|7|2|274,467.652,1.34148,4.23206,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|719|vc|8|2|274,467.652,1.34148,3.05645,105724,31.2298,470.188,1.33935,0.259435,105113,31.7192,False,69.0|274,719
8|488|cc|1|1|322,467.652,1.34148,2.05922,105724,14.6616,470.188,1.33935,0.259435,105113,14.6653,False,69.0|322,488
8|488|cc|2|1|322,467.652,1.34148,0.974026,105724,14.6616,470.188,1.33935,0.259435,105113,14.6653,False,69.0|322,488
8|488|cc|3|1|322,467.652,1.34148,3.87637,105724,14.6616,470.188,1.33935,0.259435,105113,14.6653,False,69.0|322,488
