id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0,0,-0.00477219,0,0,0,0,-5.58162e-08,0,0,False,69.0|162,84
8|84|cc|2|1|162,0,0,-0.117746,0,0,0,0,-1.51204e-07,0,0,False,69.0|162,84
8|84|cc|3|1|162,0,0,0.223599,0,0,0,0,2.54996e-07,0,0,False,69.0|162,84
8|84|cc|4|1|162,0,0,0.142236,0,0,0,0,9.60726e-08,0,0,False,69.0|162,84
8|84|cc|5|1|162,0,0,-0.0339888,0,0,0,0,1.00532e-07,0,0,False,69.0|162,84
8|84|cc|6|1|162,0,0,-0.161234,0,0,0,0,1.3608e-07,0,0,False,69.0|162,84
8|84|cc|7|1|162,0,0,-0.276926,0,0,0,0,5.06126e-08,0,0,False,69.0|162,84
8|84|cc|8|1|162,0,0,-0.0292679,0,0,0,0,1.53597e-07,0,0,False,69.0|162,84
8|84|sample|10|162,0,0,-1.0228,0,0,0,0,-0.97446,0,0,True,32.0|162,84
8|84|sample|11|162,0,0,-1.33107,0,0,0,0,-1.3434,0,0,True,22.0|162,84
8|84|sample|12|162,0,0,-1.17133,0,0,0,0,-1.12774,0,0,True,22.0|162,84
8|84|sample|3|162,0,0,-2.48092,0,0,0,0,-2.50857,0,0,True,55.0|162,84
8|84|sample|4|162,0,0,-2.47355,0,0,0,0,-2.42735,0,0,True,55.0|162,84
8|84|sample|5|162,0,0,-3.11196,0,0,0,0,-3.11768,0,0,True,55.0|162,84
8|84|sample|6|162,0,0,-3.22139,0,0,0,0,-3.21111,0,0,True,55.0|162,84
8|84|sample|7|162,0,0,-1.19524,0,0,0,0,-1.17941,0,0,True,32.0|162,84
8|84|sample|8|162,0,0,-1.13704,0,0,0,0,-1.10251,0,0,True,32.0|162,84
8|84|sample|9|162,0,0,-1.0222,0,0,0,0,-0.985853,0,0,True,32.0|162,84
8|84|vc|1|2|162,0,0,0.0611039,0,0,0,0,4.64432e-07,0,0,False,69.0|162,84
8|84|vc|2|2|162,0,0,0.0659168,0,0,0,0,-3.2515e-07,0,0,False,69.0|162,84
8|84|vc|3|2|162,0,0,-0.198187,0,0,0,0,8.50091e-08,0,0,False,69.0|162,84
8|84|vc|4|2|162,0,0,0.213617,0,0,0,0,3.07096e-07,0,0,False,69.0|162,84
8|84|vc|5|2|162,0,0,-0.0122581,0,0,0,0,1.94472e-08,0,0,False,69.0|162,84
8|84|vc|6|2|162,0,0,0.192495,0,0,0,0,1.78463e-08,0,0,False,69.0|162,84
8|84|vc|7|2|162,0,0,-0.184001,0,0,0,0,2.01988e-07,0,0,False,69.0|162,84
8|84|vc|8|2|162,0,0,0.113763,0,0,0,0,-8.8437e-09,0,0,False,69.0|162,84
8|719|cc|1|1|274,0,0,0.214778,0,0,0,0,-3.74018e-07,0,0,False,69.0|274,719
8|719|cc|2|1|274,0,0,-0.084931,0,0,0,0,-4.23962e-08,0,0,False,69.0|274,719
8|719|cc|3|1|274,0,0,0.248435,0,0,0,0,-1.10659e-07,0,0,False,69.0|274,719
8|719|cc|4|1|274,0,0,0.00356413,0,0,0,0,-2.84188e-08,0,0,False,69.0|274,719
8|719|cc|5|1|274,0,0,0.066086,0,0,0,0,2.06472e-07,0,0,False,69.0|274,719
8|719|cc|6|1|274,0,0,-0.138925,0,0,0,0,7.78896e-08,0,0,False,69.0|274,719
8|719|cc|7|1|274,0,0,-0.10118,0,0,0,0,2.63241e-07,0,0,False,69.0|274,719
8|719|cc|8|1|274,0,0,-0.00284205,0,0,0,0,1.13496e-07,0,0,False,69.0|274,719
8|719|sample|10|274,0,0,-0.164516,0,0,0,0,-0.116995,0,0,True,32.0|274,719
