rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.460913,1.30105,-28.3554,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.460913,1.67692,-28.3554,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.460913,1.24513,-28.3554,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.460913,1.0795,-28.3554,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.460913,1.82775,-28.3554,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.460913,1.65948,-28.3554,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.460913,1.50446,-28.3554,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.460913,1.22597,-28.3554,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.460913,1.74537,-28.3554,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.460913,1.47374,-28.3554,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.0956019,3.13087,-28.3555,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.0956019,3.62684,-28.3555,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.0956019,2.27898,-28.3555,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.0956019,1.21285,-28.3555,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.0956019,1.7842,-28.3555,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0956019,1.34345,-28.3555,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.0956019,3.07057,-28.3555,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.0956019,1.47198,-28.3555,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.0956019,4.39701,-28.3555,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.0956019,3.07817,-28.3555,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.0956019,-0.13187,-28.3555,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.0956019,2.1077,-28.3555,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.0956019,1.32114,-28.3555,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.0956019,5.17447,-28.3555,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.0956019,2.0694,-28.3555,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.0956019,1.61469,-28.3555,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.0955966,0.910298,-28.3553,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.0955966,0.921199,-28.3553,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.0955966,0.801436,-28.3553,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.0955966,0.874883,-28.3553,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.0955906,1.46979,-28.3553,28.0|322,152
