id,importanceSampling
411|4,160.013368
411|3,159.527678
411|5,168.931693
411|6,169.226374
411|8,159.143879
411|7,159.327963
411|9,168.922763
411|10,169.310759
411|12,158.612950
411|11,158.996855
411|1,84.020785
411|2,148.107600
783|3,185.639072
783|4,183.585621
783|5,172.247636
783|6,172.204373
783|7,184.836899
783|8,184.331567
783|10,185.011108
783|9,186.612922
783|12,155.102612
783|11,188.801586
783|1,81.747661
783|2,157.522857
491|10,180.818064
491|9,181.166969
491|12,171.983323
491|11,173.311078
491|4,171.418952
491|3,170.560387
491|6,170.324052
491|5,170.655847
491|7,185.754479
491|8,184.720200
491|1,64.286152
491|2,151.298045
433|4,185.449829
433|3,180.568035
433|6,168.926150
433|5,169.784001
433|8,149.414792
433|7,182.361721
433|10,172.372698
433|9,172.376240
433|11,132.569053
433|12,170.448547
433|1,64.705753
433|2,160.357143
297|3,182.692250
297|4,150.457719
297|5,195.911323
297|6,195.727090
297|8,191.343134
297|7,191.526142
297|9,194.126925
297|10,193.572078
297|12,170.708812
297|11,172.794760
297|1,67.983972
297|2,149.391988
183|4,155.201850
183|3,155.060600
183|6,156.316855
183|5,123.237385
183|7,155.200924
183|8,122.091213
183|10,156.591816
183|9,156.357503
183|12,153.185082
183|11,154.037559
183|1,88.170208
183|2,89.026899
705|3,164.244705
705|4,132.287878
705|5,165.104969
705|6,165.649647
705|7,165.643544
705|8,165.424961
705|10,155.903005
705|9,122.902063
705|12,153.503141
705|11,154.745315
705|1,67.296570
705|2,125.642998
555|4,161.432606
555|3,161.490030
555|5,161.838872
555|6,161.585084
555|7,161.787889
555|8,162.014707
555|9,161.412971
555|10,162.085318
555|12,162.668773
555|11,163.712999
555|1,80.137436
555|2,135.747752
394|5,170.280333
394|6,167.738087
394|7,236.365525
394|8,246.296135
394|10,162.141827
394|9,160.716439
394|12,170.376261
394|11,173.579788
394|3,164.789027
394|4,164.519770
394|1,63.483573
394|2,141.096666
1099|3,119.959288
1099|4,153.077046
1099|5,154.115736
1099|6,153.954941
1099|8,153.195351
1099|7,153.135717
1099|9,153.186724
1099|10,153.127905
1099|11,152.638797
1099|12,152.475303
1099|1,67.591863
1099|2,120.231326
611|4,156.792462
611|3,156.997979
611|5,154.506134
611|6,155.135602
611|7,156.372865
611|8,158.614116
611|9,154.007365
611|10,153.688001
611|12,156.434180
611|11,157.321890
611|1,34.845234
611|2,125.283567
84|5,170.935232
84|6,171.751586
84|4,143.140093
84|3,176.158786
84|9,169.097785
84|10,168.812715
84|7,173.388925
84|8,173.114121
84|12,167.768295
84|11,169.623061
84|1,76.948851
84|2,156.696517
1042|8,166.170198
1042|7,166.648334
1042|6,170.014910
1042|5,169.945096
1042|12,163.920095
1042|11,165.454278
1042|9,169.339599
1042|10,168.678875
1042|4,168.226173
1042|3,167.966691
1042|1,82.933913
1042|2,157.900070
719|5,188.956723
719|6,155.857708
719|3,165.910733
719|4,198.854712
719|10,168.480398
719|9,168.415279
719|8,171.897255
719|7,172.098802
719|12,171.622354
719|11,171.056727
719|1,80.438931
719|2,132.870889
863|7,164.264140
863|8,164.072246
863|6,166.923551
863|5,167.054594
863|11,163.422117
863|12,163.184634
863|9,166.381830
863|10,166.494281
863|3,168.039882
863|4,167.536256
863|1,79.740913
863|2,157.198844
488|6,275.118109
488|5,276.049606
488|4,273.774700
488|3,263.189995
488|10,172.592105
488|9,139.055822
488|8,175.321127
488|7,142.574156
488|11,167.477792
488|12,134.125557
488|1,78.171209
488|2,155.403600
152|8,165.574934
152|7,165.563263
152|6,169.002290
152|5,169.251274
152|12,169.851605
152|11,168.867557
152|10,172.072786
152|9,171.571426
152|3,165.368859
152|4,166.050316
152|1,78.504095
152|2,153.333949
847|6,181.526388
847|3,183.183815
847|4,183.657345
847|10,184.090882
847|9,184.008763
847|7,186.973665
847|8,187.289981
847|12,173.580301
847|11,174.669274
847|5,181.869117
847|1,84.951521
847|2,163.025282
1241|8,171.975773
1241|7,171.920092
1241|5,176.259571
1241|6,176.441187
1241|11,135.248880
1241|12,166.633218
1241|9,174.756984
1241|10,172.510768
1241|3,175.866981
1241|4,176.019076
1241|1,46.023511
1241|2,162.962824
474|5,173.698611
474|6,173.773741
474|3,181.252595
474|4,180.367789
474|9,166.055124
474|10,165.969473
474|8,170.851578
474|7,170.486568
474|12,176.495879
474|11,144.427652
474|1,82.064555
474|2,128.690075
1056|8,166.656279
1056|7,133.741651
1056|6,171.342462
1056|5,171.797626
1056|12,178.576958
1056|11,178.527937
1056|10,179.677942
1056|9,179.470315
1056|4,173.622920
1056|3,141.042598
1056|1,78.110587
1056|2,161.316880
462|6,223.463400
462|5,236.238250
462|4,206.677033
462|3,209.845473
462|9,190.298122
462|10,190.297817
462|7,161.107228
462|8,160.472558
462|11,174.604397
462|12,172.080582
462|1,91.042941
462|2,161.806612
1159|8,171.269897
1159|7,170.955984
1159|5,142.423262
1159|6,175.408587
1159|11,164.635486
1159|12,163.375274
1159|9,138.852757
1159|10,169.969741
1159|4,172.728759
1159|3,172.314278
1159|1,81.200625
1159|2,160.064672
75|6,151.125238
75|5,150.902608
75|3,153.360733
75|4,153.237347
75|9,155.892891
75|10,155.794612
75|7,157.063860
75|8,156.906034
75|12,153.491603
75|11,153.973501
75|1,77.569617
75|2,126.173206
1017|7,120.965472
1017|8,153.791697
1017|5,154.706653
1017|6,121.887632
1017|12,152.946509
1017|11,153.021843
1017|10,153.897143
1017|9,153.964383
1017|4,153.607529
1017|3,153.766872
1017|1,87.698356
1017|2,135.440825
291|6,170.760161
291|5,171.234711
291|4,176.985169
291|3,177.045819
291|9,183.960672
291|10,183.901654
291|8,154.078221
291|7,187.999362
291|11,184.538630
291|12,179.622108
291|1,79.754367
291|2,157.430760
1197|7,161.133821
1197|8,160.983455
1197|6,164.988025
1197|5,165.936035
1197|12,177.276668
1197|10,183.136419
1197|9,182.928720
1197|3,145.548575
1197|4,179.263977
1197|11,180.683847
1197|1,80.931270
1197|2,125.345783
77|6,174.308946
77|5,173.752125
77|3,177.226808
77|4,177.016809
77|9,165.519767
77|10,165.531351
77|8,167.299265
77|7,167.369182
77|12,166.780644
77|11,166.567522
77|1,79.598676
77|2,142.830803
745|7,173.971352
745|8,171.779459
745|6,175.058992
745|5,172.087785
745|3,165.258846
745|11,165.454898
745|12,163.951439
745|10,166.632857
745|9,166.469577
745|4,164.419067
745|1,78.627261
745|2,141.445655
322|6,142.699420
322|5,142.846401
322|3,181.239216
322|4,179.887760
322|10,176.329603
322|9,175.566257
322|7,179.107949
322|8,178.295424
322|12,173.394210
322|11,173.772281
322|1,91.451598
322|2,176.243004
1043|6,174.201305
1043|7,175.102126
1043|8,140.390078
1043|5,176.415697
1043|11,173.199355
1043|12,169.972879
1043|10,173.574445
1043|9,140.220014
1043|4,170.847903
1043|3,170.406274
1043|1,72.669146
1043|2,120.295219
963|6,181.541959
963|5,180.963248
963|4,184.410725
963|3,183.365180
963|10,157.657511
963|9,157.000898
963|7,159.600064
963|8,160.525286
963|11,165.527491
963|12,163.302497
963|1,87.318359
963|2,110.913311
1260|8,175.940538
1260|7,177.338033
1260|6,175.190887
1260|5,173.905209
1260|11,167.776393
1260|12,165.067649
1260|10,167.413924
1260|9,166.904438
1260|4,130.932829
1260|3,163.185308
1260|1,90.342810
1260|2,145.036288
