id,importanceSampling
411|4,154.948438
411|3,147.827245
411|5,174.379401
411|6,174.073220
411|8,149.117768
411|7,148.739039
411|9,170.731067
411|10,177.850659
411|12,145.682294
411|11,147.327124
411|1,83.162785
411|2,147.149299
152|8,148.795455
152|7,149.140745
152|6,156.270561
152|5,155.389056
152|12,149.054997
152|11,147.012006
152|10,155.286347
152|9,121.742895
152|3,150.483370
152|4,150.383790
152|1,77.810511
152|2,151.246511
1056|8,145.338316
1056|7,146.298144
1056|6,152.582480
1056|5,152.859893
1056|12,152.760174
1056|11,151.794545
1056|10,150.738473
1056|9,150.940050
1056|4,148.074889
1056|3,147.273991
1056|1,77.117352
1056|2,163.377895
462|6,172.151812
462|5,173.129481
462|4,178.375244
462|3,178.033739
462|9,154.491502
462|10,155.494099
462|7,131.916279
462|8,164.254939
462|11,162.009291
462|12,160.546978
462|1,90.905108
462|2,161.428592
1159|8,153.572283
1159|7,155.764883
1159|5,128.268853
1159|6,128.187187
1159|11,150.604778
1159|12,154.713974
1159|9,155.072424
1159|10,160.489520
1159|4,161.197179
1159|3,158.995228
1159|1,81.680238
1159|2,158.625342
1197|7,146.707228
1197|8,113.475508
1197|6,150.290018
1197|5,150.029482
1197|12,154.597503
1197|10,152.801015
1197|9,150.959072
1197|3,152.312118
1197|4,152.863356
1197|11,155.618181
1197|1,81.460870
1197|2,159.371104
