id,importanceSampling
411|4,130.800977
411|3,132.075912
411|5,154.992036
411|6,152.789945
411|8,129.674071
411|7,128.131850
411|9,151.251264
411|10,152.757777
411|12,130.366445
411|11,130.713121
411|1,83.008989
411|2,148.340692
152|8,141.019288
152|7,144.691157
152|6,151.521817
152|5,154.774950
152|12,139.360070
152|11,135.481346
152|10,147.069913
152|9,144.603771
152|3,151.625318
152|4,145.299259
152|1,78.413603
152|2,153.689523
1056|8,140.563035
1056|7,142.979600
1056|6,113.655214
1056|5,152.712782
1056|12,132.141407
1056|11,135.717105
1056|10,148.313529
1056|9,144.233964
1056|4,140.729008
1056|3,139.192076
1056|1,77.573901
1056|2,164.147325
462|6,162.041133
462|5,166.716887
462|4,169.580008
462|3,132.610437
462|9,109.872484
462|10,145.472971
462|7,160.246351
462|8,147.942140
462|11,165.979125
462|12,175.994074
462|1,90.940199
462|2,162.485743
1159|8,150.383785
1159|7,155.246432
1159|5,160.617061
1159|6,165.774602
1159|11,98.968447
1159|12,140.219179
1159|9,157.288750
1159|10,161.043463
1159|4,148.627620
1159|3,150.104108
1159|1,82.082918
1159|2,160.183030
1197|7,131.431295
1197|8,131.012676
1197|6,135.460942
1197|5,140.029461
1197|12,136.284987
1197|10,145.419780
1197|9,140.383148
1197|3,133.392769
1197|4,137.860614
1197|11,136.328007
1197|1,81.683841
1197|2,160.032436
