id,f_SAEM,h_SAEM,L_gap_SAEM,eta_alpha_SAEM,f_mode,h_mode,L_gap_mode,eta_alpha_mode,mab_virus,run_id
411|4,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,70.0|274,411
411|3,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,70.0|274,411
411|5,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,70.0|274,411
411|6,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,70.0|274,411
411|8,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,70.0|274,411
411|7,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,70.0|274,411
411|9,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,70.0|274,411
411|10,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,70.0|274,411
411|12,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,70.0|274,411
411|11,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,70.0|274,411
411|1,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,69.0|274,411
411|2,0.46238,1.50518,-27.9135,0.0272275,0.46238,1.50518,-27.9135,0.0272275,69.0|274,411
152|8,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,65.0|322,152
152|7,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,65.0|322,152
152|6,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,65.0|322,152
152|5,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,65.0|322,152
152|12,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,28.0|322,152
152|11,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,28.0|322,152
152|10,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,28.0|322,152
152|9,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,28.0|322,152
152|3,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,22.0|322,152
152|4,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,22.0|322,152
152|1,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,69.0|322,152
152|2,0.255896,1.50518,-27.9135,0.0356278,0.255896,1.50518,-27.9135,0.0356278,69.0|322,152
1056|8,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,65.0|276,1056
1056|7,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,65.0|276,1056
1056|6,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,65.0|276,1056
1056|5,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,65.0|276,1056
1056|12,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,28.0|276,1056
1056|11,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,28.0|276,1056
1056|10,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,28.0|276,1056
1056|9,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,28.0|276,1056
1056|4,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,22.0|276,1056
1056|3,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,22.0|276,1056
1056|1,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,69.0|276,1056
1056|2,0.0834451,1.50518,-27.9135,0.0353997,0.0834451,1.50518,-27.9135,0.0353997,69.0|276,1056
462|6,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,55.0|292,462
462|5,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,55.0|292,462
462|4,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,55.0|292,462
462|3,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,55.0|292,462
462|9,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,32.0|292,462
462|10,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,32.0|292,462
462|7,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,32.0|292,462
462|8,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,32.0|292,462
462|11,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,22.0|292,462
462|12,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,22.0|292,462
462|1,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,69.0|292,462
462|2,8.69258,1.50518,-27.9135,0.0308071,8.69258,1.50518,-27.9135,0.0308071,69.0|292,462
1159|8,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,65.0|292,1159
1159|7,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,65.0|292,1159
1159|5,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,65.0|292,1159
1159|6,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,65.0|292,1159
1159|11,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,28.0|292,1159
1159|12,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,28.0|292,1159
1159|9,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,28.0|292,1159
1159|10,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,28.0|292,1159
1159|4,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,22.0|292,1159
1159|3,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,22.0|292,1159
1159|1,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,69.0|292,1159
1159|2,0.181484,1.50518,-27.9135,0.026223,0.181484,1.50518,-27.9135,0.026223,69.0|292,1159
1197|7,0.0193517,1.50518,-27.9135,0.0142013,0.0193517,1.50518,-27.9135,0.0142013,65.0|103,1197
1197|8,0.0193517,1.50518,-27.9135,0.0142013,0.0193517,1.50518,-27.9135,0.0142013,65.0|103,1197
1197|6,0.0193517,1.50518,-27.9135,0.0142013,0.0193517,1.50518,-27.9135,0.0142013,65.0|103,1197
1197|5,0.0193517,1.50518,-27.9135,0.0142013,0.0193517,1.50518,-27.9135,0.0142013,65.0|103,1197
