rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,-5.03931e-06,30.1001,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,1.10423e-05,-10.8435,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,2.70607e-05,-20.0234,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,-1.00591e-05,14.4214,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,2.56735e-05,-32.1426,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,1.49974e-05,-10.5653,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,9.26519e-07,-18.1935,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,-7.71886e-06,-20.1851,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,1.78891e-05,4.20118,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,1.77079e-05,24.4822,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,-1.18228e-06,28.4595,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,7.4577e-06,14.1094,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,-1.14677e-05,4.93055,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,3.37222e-05,22.9459,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,-1.76434e-05,10.1725,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,2.16893e-05,6.37777,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,-1.91706e-05,13.0059,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,-6.18176e-06,4.18917,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,1.42723e-05,-4.44519,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,2.63286e-05,-9.65051,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,-1.21827e-05,-0.779876,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,2.1967e-05,-17.8082,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,1.15235e-05,-6.5058,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,1.07633e-05,-29.0165,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,3.39611e-06,-14.2017,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,-5.98643e-06,-4.10078,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,3.79547e-05,-32.705,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,-3.0124e-06,-9.15796,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,-3.79271e-05,-40.1234,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,7.14443e-06,-2.24439,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,3.56036e-06,13.3324,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,3.04697e-05,3.27347,0,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,4.68884e-06,-3.83692,0,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,-1.41955e-05,18.2018,0,0,0,False,69.0|274,719
1,8|719|sample|10|274,7.67395e-06,3.71221,0,0,0,True,32.0|274,719
1,8|719|sample|11|274,1.60135e-05,11.4537,0,0,0,True,22.0|274,719
1,8|719|sample|12|274,1.83816e-05,11.8323,0,0,0,True,22.0|274,719
1,8|719|sample|3|274,1.36386e-05,8.64352,0,0,0,True,55.0|274,719
1,8|719|sample|4|274,1.16589e-06,15.684,0,0,0,True,55.0|274,719
1,8|719|sample|5|274,3.35741e-06,7.94338,0,0,0,True,55.0|274,719
1,8|719|sample|6|274,-7.98012e-06,11.0932,0,0,0,True,55.0|274,719
1,8|719|sample|7|274,5.6546e-06,3.62622,0,0,0,True,32.0|274,719
1,8|719|sample|8|274,1.9514e-05,10.3248,0,0,0,True,32.0|274,719
1,8|719|sample|9|274,2.44823e-05,5.78393,0,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,2.23684e-05,-26.2255,0,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,9.21066e-06,-11.4062,0,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,-8.42882e-06,-1.93034,0,0,0,False,69.0|274,719
