id,importanceSampling
411|4,181.700901
411|3,172.148399
411|5,222.603107
411|6,230.540572
411|8,179.091391
411|7,178.021551
411|9,216.574700
411|10,212.248665
411|12,138.883384
411|11,173.280615
411|1,83.987530
411|2,199.382888
783|3,229.972889
783|4,194.451089
783|5,222.238313
783|6,225.678292
783|7,187.738562
783|8,189.540857
783|10,229.648607
783|9,226.597498
783|12,169.899982
783|11,171.682714
783|1,81.746312
783|2,201.565746
491|10,191.466917
491|9,196.242226
491|12,196.642504
491|11,170.181227
491|4,215.826654
491|3,215.115081
491|6,223.527502
491|5,218.073614
491|7,189.745391
491|8,189.922490
491|1,64.227818
491|2,200.075931
433|4,186.238003
433|3,183.950197
433|6,226.179984
433|5,187.886982
433|8,178.175039
433|7,178.236635
433|10,197.395050
433|9,201.243454
433|11,206.248983
433|12,201.289778
433|1,64.674241
433|2,208.429503
297|3,210.271670
297|4,212.634047
297|5,190.020320
297|6,192.214722
297|8,206.391874
297|7,209.107819
297|9,193.676417
297|10,156.916612
297|12,221.975294
297|11,225.616163
297|1,67.978649
297|2,208.116736
183|4,186.679954
183|3,181.980585
183|6,183.502188
183|5,182.078521
183|7,197.704764
183|8,193.737423
183|10,171.954551
183|9,178.423489
183|12,169.713442
183|11,186.809935
183|1,88.125831
183|2,190.926500
705|3,211.551969
705|4,208.021593
705|5,205.111147
705|6,204.926610
705|7,205.637078
705|8,205.200772
705|10,178.115343
705|9,184.517860
705|12,163.753634
705|11,177.165181
705|1,67.323361
705|2,160.221239
555|4,205.888269
555|3,204.849181
555|5,208.893087
555|6,211.428660
555|7,163.401592
555|8,192.334222
555|9,205.841059
555|10,205.536750
555|12,171.278579
555|11,172.983437
555|1,80.100344
555|2,193.134078
394|5,208.173420
394|6,209.410766
394|7,219.138169
394|8,217.730192
394|10,191.404049
394|9,193.612894
394|12,212.880999
394|11,213.419191
394|3,179.894110
394|4,189.509692
394|1,63.368729
394|2,192.989944
1099|3,159.110028
1099|4,157.197136
1099|5,151.883667
1099|6,153.412711
1099|8,180.817263
1099|7,166.080433
1099|9,156.090364
1099|10,156.176491
1099|11,176.585809
1099|12,175.354454
1099|1,67.592242
1099|2,187.055355
611|4,200.196735
611|3,171.900675
611|5,195.369530
611|6,197.297543
611|7,198.617578
611|8,200.337464
611|9,175.496525
611|10,175.243279
611|12,201.193938
611|11,205.804030
611|1,36.172356
611|2,157.519247
84|5,225.474244
84|6,230.507533
84|4,232.581886
84|3,236.787696
84|9,187.282628
84|10,214.718324
84|7,234.566997
84|8,229.682068
84|12,210.675222
84|11,216.399686
84|1,76.878877
84|2,206.672502
1042|8,215.402684
1042|7,221.446447
1042|6,231.558220
1042|5,226.080348
1042|12,192.937218
1042|11,198.960600
1042|9,218.686927
1042|10,214.149212
1042|4,215.579565
1042|3,178.391647
1042|1,82.986784
1042|2,205.692460
719|5,228.236912
719|6,233.287602
719|3,238.245387
719|4,234.354904
719|10,208.700322
719|9,213.388044
719|8,228.120541
719|7,233.191637
719|12,199.681367
719|11,202.578695
719|1,80.378566
719|2,211.913083
863|7,205.866555
863|8,202.270562
863|6,221.841727
863|5,216.744904
863|11,156.020811
863|12,185.228762
863|9,208.410185
863|10,203.338387
863|3,161.763843
863|4,199.500370
863|1,79.884668
863|2,205.958244
488|6,236.155885
488|5,232.764085
488|4,239.947489
488|3,244.737168
488|10,213.395037
488|9,214.931839
488|8,225.824096
488|7,230.016602
488|11,205.378460
488|12,200.888150
488|1,78.150315
488|2,213.194600
152|8,178.527273
152|7,216.591587
152|6,227.592945
152|5,190.753373
152|12,182.664303
152|11,187.193122
152|10,170.246572
152|9,207.714445
152|3,200.125750
152|4,206.644441
152|1,78.504405
152|2,212.716639
847|6,230.158135
847|3,206.908066
847|4,235.729727
847|10,202.202992
847|9,208.657825
847|7,238.500824
847|8,232.641129
847|12,216.187419
847|11,217.350314
847|5,227.856078
847|1,85.003275
847|2,217.149762
1241|8,184.187860
1241|7,219.923459
1241|5,233.984450
1241|6,239.548497
1241|11,162.242992
1241|12,190.310166
1241|9,222.072230
1241|10,213.557523
