rep,id,f,h,s,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,3.14224,0.854963,3.87977,-3.75224,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,1.88201,0.854963,3.87977,-2.94736,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,3.53295,0.854963,3.87977,-2.81645,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,3.87355,0.854963,3.87977,3.30389,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,2.72101,0.854963,3.87977,-1.76982,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,2.40599,0.854963,3.87977,2.77414,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,3.40804,0.854963,3.87977,-1.96132,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,3.65526,0.854963,3.87977,1.37832,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,2.18769,0.854963,3.87977,1.4701,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,2.69175,0.854963,3.87977,-2.36976,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.36657,0.759276,7.83826,1.52024,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,1.68496,0.759276,7.83827,0.453896,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,1.66289,0.759276,7.83827,-1.78667,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.02486,0.759276,7.83827,1.84236,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,8.84886,0.759276,7.83827,-7.03406,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.96821,0.759276,7.83827,-1.61191,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,2.05702,0.759276,7.83827,-0.549078,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.02496,0.759276,7.83827,-4.57176,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,1.64479,0.759276,7.83827,-0.685108,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.53343,0.759276,7.83826,3.36835,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,2.1155,0.759276,7.83827,1.86379,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,2.5318,0.759276,7.83827,1.73815,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,1.0539,0.759276,7.83827,-0.765083,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.42651,0.759276,7.83827,-1.76415,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,1.24857,0.759276,7.83826,3.32673,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,3.07289,0.759276,7.83827,1.89656,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.601385,0.759249,2.09308,-2.69964,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.689842,0.759249,2.09308,-5.60514,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.60361,0.759249,2.09308,0.0056039,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.600684,0.759249,2.09308,1.19375,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.428929,0.623991,3.25325,1.71031,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.611459,0.623991,3.25325,0.533548,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.580276,0.623991,3.25325,-0.295795,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.733801,0.623991,3.25325,1.38787,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.428799,0.759276,2.02718,2.73617,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.485679,0.759276,2.02718,-4.04117,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,1.86951,0.759276,43.1057,-2.81387,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.938263,0.759276,43.1057,-2.62331,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.82865,0.759276,43.1057,-0.0586581,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,1.71408,0.759276,43.1057,0.912852,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,0.913858,0.759276,43.1057,-1.07438,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,0.897101,0.759276,43.1057,-0.60245,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,2.01266,0.759276,43.1057,2.36197,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,0.74017,0.759276,43.1057,-2.55993,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,1.09321,0.759276,43.1057,-1.4131,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,1.37015,0.759276,43.1057,3.16686,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,2.71651,0.759276,43.1057,0.983732,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,1.59619,0.759276,43.1057,-3.40246,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,2.3177,0.759276,43.1057,1.49096,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,1.48472,0.759276,43.1057,-0.885699,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,0.667316,0.759276,43.1057,3.57498,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,0.901849,0.759276,43.1057,-0.192549,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,1.58329,0.885493,6.92198,-0.879155,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,1.59457,0.885493,6.92198,0.168955,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,1.56111,0.885493,6.92198,-1.00841,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,1.57638,0.885493,6.92198,3.18491,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,1.0942,0.759276,12.3017,-1.49755,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,1.26115,0.759276,12.3017,0.0505212,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,1.81139,0.759276,12.3017,-2.91312,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,2.22417,0.759276,12.3017,1.16933,28.0|276,1056
