rep,id,eta_f,eta_h,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,3.89781e-08,0,0,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-1.9563e-08,0,0,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,2.61453e-08,0,0,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-3.47466e-08,0,0,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,-3.18602e-08,0,0,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,1.87391e-08,0,0,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-3.88914e-09,0,0,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-3.21005e-08,0,0,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,2.88e-08,0,0,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,1.40843e-08,0,0,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-3.341e-08,0,0,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,6.61325e-09,0,0,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-1.4848e-08,0,0,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-3.952e-08,0,0,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-1.60131e-08,0,0,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,9.11796e-09,0,0,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,3.0076e-08,0,0,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,4.16289e-09,0,0,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-1.30153e-08,0,0,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-2.34714e-08,0,0,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,3.69102e-08,0,0,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-9.23007e-10,0,0,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-1.54235e-08,0,0,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-9.69662e-09,0,0,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,8.47734e-09,0,0,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-2.33508e-08,0,0,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,2.60426e-08,0,0,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-1.12393e-08,0,0,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-2.26136e-08,0,0,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,2.56329e-08,0,0,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-1.56968e-08,0,0,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,3.52258e-08,0,0,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,2.38614e-09,0,0,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,1.40074e-08,0,0,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-9.89429e-09,0,0,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,2.27832e-08,0,0,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,3.90114e-08,0,0,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,7.53647e-09,0,0,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,1.35984e-09,0,0,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,-2.90885e-08,0,0,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,5.46879e-08,0,0,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,2.5215e-08,0,0,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,2.29052e-08,0,0,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,-2.22125e-08,0,0,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,1.20117e-08,0,0,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,-1.16823e-08,0,0,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,-3.67467e-09,0,0,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,-2.67034e-08,0,0,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,-4.06485e-08,0,0,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,-2.70243e-08,0,0,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,-2.81896e-08,0,0,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,4.57425e-10,0,0,69.0|322,152
1,8|1056|8|1056|sample|8|276|8|276|65.0,-5.10853e-08,0,0,65.0|276,1056
1,8|1056|8|1056|sample|7|276|7|276|65.0,1.45441e-08,0,0,65.0|276,1056
1,8|1056|8|1056|sample|6|276|6|276|65.0,2.44943e-08,0,0,65.0|276,1056
1,8|1056|8|1056|sample|5|276|5|276|65.0,-6.14958e-09,0,0,65.0|276,1056
1,8|1056|8|1056|sample|12|276|12|276|28.0,3.91552e-08,0,0,28.0|276,1056
1,8|1056|8|1056|sample|11|276|11|276|28.0,-1.92995e-08,0,0,28.0|276,1056
1,8|1056|8|1056|sample|10|276|10|276|28.0,-2.24815e-08,0,0,28.0|276,1056
1,8|1056|8|1056|sample|9|276|9|276|28.0,-1.45317e-08,0,0,28.0|276,1056
1,8|1056|8|1056|sample|4|276|4|276|22.0,3.84504e-08,0,0,22.0|276,1056
1,8|1056|8|1056|sample|3|276|3|276|22.0,6.24965e-09,0,0,22.0|276,1056
1,8|1056|8|1056|cc|1|1|276|1|276|69.0,4.46921e-09,0,0,69.0|276,1056
1,8|1056|8|1056|cc|2|1|276|1|276|69.0,2.42021e-08,0,0,69.0|276,1056
1,8|1056|8|1056|cc|3|1|276|1|276|69.0,-2.08044e-08,0,0,69.0|276,1056
1,8|1056|8|1056|cc|4|1|276|1|276|69.0,-4.55558e-08,0,0,69.0|276,1056
1,8|1056|8|1056|cc|5|1|276|1|276|69.0,6.98348e-09,0,0,69.0|276,1056
1,8|1056|8|1056|cc|6|1|276|1|276|69.0,3.54253e-08,0,0,69.0|276,1056
1,8|1056|8|1056|cc|7|1|276|1|276|69.0,-1.66366e-08,0,0,69.0|276,1056
1,8|1056|8|1056|cc|8|1|276|1|276|69.0,1.69337e-08,0,0,69.0|276,1056
1,8|1056|8|1056|vc|1|2|276|2|276|69.0,3.05017e-08,0,0,69.0|276,1056
1,8|1056|8|1056|vc|2|2|276|2|276|69.0,2.88511e-08,0,0,69.0|276,1056
1,8|1056|8|1056|vc|3|2|276|2|276|69.0,1.26392e-08,0,0,69.0|276,1056
1,8|1056|8|1056|vc|4|2|276|2|276|69.0,4.11413e-08,0,0,69.0|276,1056
1,8|1056|8|1056|vc|5|2|276|2|276|69.0,-6.45903e-08,0,0,69.0|276,1056
1,8|1056|8|1056|vc|6|2|276|2|276|69.0,2.18102e-08,0,0,69.0|276,1056
1,8|1056|8|1056|vc|7|2|276|2|276|69.0,2.79498e-08,0,0,69.0|276,1056
1,8|1056|8|1056|vc|8|2|276|2|276|69.0,-4.06456e-09,0,0,69.0|276,1056
1,8|462|8|462|sample|6|292|6|292|55.0,2.61004e-09,0,0,55.0|292,462
1,8|462|8|462|sample|5|292|5|292|55.0,-1.47325e-09,0,0,55.0|292,462
1,8|462|8|462|sample|4|292|4|292|55.0,-5.4452e-08,0,0,55.0|292,462
1,8|462|8|462|sample|3|292|3|292|55.0,-2.82125e-08,0,0,55.0|292,462
1,8|462|8|462|sample|9|292|9|292|32.0,-1.34378e-08,0,0,32.0|292,462
1,8|462|8|462|sample|10|292|10|292|32.0,5.19884e-09,0,0,32.0|292,462
1,8|462|8|462|sample|7|292|7|292|32.0,-2.01582e-08,0,0,32.0|292,462
1,8|462|8|462|sample|8|292|8|292|32.0,-2.34549e-08,0,0,32.0|292,462
1,8|462|8|462|sample|11|292|11|292|22.0,3.37125e-08,0,0,22.0|292,462
1,8|462|8|462|sample|12|292|12|292|22.0,1.33046e-08,0,0,22.0|292,462
1,8|462|8|462|cc|1|1|292|1|292|69.0,-8.95955e-09,0,0,69.0|292,462
1,8|462|8|462|cc|2|1|292|1|292|69.0,6.53854e-09,0,0,69.0|292,462
1,8|462|8|462|cc|3|1|292|1|292|69.0,-2.78185e-08,0,0,69.0|292,462
1,8|462|8|462|cc|4|1|292|1|292|69.0,1.19619e-08,0,0,69.0|292,462
1,8|462|8|462|cc|5|1|292|1|292|69.0,-6.95296e-08,0,0,69.0|292,462
1,8|462|8|462|cc|6|1|292|1|292|69.0,-7.71026e-09,0,0,69.0|292,462
