id,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|cc|2|1|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|cc|3|1|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|cc|4|1|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|cc|5|1|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|cc|6|1|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|cc|7|1|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|cc|8|1|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|sample|10|162,696.521,0.655968,0.00982193,31.2136,11.6653,5.16471,696.52,0.655968,0.00982192,31.2137,11.6657,5.16479,True,32.0|162,84
8|84|sample|11|162,696.521,0.69702,0.00982193,32.9279,11.6653,5.16471,696.52,0.69702,0.00982192,32.9279,11.6657,5.16479,True,22.0|162,84
8|84|sample|12|162,696.521,0.69702,0.00982193,32.9278,11.6653,5.16471,696.52,0.69702,0.00982192,32.9279,11.6657,5.16479,True,22.0|162,84
8|84|sample|3|162,696.521,0.512559,0.00982193,7.46589,11.6653,5.16471,696.52,0.512559,0.00982192,7.4659,11.6657,5.16479,True,55.0|162,84
8|84|sample|4|162,696.521,0.512559,0.00982193,7.46591,11.6653,5.16471,696.52,0.512559,0.00982192,7.4659,11.6657,5.16479,True,55.0|162,84
8|84|sample|5|162,696.521,0.512559,0.00982193,7.46591,11.6653,5.16471,696.52,0.512559,0.00982192,7.4659,11.6657,5.16479,True,55.0|162,84
8|84|sample|6|162,696.521,0.512559,0.00982193,7.46591,11.6653,5.16471,696.52,0.512559,0.00982192,7.4659,11.6657,5.16479,True,55.0|162,84
8|84|sample|7|162,696.521,0.655968,0.00982193,31.2137,11.6653,5.16471,696.52,0.655968,0.00982192,31.2137,11.6657,5.16479,True,32.0|162,84
8|84|sample|8|162,696.521,0.655968,0.00982193,31.2136,11.6653,5.16471,696.52,0.655968,0.00982192,31.2137,11.6657,5.16479,True,32.0|162,84
8|84|sample|9|162,696.521,0.655968,0.00982193,31.2137,11.6653,5.16471,696.52,0.655968,0.00982192,31.2137,11.6657,5.16479,True,32.0|162,84
8|84|vc|1|2|162,696.521,0.697001,0.00982048,23.8004,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|vc|2|2|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|vc|3|2|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|vc|4|2|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|vc|5|2|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|vc|6|2|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|vc|7|2|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|84|vc|8|2|162,696.521,0.697001,0.00982048,23.8005,11.6653,5.16471,696.52,0.697001,0.00982047,23.8005,11.6657,5.16479,False,69.0|162,84
8|719|cc|1|1|274,696.521,0.697004,0.00982048,19.0424,5.27177,5.16449,696.52,0.697005,0.00982047,19.0424,5.27186,5.16458,False,69.0|274,719
8|719|cc|2|1|274,696.521,0.697004,0.00982048,19.0424,5.27177,5.16449,696.52,0.697005,0.00982047,19.0424,5.27186,5.16458,False,69.0|274,719
8|719|cc|3|1|274,696.521,0.697004,0.00982048,19.0424,5.27177,5.16449,696.52,0.697005,0.00982047,19.0424,5.27186,5.16458,False,69.0|274,719
8|719|cc|4|1|274,696.521,0.697004,0.00982048,19.0424,5.27177,5.16449,696.52,0.697005,0.00982047,19.0424,5.27186,5.16458,False,69.0|274,719
8|719|cc|5|1|274,696.521,0.697004,0.00982048,19.0424,5.27177,5.16449,696.52,0.697005,0.00982047,19.0424,5.27186,5.16458,False,69.0|274,719
8|719|cc|6|1|274,696.521,0.697004,0.00982048,19.0424,5.27177,5.16449,696.52,0.697005,0.00982047,19.0424,5.27186,5.16458,False,69.0|274,719
8|719|cc|7|1|274,696.521,0.697004,0.00982048,19.0424,5.27177,5.16449,696.52,0.697005,0.00982047,19.0424,5.27186,5.16458,False,69.0|274,719
8|719|cc|8|1|274,696.521,0.697004,0.00982048,19.0424,5.27177,5.16449,696.52,0.697005,0.00982047,19.0424,5.27186,5.16458,False,69.0|274,719
8|719|sample|10|274,696.521,0.697007,0.00982193,71.6923,5.27177,5.16449,696.52,0.697007,0.00982192,71.6922,5.27186,5.16458,True,32.0|274,719
8|719|sample|11|274,696.521,0.69702,0.00982193,90.2646,5.27177,5.16449,696.52,0.69702,0.00982192,90.2647,5.27186,5.16458,True,22.0|274,719
8|719|sample|12|274,696.521,0.69702,0.00982193,90.2646,5.27177,5.16449,696.52,0.69702,0.00982192,90.2647,5.27186,5.16458,True,22.0|274,719
8|719|sample|3|274,696.521,0.697017,0.00982193,17.663,5.27177,5.16449,696.52,0.697017,0.00982192,17.663,5.27186,5.16458,True,55.0|274,719
8|719|sample|4|274,696.521,0.697017,0.00982193,17.663,5.27177,5.16449,696.52,0.697017,0.00982192,17.663,5.27186,5.16458,True,55.0|274,719
8|719|sample|5|274,696.521,0.697017,0.00982193,17.663,5.27177,5.16449,696.52,0.697017,0.00982192,17.663,5.27186,5.16458,True,55.0|274,719
8|719|sample|6|274,696.521,0.697017,0.00982193,17.663,5.27177,5.16449,696.52,0.697017,0.00982192,17.663,5.27186,5.16458,True,55.0|274,719
8|719|sample|7|274,696.521,0.697007,0.00982193,71.6923,5.27177,5.16449,696.52,0.697007,0.00982192,71.6922,5.27186,5.16458,True,32.0|274,719
8|719|sample|8|274,696.521,0.697007,0.00982193,71.692,5.27177,5.16449,696.52,0.697007,0.00982192,71.6922,5.27186,5.16458,True,32.0|274,719
8|719|sample|9|274,696.521,0.697007,0.00982193,71.6922,5.27177,5.16449,696.52,0.697007,0.00982192,71.6922,5.27186,5.16458,True,32.0|274,719
8|719|vc|1|2|274,696.521,0.697004,0.00982048,19.0424,5.27177,5.16449,696.52,0.697005,0.00982047,19.0424,5.27186,5.16458,False,69.0|274,719
8|719|vc|2|2|274,696.521,0.697004,0.00982048,19.0424,5.27177,5.16449,696.52,0.697005,0.00982047,19.0424,5.27186,5.16458,False,69.0|274,719
8|719|vc|3|2|274,696.521,0.697004,0.00982048,19.0424,5.27177,5.16449,696.52,0.697005,0.00982047,19.0424,5.27186,5.16458,False,69.0|274,719
