id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,-0.524251,0,4.00903e-09,-0.52675,0,2.88658e-14,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-1.05259,0,1.71191e-09,-1.09806,0,2.24709e-13,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-0.400081,0,-6.19546e-10,-0.419308,0,-1.24345e-14,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,-0.309281,0,-4.20685e-09,-0.342938,0,-1.46549e-14,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.761165,0,4.06552e-09,-0.784324,0,-8.65974e-14,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.830398,0,4.0012e-09,-0.857702,0,4.61853e-14,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.476291,0,9.66053e-09,-0.507768,0,-5.41789e-14,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.365877,0,-1.49883e-08,-0.359977,0,1.16351e-13,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.894345,0,-3.54621e-09,-0.893497,0,-2.22045e-13,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.746348,0,2.5162e-09,-0.758279,0,5.37348e-14,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.0472759,0,-1.33167e-10,-2.42579e-07,0,8.88178e-16,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.337575,0,3.02067e-09,-5.45466e-07,0,0,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.52562,0,3.93056e-09,-2.37379e-07,0,-1.77636e-15,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.178272,0,3.09098e-10,-1.29827e-07,0,2.66454e-15,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.463988,0,3.29329e-09,-4.12708e-07,0,-7.10543e-15,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.29881,0,-3.15973e-09,-2.27596e-07,0,3.55271e-15,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0495568,0,-1.82053e-09,9.53025e-08,0,3.55271e-15,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.0276006,0,3.34113e-09,3.57725e-07,0,0,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.279508,0,-2.06777e-09,1.35783e-08,0,-5.32907e-15,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.0703146,0,1.26722e-09,2.39321e-07,0,-1.77636e-15,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.377163,0,-3.13336e-09,6.36806e-07,0,-7.99361e-15,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,-0.113465,0,-6.98972e-09,3.4347e-07,0,3.55271e-15,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.292568,0,9.70751e-10,3.75674e-07,0,1.77636e-15,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0.0919238,0,-4.38057e-10,2.07079e-07,0,0,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,-0.186512,0,-4.49666e-10,1.29615e-07,0,-3.55271e-15,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.553879,0,-2.791e-09,2.23855e-07,0,3.55271e-15,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,-1.12515,0,-1.62792e-09,-1.09773,0,-4.88498e-14,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,-1.01292,0,-3.22353e-09,-0.9928,0,1.78524e-13,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,-0.955489,0,7.63352e-09,-0.946521,0,7.99361e-14,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,-1.12006,0,6.09538e-10,-1.11652,0,-1.06581e-14,65.0|322,152
