id,importanceSampling
411|4,168.904837
411|3,164.769443
411|5,186.431108
411|6,184.917242
411|8,164.964556
411|7,165.370962
411|9,187.067449
411|10,187.119824
411|12,167.037044
411|11,165.284395
411|1,83.558469
411|2,148.518754
152|8,180.455926
152|7,182.575526
152|6,190.909485
152|5,188.581499
152|12,179.457922
152|11,186.238093
152|10,190.213866
152|9,191.506143
152|3,189.196142
152|4,157.453691
152|1,78.636525
152|2,152.968968
1056|8,180.772321
1056|7,179.803576
1056|6,191.523072
1056|5,190.605067
1056|12,181.222654
1056|11,186.117966
1056|10,195.928673
1056|9,198.110195
1056|4,195.225608
1056|3,192.251975
1056|1,46.103508
1056|2,165.044241
462|6,210.283588
462|5,202.751722
462|4,196.520302
462|3,197.942419
462|9,195.030367
462|10,196.029740
462|7,207.339317
462|8,203.891975
462|11,191.653483
462|12,187.527579
462|1,89.129645
462|2,162.924555
1159|8,184.160880
1159|7,181.802786
1159|5,191.349498
1159|6,160.919716
1159|11,184.337703
1159|12,183.671649
1159|9,196.768291
1159|10,163.359370
1159|4,193.054162
1159|3,191.763330
1159|1,83.981054
1159|2,159.270033
1197|7,182.682319
1197|8,184.333490
1197|6,194.396013
1197|5,191.889673
1197|12,148.129513
1197|10,194.722846
1197|9,200.983984
1197|3,195.746499
1197|4,195.800726
1197|11,180.622799
1197|1,81.384382
1197|2,162.669880
