rep,id,U,L,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,53593,780.439,0.153,0.0676154,0.145124,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,53593,780.439,0.153,0.141656,0.145124,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,53593,780.439,0.153,0.867847,0.145124,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,53593,780.439,0.153,93.1659,0.145124,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,53593,780.439,0.153,0.117016,0.145124,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,53593,780.439,0.153,0.000145443,0.145124,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,53593,780.439,0.153,2.80658,0.145124,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,53593,780.439,0.153,0.00794568,0.145124,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,53593,780.439,0.153,0.00804769,0.145124,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,53593,780.439,0.153,0.0089218,0.145124,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,53593,777.678,0.153,0.000664311,0.145124,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,53593,777.678,0.153,0.000413077,0.145124,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,53593,777.678,0.153,0.0410002,0.145124,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,53593,777.678,0.153,13524.6,0.145124,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,53593,777.678,0.153,3.14565e-07,0.145124,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,53593,777.678,0.153,0.000137782,0.145124,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,53593,777.678,0.153,0.425585,0.145124,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,53593,777.678,0.153,422.55,0.145124,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,53593,777.678,0.153,0.0397602,0.145124,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,53593,777.678,0.153,2.30594,0.145124,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,53593,777.678,0.153,2.36359,0.145124,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,53593,777.678,0.153,151.231,0.145124,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,53593,777.678,0.153,0.0872372,0.145124,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,53593,777.678,0.153,1.00804e-06,0.145124,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,53593,777.678,0.153,0.0147477,0.145124,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,53593,777.678,0.153,7665.32,0.145124,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,53593,779.138,0.153,4.18404e-05,1.06027,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,53593,779.138,0.153,3.40654e-05,1.06027,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,53593,779.138,0.153,2.32227e-06,1.06027,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,53593,779.138,0.153,9.69887e-06,1.06027,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,53593,779.138,0.153,0.000500577,1.06027,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,53593,779.138,0.153,1.00737e-05,1.06027,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,53593,779.138,0.153,1.06923e-05,1.06027,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,53593,779.138,0.153,6.93935e-09,1.06027,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,53593,779.138,0.153,1.73126e-06,1.06027,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,53593,779.138,0.153,1.65931e-07,1.06027,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,53593,777.319,0.153,2.23439e-05,1.06027,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,53593,777.319,0.153,283732,1.06027,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,53593,777.319,0.153,0.00417689,1.06027,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,53593,777.319,0.153,1.75187e-05,1.06027,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,53593,777.319,0.153,0.449588,1.06027,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,53593,777.319,0.153,0.295179,1.06027,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,53593,777.319,0.153,0.000179433,1.06027,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,53593,777.319,0.153,19.0509,1.06027,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,53593,777.319,0.153,32.7092,1.06027,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,53593,777.319,0.153,9.27111e+06,1.06027,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,53593,777.319,0.153,0.00432784,1.06027,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,53593,777.319,0.153,93.1332,1.06027,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,53593,777.319,0.153,6.0502,1.06027,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,53593,777.319,0.153,0.133611,1.06027,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,53593,777.319,0.153,1.98166,1.06027,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,53593,777.319,0.153,15.1376,1.06027,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,53593,779.988,0.153,0.0212858,-0.443715,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,53593,779.988,0.153,0.0815021,-0.443715,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,53593,779.988,0.153,310.18,-0.443715,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,53593,779.988,0.153,65738.4,-0.443715,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,53593,780.084,0.153,24.4964,-0.443715,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,53593,780.084,0.153,1.12359,-0.443715,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,53593,780.084,0.153,29.5271,-0.443715,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,53593,780.084,0.153,1.64072,-0.443715,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,53593,780.289,0.153,4.09059,-0.443715,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,53593,780.289,0.153,4.35425,-0.443715,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,53593,777.33,0.153,33.9175,-0.443715,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,53593,777.33,0.153,1472.16,-0.443715,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,53593,777.33,0.153,0.000271057,-0.443715,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,53593,777.33,0.153,0.40532,-0.443715,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,53593,777.33,0.153,0.0185855,-0.443715,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,53593,777.33,0.153,3.83325e-08,-0.443715,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,53593,777.33,0.153,0.0782088,-0.443715,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,53593,777.33,0.153,1.12278e+10,-0.443715,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,53593,777.33,0.153,222.94,-0.443715,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,53593,777.33,0.153,161.891,-0.443715,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,53593,777.33,0.153,53.8171,-0.443715,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,53593,777.33,0.153,0.00888596,-0.443715,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,53593,777.33,0.153,0.0113228,-0.443715,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,53593,777.33,0.153,0.389993,-0.443715,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,53593,777.33,0.153,0.18131,-0.443715,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,53593,777.33,0.153,28.3746,-0.443715,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,53593,780.087,0.153,31.5862,-0.984803,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,53593,780.087,0.153,304.742,-0.984803,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,53593,780.087,0.153,175349,-0.984803,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,53593,780.087,0.153,3550.46,-0.984803,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,53593,780.108,0.153,0.0270661,-0.984803,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,53593,780.108,0.153,0.000882712,-0.984803,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,53593,780.108,0.153,3.90532,-0.984803,True,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,53593,780.108,0.153,5880.83,-0.984803,True,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,53593,779.747,0.153,1598.47,-0.984803,True,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,53593,779.747,0.153,44.6822,-0.984803,True,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,53593,777.431,0.153,0.000629031,-0.984803,False,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,53593,777.431,0.153,0.0146196,-0.984803,False,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,53593,777.431,0.153,1.01352e-07,-0.984803,False,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,53593,777.431,0.153,2.84732,-0.984803,False,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,53593,777.431,0.153,1.5586,-0.984803,False,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,53593,777.431,0.153,0.383032,-0.984803,False,69.0|292,1159
