rep,id,eta_U,eta_L,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,14|705|14|705|vc|2|2|233|2|233|69.0,-2.0882e-08,-4.80652e-08,9.40963e-09,16.0424,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,-9.72796e-09,7.5011e-08,4.74464e-08,-5.44269,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,-7.30215e-08,-1.44835e-08,-2.21342e-08,4.53403,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,-4.72501e-08,1.43914e-07,4.19778e-08,1.80009,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,4.67116e-09,6.91311e-08,-5.84733e-08,-2.01283,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,-6.50543e-08,-3.16213e-08,4.29931e-08,0.683935,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,8.88977e-08,1.52953e-08,5.75087e-08,2.71718,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,2.98096e-08,9.91121e-08,-5.99805e-08,-3.84972,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,1.24637e-08,-7.10027e-08,-1.55617e-08,-2.50713,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-5.37693e-09,1.16429e-08,9.17621e-08,5.73715,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,1.03602e-07,-1.31183e-08,-1.34719e-07,11.0934,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,1.95942e-08,1.95504e-08,7.57444e-09,3.19853,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-2.7816e-08,-7.56133e-08,-8.56997e-08,0.116525,0,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,6.61385e-09,2.56988e-08,-1.34705e-07,3.38531,0,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-1.4712e-08,1.17454e-08,3.8012e-08,0.495138,0,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,-6.82485e-09,-3.93035e-08,-7.20487e-08,1.40869,0,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,2.59388e-08,-1.04326e-08,-5.19874e-08,1.47115,0,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,-1.40208e-08,5.71266e-08,-8.73573e-08,3.52393,0,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,-6.4756e-08,9.4118e-08,9.69132e-08,7.29448,0,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,2.53785e-08,3.11311e-08,6.04195e-08,-8.21318,0,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,5.14847e-08,-9.64187e-08,1.27562e-07,-0.903077,0,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,1.00947e-07,-1.37356e-07,1.1584e-07,-3.98538,0,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,-1.93613e-08,-7.21286e-09,-9.37948e-08,-17.077,0,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,-1.97688e-08,-2.6296e-08,-1.51654e-07,-2.54837,0,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,-3.83152e-08,2.68221e-08,5.69485e-08,23.1417,0,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,-7.03585e-09,2.00345e-08,-3.88533e-08,5.4069,0,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,5.13464e-08,-2.71481e-08,-1.33492e-08,5.08692,0,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,3.16722e-08,7.14869e-08,-1.39623e-07,3.98559,0,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,-3.04353e-08,2.63034e-08,4.9639e-09,-4.72328,0,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,1.04585e-07,2.409e-08,1.71872e-08,-4.48093,0,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,3.23125e-08,-6.29072e-08,-8.59147e-08,-0.941626,0,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,4.68644e-08,3.38136e-08,1.06231e-07,-1.70755,0,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,6.87578e-09,5.02753e-08,1.52311e-07,3.3455,0,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,-4.92073e-08,-9.20176e-08,2.53937e-08,3.45272,0,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,6.958e-08,-5.4884e-08,-8.96134e-08,5.71947,0,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,-6.05432e-08,-2.86992e-08,-9.1823e-08,12.0745,0,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,4.01342e-08,1.31303e-07,3.79564e-08,8.17483,0,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,1.81171e-08,-9.619e-08,-1.08789e-07,-3.60947,0,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,-1.16852e-08,-2.00673e-08,-5.12755e-08,-7.03251,0,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,2.78669e-09,6.16558e-09,-8.34776e-08,1.36234,0,True,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,1.48939e-08,9.71716e-09,1.28544e-07,8.67945,0,True,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,6.73026e-09,3.16811e-08,-8.77612e-08,7.3768,0,True,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,-3.76531e-08,-3.45037e-08,5.97418e-08,3.79957,0,True,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,-5.98084e-09,2.68767e-08,-1.97658e-07,-7.37133,0,False,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,-3.36076e-08,-1.75484e-08,-4.92023e-08,-4.22539,0,False,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,-1.70839e-08,2.13789e-08,1.94313e-07,-16.1047,0,False,69.0|292,1159
1,8|1159|8|1159|cc|4|1|292|1|292|69.0,2.59752e-08,-7.89234e-08,1.2081e-08,1.04638,0,False,69.0|292,1159
1,8|1159|8|1159|cc|5|1|292|1|292|69.0,5.58575e-08,3.73195e-08,-4.17772e-08,0.44379,0,False,69.0|292,1159
1,8|1159|8|1159|cc|6|1|292|1|292|69.0,9.17571e-08,1.5576e-08,8.50742e-08,-0.959636,0,False,69.0|292,1159
1,8|1159|8|1159|cc|7|1|292|1|292|69.0,1.71058e-08,-8.85439e-09,-2.12874e-07,-12.6413,0,False,69.0|292,1159
1,8|1159|8|1159|cc|8|1|292|1|292|69.0,-8.24366e-09,-2.58676e-08,4.06035e-09,10.196,0,False,69.0|292,1159
1,8|1159|8|1159|vc|1|2|292|2|292|69.0,3.4699e-08,3.26859e-08,3.32033e-08,-7.02685,0,False,69.0|292,1159
1,8|1159|8|1159|vc|2|2|292|2|292|69.0,4.82032e-08,4.54455e-08,-9.16592e-08,-6.32168,0,False,69.0|292,1159
1,8|1159|8|1159|vc|3|2|292|2|292|69.0,2.87255e-08,-9.2614e-08,1.05673e-07,12.368,0,False,69.0|292,1159
1,8|1159|8|1159|vc|4|2|292|2|292|69.0,-8.36735e-10,3.45594e-08,-4.83936e-08,0.975442,0,False,69.0|292,1159
1,8|1159|8|1159|vc|5|2|292|2|292|69.0,-9.92077e-08,9.16333e-08,9.90338e-08,-4.44773,0,False,69.0|292,1159
1,8|1159|8|1159|vc|6|2|292|2|292|69.0,4.24479e-08,2.81786e-08,-1.26442e-07,10.5449,0,False,69.0|292,1159
1,8|1159|8|1159|vc|7|2|292|2|292|69.0,8.73843e-09,-9.08025e-08,9.40645e-08,8.47773,0,False,69.0|292,1159
1,8|1159|8|1159|vc|8|2|292|2|292|69.0,3.87008e-08,-7.80204e-08,-1.17466e-07,0.564561,0,False,69.0|292,1159
1,8|1197|8|1197|sample|7|103|7|103|65.0,4.5402e-08,-1.31821e-08,9.76135e-08,-6.47108,0,True,65.0|103,1197
1,8|1197|8|1197|sample|8|103|8|103|65.0,-4.92873e-08,-3.90862e-08,6.48487e-08,-0.308,0,True,65.0|103,1197
1,8|1197|8|1197|sample|6|103|6|103|65.0,4.62824e-08,-2.57387e-09,3.85248e-08,4.76098,0,True,65.0|103,1197
1,8|1197|8|1197|sample|5|103|5|103|65.0,3.47936e-08,-1.53948e-08,1.30507e-07,1.55639,0,True,65.0|103,1197
1,8|1197|8|1197|sample|12|103|12|103|28.0,-4.36703e-08,2.5515e-08,8.36032e-08,-1.13654,0,True,28.0|103,1197
1,8|1197|8|1197|sample|10|103|10|103|28.0,-3.33675e-08,3.10963e-08,-1.6413e-07,-1.12312,0,True,28.0|103,1197
1,8|1197|8|1197|sample|9|103|9|103|28.0,-4.46817e-08,3.65692e-08,-3.07494e-08,-1.98872,0,True,28.0|103,1197
1,8|1197|8|1197|sample|3|103|3|103|22.0,1.75423e-08,-5.43928e-08,-9.46268e-08,-3.25285,0,True,22.0|103,1197
1,8|1197|8|1197|sample|4|103|4|103|22.0,4.64497e-08,6.78187e-09,2.05085e-07,3.60552,0,True,22.0|103,1197
1,8|1197|8|1197|sample|11|103|11|103|28.0,5.42277e-08,-6.84636e-08,-1.39189e-07,-8.57209,0,True,28.0|103,1197
1,8|1197|8|1197|cc|1|1|103|1|103|69.0,3.7202e-08,-8.7144e-08,-3.46129e-08,7.13715,0,False,69.0|103,1197
1,8|1197|8|1197|cc|2|1|103|1|103|69.0,4.52565e-09,-4.48885e-08,7.24112e-08,6.3826,0,False,69.0|103,1197
1,8|1197|8|1197|cc|3|1|103|1|103|69.0,3.73693e-08,-2.54446e-08,1.59404e-07,-5.96071,0,False,69.0|103,1197
1,8|1197|8|1197|cc|4|1|103|1|103|69.0,-6.53745e-08,-6.53336e-09,1.42237e-07,-2.69748,0,False,69.0|103,1197
1,8|1197|8|1197|cc|5|1|103|1|103|69.0,3.07045e-09,5.84803e-08,1.42166e-07,-2.3684,0,False,69.0|103,1197
1,8|1197|8|1197|cc|6|1|103|1|103|69.0,-1.67565e-08,-1.26652e-07,-1.0117e-07,-4.17535,0,False,69.0|103,1197
1,8|1197|8|1197|cc|7|1|103|1|103|69.0,-4.04616e-08,3.66639e-08,-5.22893e-08,1.96975,0,False,69.0|103,1197
1,8|1197|8|1197|cc|8|1|103|1|103|69.0,-2.9926e-08,-2.8282e-08,5.62486e-09,-5.85327,0,False,69.0|103,1197
1,8|1197|8|1197|vc|1|2|103|2|103|69.0,3.71074e-09,-9.78571e-09,1.17202e-08,4.09459,0,False,69.0|103,1197
1,8|1197|8|1197|vc|2|2|103|2|103|69.0,2.671e-08,9.80885e-08,-1.61722e-07,-1.24253,0,False,69.0|103,1197
1,8|1197|8|1197|vc|3|2|103|2|103|69.0,4.55839e-08,5.38382e-08,-3.04475e-08,-1.84814,0,False,69.0|103,1197
1,8|1197|8|1197|vc|4|2|103|2|103|69.0,5.95392e-08,-3.75929e-08,2.42184e-08,-7.62415,0,False,69.0|103,1197
1,8|1197|8|1197|vc|5|2|103|2|103|69.0,-4.79704e-08,-6.87828e-09,-1.30087e-07,-0.647644,0,False,69.0|103,1197
1,8|1197|8|1197|vc|6|2|103|2|103|69.0,-5.05024e-08,2.10426e-08,-7.90685e-08,-1.18447,0,False,69.0|103,1197
1,8|1197|8|1197|vc|7|2|103|2|103|69.0,8.49323e-08,-6.1719e-08,-1.71212e-08,-2.92307,0,False,69.0|103,1197
1,8|1197|8|1197|vc|8|2|103|2|103|69.0,3.18541e-08,-1.12555e-08,-9.40837e-08,-6.60244,0,False,69.0|103,1197
