rep,id,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,0,-0.856081,0,0,0,False,69.0|162,84
1,8|84|cc|2|1|162,0,-2.39502,0,0,0,False,69.0|162,84
1,8|84|cc|3|1|162,0,2.7837,0,0,0,False,69.0|162,84
1,8|84|cc|4|1|162,0,-0.0418383,0,0,0,False,69.0|162,84
1,8|84|cc|5|1|162,0,3.99765,0,0,0,False,69.0|162,84
1,8|84|cc|6|1|162,0,4.15235,0,0,0,False,69.0|162,84
1,8|84|cc|7|1|162,0,-2.412,0,0,0,False,69.0|162,84
1,8|84|cc|8|1|162,0,5.33219,0,0,0,False,69.0|162,84
1,8|84|sample|10|162,0,-2.51006,0,0,0,True,32.0|162,84
1,8|84|sample|11|162,0,-2.7525,0,0,0,True,22.0|162,84
1,8|84|sample|12|162,0,-2.53239,0,0,0,True,22.0|162,84
1,8|84|sample|3|162,0,-3.07681,0,0,0,True,55.0|162,84
1,8|84|sample|4|162,0,-3.06148,0,0,0,True,55.0|162,84
1,8|84|sample|5|162,0,-3.05783,0,0,0,True,55.0|162,84
1,8|84|sample|6|162,0,-3.14368,0,0,0,True,55.0|162,84
1,8|84|sample|7|162,0,-2.63484,0,0,0,True,32.0|162,84
1,8|84|sample|8|162,0,-2.70761,0,0,0,True,32.0|162,84
1,8|84|sample|9|162,0,-2.39181,0,0,0,True,32.0|162,84
1,8|84|vc|1|2|162,0,-0.401694,0,0,0,False,69.0|162,84
1,8|84|vc|2|2|162,0,-0.0760308,0,0,0,False,69.0|162,84
1,8|84|vc|3|2|162,0,3.52456,0,0,0,False,69.0|162,84
1,8|84|vc|4|2|162,0,0.330362,0,0,0,False,69.0|162,84
1,8|84|vc|5|2|162,0,4.14215,0,0,0,False,69.0|162,84
1,8|84|vc|6|2|162,0,-1.92498,0,0,0,False,69.0|162,84
1,8|84|vc|7|2|162,0,-0.219477,0,0,0,False,69.0|162,84
1,8|84|vc|8|2|162,0,0.196062,0,0,0,False,69.0|162,84
1,8|719|cc|1|1|274,0,1.67219,0,0,0,False,69.0|274,719
1,8|719|cc|2|1|274,0,1.13306,0,0,0,False,69.0|274,719
1,8|719|cc|3|1|274,0,3.40249,0,0,0,False,69.0|274,719
1,8|719|cc|4|1|274,0,1.22027,0,0,0,False,69.0|274,719
1,8|719|cc|5|1|274,0,-4.04559,0,0,0,False,69.0|274,719
1,8|719|cc|6|1|274,0,1.14978,0,0,0,False,69.0|274,719
1,8|719|cc|7|1|274,0,-3.0213,0,0,0,False,69.0|274,719
1,8|719|cc|8|1|274,0,4.01501,0,0,0,False,69.0|274,719
1,8|719|sample|10|274,0,-1.78357,0,0,0,True,32.0|274,719
1,8|719|sample|11|274,0,-1.67061,0,0,0,True,22.0|274,719
1,8|719|sample|12|274,0,-1.09636,0,0,0,True,22.0|274,719
1,8|719|sample|3|274,0,-3.14588,0,0,0,True,55.0|274,719
1,8|719|sample|4|274,0,-3.1584,0,0,0,True,55.0|274,719
1,8|719|sample|5|274,0,-2.79143,0,0,0,True,55.0|274,719
1,8|719|sample|6|274,0,-2.95702,0,0,0,True,55.0|274,719
1,8|719|sample|7|274,0,-2.04504,0,0,0,True,32.0|274,719
1,8|719|sample|8|274,0,-1.77657,0,0,0,True,32.0|274,719
1,8|719|sample|9|274,0,-2.13902,0,0,0,True,32.0|274,719
1,8|719|vc|1|2|274,0,3.52288,0,0,0,False,69.0|274,719
1,8|719|vc|2|2|274,0,-1.4227,0,0,0,False,69.0|274,719
1,8|719|vc|3|2|274,0,-1.30615,0,0,0,False,69.0|274,719
1,8|719|vc|4|2|274,0,0.736423,0,0,0,False,69.0|274,719
1,8|719|vc|5|2|274,0,-2.38392,0,0,0,False,69.0|274,719
1,8|719|vc|6|2|274,0,-1.08931,0,0,0,False,69.0|274,719
