id,eta_U_offset_SAEM,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_U_offset_mode,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|sample|4|274,-4.89991e-07,-7.75056e-07,0,2.71498e-07,0,0,-1.48887e-09,-1.73759e-09,0,-1.24491e-09,0,0,True,70.0|274,411
9|411|sample|3|274,-4.45155e-07,-3.68315e-07,0,-2.11565e-07,0,0,1.89491e-10,7.12771e-09,0,1.60499e-10,0,0,True,70.0|274,411
9|411|sample|5|274,-9.2558e-08,-1.67854e-07,0,-2.10657e-07,0,0,-3.1669e-09,-3.33307e-09,0,-1.20277e-09,0,0,True,70.0|274,411
9|411|sample|6|274,-3.4497e-07,-9.04778e-07,0,4.58348e-07,0,0,8.22598e-10,-4.7105e-09,0,1.33362e-09,0,0,True,70.0|274,411
9|411|sample|8|274,-2.88497e-07,-2.00251e-07,0,-4.66118e-07,0,0,2.77093e-10,1.40903e-09,0,-2.30865e-09,0,0,True,70.0|274,411
9|411|sample|7|274,-1.93178e-07,5.23874e-08,0,5.27792e-07,0,0,1.36085e-09,1.63732e-09,0,5.98884e-10,0,0,True,70.0|274,411
9|411|sample|9|274,-6.39724e-08,1.5159e-07,0,-3.10729e-07,0,0,-3.38381e-10,-7.51072e-09,0,-1.46006e-09,0,0,True,70.0|274,411
9|411|sample|10|274,5.90559e-08,-1.16167e-07,0,2.54102e-07,0,0,-1.36423e-09,3.99723e-10,0,-1.77108e-09,0,0,True,70.0|274,411
9|411|sample|12|274,-5.62237e-08,1.46001e-07,0,-3.30642e-07,0,0,1.01902e-09,-2.39902e-09,0,-2.78951e-09,0,0,True,70.0|274,411
9|411|sample|11|274,1.30144e-07,2.25504e-07,0,-1.5415e-07,0,0,1.23866e-09,3.0177e-09,0,8.49646e-10,0,0,True,70.0|274,411
9|411|cc|1|1|274,1.28564e-07,-1.28712e-07,0,3.62198e-08,0,0,1.524e-10,-9.95897e-11,0,3.25949e-09,0,0,False,69.0|274,411
9|411|cc|2|1|274,-1.25534e-07,-3.48793e-07,0,5.02811e-07,0,0,-1.86089e-09,-1.90028e-09,0,9.03312e-10,0,0,False,69.0|274,411
9|411|cc|3|1|274,1.29145e-07,-3.56663e-07,0,-3.52084e-07,0,0,1.65234e-09,1.6862e-09,0,3.70373e-09,0,0,False,69.0|274,411
9|411|cc|4|1|274,7.21178e-08,-2.68509e-07,0,2.41426e-07,0,0,-2.05131e-09,-5.94127e-10,0,1.00772e-09,0,0,False,69.0|274,411
9|411|cc|5|1|274,5.38527e-08,3.00602e-07,0,-1.95874e-07,0,0,-7.12619e-10,-3.41765e-09,0,-1.23836e-09,0,0,False,69.0|274,411
9|411|cc|6|1|274,-4.32704e-07,6.48328e-07,0,3.58485e-08,0,0,-4.09412e-10,-1.76215e-09,0,-1.81174e-09,0,0,False,69.0|274,411
9|411|cc|7|1|274,-3.61548e-08,2.46596e-07,0,-2.81472e-07,0,0,1.22624e-09,3.54021e-09,0,-1.98902e-09,0,0,False,69.0|274,411
9|411|cc|8|1|274,1.5588e-07,-6.7553e-07,0,3.15787e-07,0,0,2.13491e-09,-9.03356e-10,0,-1.19759e-11,0,0,False,69.0|274,411
9|411|vc|1|2|274,-4.85051e-07,5.2121e-07,0,2.71384e-07,0,0,1.94902e-09,9.09267e-10,0,-2.64138e-09,0,0,False,69.0|274,411
9|411|vc|2|2|274,-2.36634e-07,2.51697e-07,0,6.49797e-08,0,0,2.15113e-09,-2.76202e-09,0,1.30494e-09,0,0,False,69.0|274,411
9|411|vc|3|2|274,-1.90089e-07,-3.64258e-07,0,-3.24273e-07,0,0,2.59321e-10,-3.25588e-09,0,-1.26586e-09,0,0,False,69.0|274,411
9|411|vc|4|2|274,-1.11754e-07,8.95769e-08,0,-3.71929e-07,0,0,1.02018e-10,1.98656e-09,0,9.28187e-10,0,0,False,69.0|274,411
9|411|vc|5|2|274,4.07891e-08,5.29193e-07,0,1.63575e-08,0,0,2.10997e-09,2.83717e-09,0,1.25252e-09,0,0,False,69.0|274,411
9|411|vc|6|2|274,-3.60565e-08,-5.68835e-07,0,-1.3573e-09,0,0,-1.08417e-09,4.52337e-09,0,-6.58061e-10,0,0,False,69.0|274,411
9|411|vc|7|2|274,-2.42967e-07,2.90476e-07,0,2.71791e-07,0,0,7.16387e-10,-3.25917e-09,0,2.4904e-09,0,0,False,69.0|274,411
9|411|vc|8|2|274,4.38167e-07,1.18049e-08,0,5.58389e-07,0,0,-6.95732e-10,-3.86649e-09,0,-3.0051e-09,0,0,False,69.0|274,411
14|783|sample|3|71,-1.95286e-07,-3.02052e-07,0,-5.45738e-08,0,0,1.14411e-09,-8.45375e-10,0,-2.81459e-09,0,0,True,6.0|71,783
14|783|sample|4|71,5.49317e-07,-2.70578e-07,0,-3.61697e-07,0,0,3.11947e-10,-3.6739e-09,0,-5.36079e-09,0,0,True,6.0|71,783
14|783|sample|5|71,-3.92878e-08,3.02414e-07,0,2.06216e-07,0,0,-1.92655e-09,1.65824e-09,0,-2.27315e-09,0,0,True,6.0|71,783
14|783|sample|6|71,3.7508e-07,-9.92851e-07,0,-5.82514e-07,0,0,-7.87816e-10,-3.6448e-10,0,-2.90562e-09,0,0,True,6.0|71,783
14|783|sample|7|71,2.82905e-08,5.51875e-07,0,2.60546e-07,0,0,3.29911e-10,-1.85992e-09,0,-2.44789e-09,0,0,True,6.0|71,783
14|783|sample|8|71,1.1994e-07,-8.38654e-08,0,2.21895e-07,0,0,2.4195e-09,1.96007e-09,0,-1.62474e-09,0,0,True,6.0|71,783
14|783|sample|10|71,-2.71752e-07,1.45194e-07,0,3.5729e-07,0,0,-3.01752e-10,5.08976e-10,0,3.08174e-09,0,0,True,6.0|71,783
14|783|sample|9|71,-5.03532e-08,-3.88906e-07,0,6.58493e-10,0,0,-2.51197e-10,1.01409e-09,0,-4.7205e-09,0,0,True,6.0|71,783
14|783|sample|12|71,-1.98476e-07,3.69534e-07,0,-2.76149e-07,0,0,-4.94398e-10,-3.06704e-09,0,3.78273e-09,0,0,True,6.0|71,783
14|783|sample|11|71,-1.15115e-07,3.84519e-07,0,3.38047e-07,0,0,-1.15677e-10,-3.67697e-09,0,1.22283e-09,0,0,True,6.0|71,783
14|783|cc|1|1|71,-6.38366e-08,-2.23982e-07,0,2.33649e-07,0,0,-1.99053e-09,-3.28714e-09,0,1.12897e-09,0,0,False,69.0|71,783
14|783|cc|2|1|71,9.30161e-08,5.71303e-08,0,3.70059e-07,0,0,-2.31129e-09,-4.14116e-09,0,9.62322e-10,0,0,False,69.0|71,783
14|783|cc|3|1|71,1.51159e-07,-7.30483e-07,0,2.64194e-07,0,0,-1.54095e-09,7.30552e-10,0,-2.74066e-09,0,0,False,69.0|71,783
14|783|cc|4|1|71,3.34549e-07,-3.81886e-08,0,3.36963e-07,0,0,1.67446e-09,4.0518e-10,0,-1.22258e-09,0,0,False,69.0|71,783
