id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_eta_alpha_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,eta_eta_alpha_mode,mab_virus,run_id
411|4,0,2.57414e-10,1.75982e-10,0,0,-1.76936e-11,-6.08935e-12,0,70.0|274,411
411|3,0,-2.03081e-09,-2.72898e-10,0,0,2.38638e-11,9.86233e-12,0,70.0|274,411
411|5,0,-2.07439e-09,6.30453e-10,0,0,-3.51463e-11,9.57812e-12,0,70.0|274,411
411|6,0,1.26662e-09,1.34949e-10,0,0,4.31792e-11,2.30571e-12,0,70.0|274,411
411|8,0,-6.1944e-09,1.44758e-09,0,0,3.03273e-11,8.99902e-12,0,70.0|274,411
411|7,0,-3.55702e-09,-1.04256e-11,0,0,8.56493e-12,-2.51319e-11,0,70.0|274,411
411|9,0,3.40335e-09,1.30208e-09,0,0,1.73042e-11,-1.71241e-12,0,70.0|274,411
411|10,0,1.77194e-09,1.06321e-09,0,0,1.22944e-11,1.66196e-11,0,70.0|274,411
411|12,0,-3.09296e-09,1.03808e-09,0,0,-5.17519e-12,-1.40403e-11,0,70.0|274,411
411|11,0,-3.12997e-10,-2.6418e-09,0,0,4.08791e-11,3.41061e-13,0,70.0|274,411
411|1,0,2.2182e-09,2.70362e-10,0,0,-1.01545e-11,-1.09246e-11,0,69.0|274,411
411|2,0,1.51929e-09,-2.31407e-10,0,0,1.45928e-12,-1.3145e-11,0,69.0|274,411
152|8,0,1.03805e-09,1.16942e-10,0,0,4.93003e-11,6.09646e-12,0,65.0|322,152
152|7,0,-1.83578e-09,-2.21297e-09,0,0,-2.0238e-11,-6.16751e-12,0,65.0|322,152
152|6,0,-4.10073e-10,-1.06488e-09,0,0,-2.82907e-12,6.38778e-12,0,65.0|322,152
152|5,0,-8.16107e-10,6.90585e-10,0,0,-2.74847e-11,-1.09424e-12,0,65.0|322,152
152|12,0,4.76193e-09,2.49944e-09,0,0,-1.36371e-11,1.65912e-12,0,28.0|322,152
152|11,0,-1.07878e-09,7.56368e-10,0,0,2.66431e-12,-1.10063e-11,0,28.0|322,152
152|10,0,-1.49723e-09,-1.49737e-10,0,0,-4.13674e-11,-8.23519e-12,0,28.0|322,152
152|9,0,9.70356e-10,-2.70702e-09,0,0,-2.50446e-11,-2.43006e-12,0,28.0|322,152
152|3,0,6.01912e-10,2.19587e-09,0,0,1.67308e-11,2.19558e-12,0,22.0|322,152
152|4,0,-1.40658e-09,-4.24059e-10,0,0,-3.55787e-11,-4.32365e-12,0,22.0|322,152
152|1,0,-7.17369e-10,-2.36199e-10,0,0,-3.42379e-11,-9.59943e-12,0,69.0|322,152
152|2,0,-2.80254e-09,1.82444e-09,0,0,-2.98885e-11,5.24736e-12,0,69.0|322,152
1056|8,0,-1.18655e-09,-8.83868e-10,0,0,7.23865e-14,9.66338e-12,0,65.0|276,1056
1056|7,0,4.78294e-09,-2.68779e-09,0,0,-2.51006e-11,1.07008e-11,0,65.0|276,1056
1056|6,0,-4.22347e-09,2.52172e-09,0,0,2.77387e-11,-8.7077e-12,0,65.0|276,1056
1056|5,0,3.86166e-10,-3.32847e-10,0,0,-2.29912e-11,1.08358e-11,0,65.0|276,1056
1056|12,0,-1.82595e-09,-5.58968e-10,0,0,1.42359e-11,-1.91491e-11,0,28.0|276,1056
1056|11,0,-2.10731e-09,-7.22108e-10,0,0,-6.02718e-12,-1.18732e-11,0,28.0|276,1056
1056|10,0,2.11046e-09,-1.52149e-09,0,0,1.11466e-13,9.86944e-12,0,28.0|276,1056
1056|9,0,3.37039e-09,-6.32673e-10,0,0,2.34177e-11,1.00755e-11,0,28.0|276,1056
1056|4,0,9.03636e-10,1.72309e-09,0,0,2.0947e-11,-6.98464e-12,0,22.0|276,1056
1056|3,0,1.68882e-09,5.30465e-10,0,0,6.83986e-12,-1.08145e-11,0,22.0|276,1056
1056|1,0,7.51587e-10,1.2498e-09,0,0,5.33224e-11,-1.74794e-12,0,69.0|276,1056
1056|2,0,1.25889e-09,-5.14676e-10,0,0,-1.3721e-11,4.82103e-12,0,69.0|276,1056
462|6,0,-1.96471e-09,-6.23417e-10,0,0,-1.91093e-11,1.15641e-11,0,55.0|292,462
462|5,0,-3.06738e-09,1.81517e-09,0,0,2.88113e-11,-4.26326e-14,0,55.0|292,462
462|4,0,1.80499e-09,8.64855e-10,0,0,4.10433e-11,3.81561e-12,0,55.0|292,462
462|3,0,5.32335e-10,-7.54741e-10,0,0,1.7005e-11,-8.75744e-12,0,55.0|292,462
