id,f_SAEM,h_SAEM,s_SAEM,L_gap_SAEM,f_mode,h_mode,s_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.67562,0.926092,2.52595,-4.56644,1.67455,0.926129,2.54501,-4.57041,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.67562,0.926092,3.60089,-4.57349,1.67455,0.926129,3.61994,-4.5704,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.67562,0.926092,2.37861,-4.59735,1.67455,0.926129,2.40439,-4.57041,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.67562,0.926092,2.25674,-4.56551,1.67455,0.926129,2.28407,-4.57041,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.67562,0.926092,2.95182,-4.50489,1.67455,0.926129,2.98197,-4.57041,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.67562,0.926092,3.1662,-4.59977,1.67455,0.926129,3.13273,-4.57041,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.67562,0.926092,2.53189,-4.35286,1.67455,0.926129,2.50689,-4.57041,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.67562,0.926092,2.29731,-4.56615,1.67455,0.926129,2.31404,-4.57041,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.67562,0.926092,3.14788,-4.63126,1.67455,0.926129,3.14034,-4.57041,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.67562,0.926092,2.95424,-4.52638,1.67455,0.926129,2.9321,-4.57041,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.67562,0.782065,8.83854,-4.50997,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.67562,0.782065,8.75431,-4.61833,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.67562,0.782065,10.3023,-4.58802,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.67562,0.782065,8.60726,-4.53965,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.67562,0.782065,8.737,-4.52268,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.67562,0.782065,7.93003,-4.54784,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.67562,0.782065,7.87571,-4.54494,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.67562,0.782065,9.78357,-4.58717,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.67562,0.782065,9.36948,-4.55908,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.67562,0.782065,9.11107,-4.52912,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.67562,0.782065,9.68128,-4.55836,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.67562,0.782065,8.84064,-4.54665,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.67562,0.782065,8.30165,-4.57449,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.67562,0.782065,9.11893,-4.59995,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,1.67562,0.782065,9.70473,-4.55232,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,1.67562,0.782065,8.31232,-4.53719,1.67455,0.783724,6.57266,-4.57041,69.0|274,411
8|152|8|152|sample|8|322|8|322|65.0,1.67557,0.649225,3.48293,-3.4154,1.67451,0.650645,3.52199,-3.46667,65.0|322,152
8|152|8|152|sample|7|322|7|322|65.0,1.67557,0.649225,3.36161,-3.57484,1.67451,0.650645,3.35188,-3.46665,65.0|322,152
8|152|8|152|sample|6|322|6|322|65.0,1.67557,0.649225,3.26808,-3.54897,1.67451,0.650645,3.26545,-3.46664,65.0|322,152
8|152|8|152|sample|5|322|5|322|65.0,1.67557,0.649225,3.45502,-3.33325,1.67451,0.650645,3.41576,-3.46663,65.0|322,152
8|152|8|152|sample|12|322|12|322|28.0,1.67557,0.567142,5.59729,-3.44392,1.67451,0.565246,5.58575,-3.46665,28.0|322,152
8|152|8|152|sample|11|322|11|322|28.0,1.67557,0.567142,5.27188,-3.54428,1.67451,0.565246,5.2067,-3.46666,28.0|322,152
8|152|8|152|sample|10|322|10|322|28.0,1.67557,0.567142,5.27883,-3.47046,1.67451,0.565246,5.27691,-3.46663,28.0|322,152
8|152|8|152|sample|9|322|9|322|28.0,1.67557,0.567142,4.85016,-3.39991,1.67451,0.565246,4.85184,-3.46666,28.0|322,152
8|152|8|152|sample|3|322|3|322|22.0,1.67557,0.612749,3.78826,-3.50072,1.67451,0.613623,3.85197,-3.46658,22.0|322,152
8|152|8|152|sample|4|322|4|322|22.0,1.67557,0.612749,3.6507,-3.45932,1.67451,0.613623,3.66695,-3.46662,22.0|322,152
