id,f_SAEM,h_SAEM,L_gap_SAEM,f_mode,h_mode,L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.456904,1.42434,0.877105,0.468341,1.43231,0.875793,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0.456904,1.92774,0.872333,0.468341,1.95445,0.875803,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0.456904,1.27111,0.884503,0.468341,1.28395,0.875804,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.456904,1.19203,0.866701,0.468341,1.22752,0.875805,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0.456904,1.62875,0.877286,0.468341,1.64664,0.875789,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0.456904,1.68804,0.880816,0.468341,1.72998,0.875795,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0.456904,1.31868,0.878283,0.468341,1.36251,0.875805,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0.456904,1.17751,0.883426,0.468341,1.2364,0.875804,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0.456904,1.69856,0.879129,0.468341,1.69716,0.875794,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0.456904,1.58751,0.874202,0.468341,1.60142,0.875795,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0.456904,1.80416,0.882216,0.468341,1.8345,0.875805,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.456904,1.62945,0.884895,0.468341,1.8345,0.875805,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.456904,1.6875,0.880255,0.468341,1.8345,0.875805,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.456904,1.77841,0.886911,0.468341,1.8345,0.875805,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.456904,1.89146,0.882947,0.468341,1.8345,0.875805,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.456904,1.89033,0.882852,0.468341,1.8345,0.875805,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.456904,1.60753,0.893167,0.468341,1.8345,0.875805,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0.456904,1.83104,0.888366,0.468341,1.8345,0.875805,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0.456904,1.85664,0.875792,0.468341,1.8345,0.875805,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0.456904,1.9146,0.879839,0.468341,1.8345,0.875805,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.456904,1.79796,0.885935,0.468341,1.8345,0.875805,69.0|274,411
