id,eta_f_SAEM,eta_h_SAEM,eta_L_gap_SAEM,eta_f_mode,eta_h_mode,eta_L_gap_mode,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0,-0.41264,-0.00541994,0,-0.40219,-1.15554e-05,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,0,0.0907548,-0.0101923,0,0.119945,-2.13708e-06,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,0,-0.565875,0.00197807,0,-0.550557,-9.44387e-07,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0,-0.644949,-0.0158238,0,-0.606979,3.7797e-08,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,0,-0.208237,-0.0052391,0,-0.187868,-1.54965e-05,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,0,-0.148939,-0.00170923,0,-0.104524,-9.99537e-06,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,0,-0.518297,-0.00424169,0,-0.471998,-2.88344e-07,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,0,-0.659475,0.000901073,0,-0.598102,-8.74416e-07,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,0,-0.138424,-0.00339577,0,-0.137345,-1.12066e-05,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,0,-0.249472,-0.00832299,0,-0.233086,-1.04218e-05,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,0,-0.0328202,-0.000308869,0,-3.74734e-07,8.10554e-09,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0,-0.207533,0.00237032,0,-6.56645e-08,2.20378e-08,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0,-0.149483,-0.00227003,0,-4.97376e-07,-3.31723e-09,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0,-0.058567,0.00438615,0,-2.36461e-07,2.69467e-09,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0,0.054478,0.000422213,0,1.88976e-07,-1.09911e-09,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0,0.0533485,0.000326542,0,2.4091e-08,1.07093e-08,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0,-0.229448,0.0106419,0,1.43663e-07,1.88566e-08,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,0,-0.00593891,0.00584112,0,-1.19694e-07,1.88129e-08,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,0,0.0196557,-0.00673261,0,-2.69096e-07,-3.81782e-09,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,0,0.0776217,-0.00268578,0,6.30602e-08,-1.26501e-08,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0,-0.039022,0.00341018,0,-7.70753e-09,-1.73256e-08,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0,-0.0317585,-0.001965,0,-8.95519e-08,-8.81945e-09,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,0,0.0936318,-0.00363681,0,2.12616e-07,-8.66138e-09,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,0,-0.0532034,0.00150443,0,2.11703e-08,-1.83529e-08,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0,-0.0839537,-0.000292783,0,6.23606e-08,-1.06302e-08,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0,-0.0289029,0.00636439,0,2.11824e-07,-7.38705e-09,69.0|274,411
