id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.37804,1.54788,0.615328,0.0324558,0.173366,0.983501,1.54788,0.610276,0.0326267,0.172961,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,1.31493,1.54788,0.369007,0.0324558,0.173366,0.992324,1.54788,0.343986,0.0326267,0.172961,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,1.25593,1.54788,0.688579,0.0324558,0.173366,0.998308,1.54788,0.668943,0.0326267,0.172961,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,1.74822,1.54788,0.711845,0.0324558,0.173366,1.00238,1.54788,0.720267,0.0326267,0.172961,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,1.23934,1.54788,0.450573,0.0324558,0.173366,0.971473,1.54788,0.470093,0.0326267,0.172961,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.05166,1.54788,0.459799,0.0324558,0.173366,0.980953,1.54788,0.436955,0.0326267,0.172961,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.34076,1.54788,0.645817,0.0324558,0.173366,1.00095,1.54788,0.61328,0.0326267,0.172961,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,1.12491,1.54788,0.723732,0.0324558,0.173366,0.998607,1.54788,0.706741,0.0326267,0.172961,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,1.25575,1.54788,0.410592,0.0324558,0.173366,0.972329,1.54788,0.399262,0.0326267,0.172961,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,1.20532,1.54788,0.509482,0.0324558,0.173366,0.980674,1.54788,0.476841,0.0326267,0.172961,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,1.42878,1.54061,32.0613,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,1.62293,1.54061,26.6434,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.71788,1.54061,58.2661,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,1.62176,1.54061,63.381,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,1.65653,1.54061,17.4425,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,1.72416,1.54061,32.8317,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,1.52213,1.54061,132.234,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,1.60512,1.54061,115.789,0.0324558,0.173366,1,1.54061,0.999999,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,1.52284,1.54061,5024.08,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,1.53257,1.54061,45.7488,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,1.68917,1.54061,115.595,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,1.74428,1.54061,40.3815,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,1.47019,1.54061,52.928,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,1.48884,1.54061,90.3868,0.0324558,0.173366,1,1.54061,1,0.0326267,0.172961,False,69.0|274,411
