id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,0.0410483,-2.96741e-10,-0.487187,0,0,-0.0166371,2.83107e-15,-0.493844,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-0.0946254,-5.20491e-09,-0.999651,0,0,-0.00770521,4.04121e-14,-1.06716,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,-0.0846384,1.99621e-09,-0.377226,0,0,-0.00169349,-9.21485e-15,-0.402056,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,0.126354,-4.8656e-09,-0.341317,0,0,0.00237618,-4.77396e-14,-0.328133,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-0.0858594,-1.6262e-08,-0.799908,0,0,-0.0289418,-1.15463e-14,-0.754824,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,-0.226184,4.88084e-09,-0.780533,0,0,-0.0192312,5.87308e-14,-0.827924,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,-0.0440238,-2.64966e-09,-0.442074,0,0,0.00094488,4.32987e-15,-0.488934,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-0.168736,-1.22748e-08,-0.327316,0,0,-0.0013941,1.29896e-14,-0.34709,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,-0.122185,8.14894e-09,-0.895783,0,0,-0.0280612,2.99205e-14,-0.918137,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-0.137644,1.53648e-09,-0.679368,0,0,-0.0195157,6.13953e-14,-0.740572,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.053122,9.75697e-09,-0.0656765,0,0,-1.58836e-07,-8.21565e-15,-4.1424e-07,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,0.0806008,-2.89365e-09,-0.184939,0,0,5.06321e-09,2.10942e-15,4.6717e-07,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,0.0635623,9.57791e-10,0.160862,0,0,-1.95613e-07,0,-4.93897e-07,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,0.0715261,3.01799e-09,-0.151187,0,0,-9.80101e-08,2.44249e-15,-2.7338e-07,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,0.0387069,-3.56613e-10,0.130511,0,0,2.22661e-07,1.59872e-14,1.65136e-07,0,0,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,0.0718668,2.71798e-09,0.0806662,0,0,-1.91326e-07,-5.9952e-15,-7.13097e-08,0,0,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,0.0494496,-2.02563e-09,0.0529221,0,0,-3.70817e-08,9.99201e-16,-3.82661e-07,0,0,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.0471328,1.55666e-09,0.195195,0,0,1.39035e-08,7.43849e-15,-5.20929e-07,0,0,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.0135291,1.4202e-09,0.439585,0,0,-2.10699e-08,2.55351e-15,-3.73026e-07,0,0,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.0116215,-1.69992e-10,0.0335008,0,0,8.43523e-08,1.16573e-15,1.74094e-07,0,0,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,0.0886826,-3.0292e-09,0.0931564,0,0,1.54897e-07,-4.44089e-15,-2.31263e-07,0,0,False,69.0|274,411
9|411|9|411|vc|4|2|274|2|274|69.0,0.00639821,6.63806e-09,0.314663,0,0,7.94657e-10,-3.4972e-15,-2.97027e-07,0,0,False,69.0|274,411
9|411|9|411|vc|5|2|274|2|274|69.0,-0.040275,-7.75467e-09,0.0427709,0,0,1.54131e-08,1.14353e-14,4.00764e-08,0,0,False,69.0|274,411
9|411|9|411|vc|6|2|274|2|274|69.0,-0.0500328,-2.01526e-09,-0.240159,0,0,4.01687e-08,8.88178e-15,-6.89076e-08,0,0,False,69.0|274,411
9|411|9|411|vc|7|2|274|2|274|69.0,0.09185,-5.38647e-09,-0.634339,0,0,2.58903e-08,-1.12133e-14,4.23631e-07,0,0,False,69.0|274,411
9|411|9|411|vc|8|2|274|2|274|69.0,0.0142932,-4.17545e-09,-0.218927,0,0,-1.12822e-07,-4.88498e-15,1.51055e-07,0,0,False,69.0|274,411
14|783|14|783|sample|3|71|3|71|6.0,0.0569354,1.05283e-08,3.38121,0,0,0.000749223,1.88738e-15,3.36771,0,0,True,6.0|71,783
14|783|14|783|sample|4|71|4|71|6.0,0.1833,-1.78193e-08,3.29646,0,0,0.000774787,1.14353e-14,3.39193,0,0,True,6.0|71,783
14|783|14|783|sample|5|71|5|71|6.0,2.08999,2.72684e-09,1.54234,0,0,2.14234,-1.76303e-13,1.87374,0,0,True,6.0|71,783
14|783|14|783|sample|6|71|6|71|6.0,1.38114,-6.04234e-09,2.15126,0,0,0.00275661,-6.29496e-14,2.8385,0,0,True,6.0|71,783
14|783|14|783|sample|7|71|7|71|6.0,0.165356,-1.6107e-08,-2.86613,0,0,0.0696385,1.88738e-14,-2.85304,0,0,True,6.0|71,783
14|783|14|783|sample|8|71|8|71|6.0,-0.0653095,-2.18013e-09,-2.68304,0,0,-0.00433934,2.13718e-14,-2.69867,0,0,True,6.0|71,783
14|783|14|783|sample|10|71|10|71|6.0,0.239434,2.11579e-09,3.37147,0,0,0.000773248,-2.29261e-14,3.36489,0,0,True,6.0|71,783
14|783|14|783|sample|9|71|9|71|6.0,-0.0194842,-8.83589e-10,3.44546,0,0,0.000697414,-3.78586e-14,3.39819,0,0,True,6.0|71,783
14|783|14|783|sample|12|71|12|71|6.0,-0.171974,-6.45752e-10,-4.06795,0,0,-0.094635,5.2125e-14,-4.08045,0,0,True,6.0|71,783
14|783|14|783|sample|11|71|11|71|6.0,-0.201045,-1.26663e-08,-4.05017,0,0,-0.0732081,7.63278e-14,-4.06059,0,0,True,6.0|71,783
14|783|14|783|cc|1|1|71|1|71|69.0,0.00629986,7.05448e-11,0.0954639,0,0,-1.61363e-07,1.30312e-14,1.71969e-07,0,0,False,69.0|71,783
14|783|14|783|cc|2|1|71|1|71|69.0,-0.00395102,-7.1101e-09,-0.316257,0,0,5.00163e-08,7.41074e-15,-9.75361e-08,0,0,False,69.0|71,783
14|783|14|783|cc|3|1|71|1|71|69.0,0.0661252,-3.5954e-10,-0.103051,0,0,-7.88468e-08,-6.45317e-15,1.89053e-07,0,0,False,69.0|71,783
14|783|14|783|cc|4|1|71|1|71|69.0,0.0237372,1.48928e-09,-0.349193,0,0,3.18961e-08,7.27196e-15,6.46086e-07,0,0,False,69.0|71,783
14|783|14|783|cc|5|1|71|1|71|69.0,-0.146439,3.02806e-11,-0.325221,0,0,8.04254e-08,-3.33067e-15,-3.95894e-07,0,0,False,69.0|71,783
14|783|14|783|cc|6|1|71|1|71|69.0,0.0723057,6.04812e-09,-0.0806377,0,0,-7.11652e-08,3.45557e-15,6.64982e-07,0,0,False,69.0|71,783
14|783|14|783|cc|7|1|71|1|71|69.0,-0.0656708,4.84351e-09,-0.0543831,0,0,3.0371e-08,-4.39926e-15,2.50572e-07,0,0,False,69.0|71,783
14|783|14|783|cc|8|1|71|1|71|69.0,0.0286477,-2.14402e-09,0.232567,0,0,-1.52523e-07,2.23432e-15,-2.18635e-08,0,0,False,69.0|71,783
14|783|14|783|vc|1|2|71|2|71|69.0,-0.210209,1.59177e-10,-0.354376,0,0,-3.43789e-07,-9.00668e-15,2.40809e-07,0,0,False,69.0|71,783
14|783|14|783|vc|2|2|71|2|71|69.0,-0.0269641,-3.62648e-09,0.02357,0,0,-8.7515e-09,-7.66054e-15,4.73294e-07,0,0,False,69.0|71,783
14|783|14|783|vc|3|2|71|2|71|69.0,0.0208068,7.61516e-09,-0.229272,0,0,-2.72811e-07,6.13398e-15,-1.77568e-08,0,0,False,69.0|71,783
14|783|14|783|vc|4|2|71|2|71|69.0,-0.0758722,4.00867e-09,0.0524673,0,0,5.28915e-08,-2.14412e-15,-3.26695e-07,0,0,False,69.0|71,783
14|783|14|783|vc|5|2|71|2|71|69.0,-0.0423134,9.47235e-10,0.0768615,0,0,3.20006e-07,-3.86496e-15,-3.31107e-07,0,0,False,69.0|71,783
14|783|14|783|vc|6|2|71|2|71|69.0,-0.0960743,3.84899e-10,-0.0045666,0,0,-1.07812e-07,4.94049e-15,5.43983e-08,0,0,False,69.0|71,783
14|783|14|783|vc|7|2|71|2|71|69.0,0.0868345,-8.73456e-09,-0.276982,0,0,1.22299e-07,1.5335e-15,-2.66695e-07,0,0,False,69.0|71,783
14|783|14|783|vc|8|2|71|2|71|69.0,0.0115937,-5.26092e-09,0.0801985,0,0,6.91749e-09,1.56125e-14,-1.97414e-07,0,0,False,69.0|71,783
14|491|14|491|sample|10|99|10|99|6.0,0.0697472,5.63156e-09,-5.36094,0,0,0.0606045,9.36196e-14,-5.3089,0,0,True,6.0|99,491
14|491|14|491|sample|9|99|9|99|6.0,0.0588279,4.28705e-10,-5.25762,0,0,0.0603292,1.36002e-13,-5.27805,0,0,True,6.0|99,491
14|491|14|491|sample|12|99|12|99|6.0,0.352359,-1.41663e-08,-3.72064,0,0,0.0697214,-7.75768e-14,-3.68133,0,0,True,6.0|99,491
14|491|14|491|sample|11|99|11|99|6.0,0.542394,9.57005e-09,-3.38788,0,0,0.0497256,-9.42857e-14,-3.3486,0,0,True,6.0|99,491
14|491|14|491|sample|4|99|4|99|44.0,-0.00191132,2.75432e-09,-2.76173,0,0,-0.0193426,9.33975e-14,-2.76727,0,0,True,44.0|99,491
14|491|14|491|sample|3|99|3|99|44.0,-0.22602,4.93906e-09,-2.61655,0,0,-0.0260691,1.28009e-13,-2.6719,0,0,True,44.0|99,491
14|491|14|491|sample|6|99|6|99|44.0,0.262776,-1.06396e-08,-1.9629,0,0,0.0141067,-5.18474e-14,-1.95937,0,0,True,44.0|99,491
14|491|14|491|sample|5|99|5|99|44.0,0.262583,-1.19157e-09,-1.99881,0,0,0.0174956,-1.22125e-13,-2.02591,0,0,True,44.0|99,491
14|491|14|491|sample|7|99|7|99|63.0,0.345378,-1.12554e-08,-5.64018,0,0,1.39774,-7.59393e-14,-5.71365,0,0,True,63.0|99,491
14|491|14|491|sample|8|99|8|99|63.0,1.03693,1.4492e-08,-5.70646,0,0,1.4729,-1.22125e-13,-5.70703,0,0,True,63.0|99,491
14|491|14|491|cc|1|1|99|1|99|69.0,0.0720001,-2.88117e-09,-0.261391,0,0,7.06343e-08,1.69864e-14,-1.92804e-07,0,0,False,69.0|99,491
14|491|14|491|cc|2|1|99|1|99|69.0,-0.00342798,-2.9278e-09,-0.313077,0,0,-5.81852e-08,6.66134e-16,-2.93914e-07,0,0,False,69.0|99,491
14|491|14|491|cc|3|1|99|1|99|69.0,-0.0976646,5.95473e-09,0.173389,0,0,1.24037e-07,1.55431e-15,-2.28758e-07,0,0,False,69.0|99,491
14|491|14|491|cc|4|1|99|1|99|69.0,-0.07717,1.48301e-10,0.0288505,0,0,-7.1677e-08,-2.44249e-15,-4.08672e-07,0,0,False,69.0|99,491
14|491|14|491|cc|5|1|99|1|99|69.0,0.0225921,1.0648e-09,0.102958,0,0,-1.80088e-08,-5.32907e-15,-3.45039e-07,0,0,False,69.0|99,491
14|491|14|491|cc|6|1|99|1|99|69.0,-0.0990597,1.64799e-09,-0.00530805,0,0,-2.46289e-07,8.21565e-15,-1.62301e-07,0,0,False,69.0|99,491
14|491|14|491|cc|7|1|99|1|99|69.0,-0.0578111,-7.29388e-09,0.0658282,0,0,1.2897e-07,-3.88578e-15,-2.18836e-08,0,0,False,69.0|99,491
14|491|14|491|cc|8|1|99|1|99|69.0,-0.0186969,-3.72392e-09,0.0619541,0,0,-1.14216e-07,8.21565e-15,-5.4866e-07,0,0,False,69.0|99,491
14|491|14|491|vc|1|2|99|2|99|69.0,0.00624166,2.63132e-09,0.105947,0,0,-2.99329e-08,-1.14353e-14,-5.2642e-07,0,0,False,69.0|99,491
14|491|14|491|vc|2|2|99|2|99|69.0,0.0470292,-3.80895e-09,-0.545656,0,0,-9.71266e-08,-9.99201e-15,2.42142e-07,0,0,False,69.0|99,491
14|491|14|491|vc|3|2|99|2|99|69.0,0.134156,8.88474e-09,-0.00385056,0,0,7.47152e-08,2.22045e-16,-4.35839e-07,0,0,False,69.0|99,491
14|491|14|491|vc|4|2|99|2|99|69.0,0.105919,-3.51588e-09,-0.26346,0,0,1.6792e-07,-1.77636e-15,1.77987e-07,0,0,False,69.0|99,491
14|491|14|491|vc|5|2|99|2|99|69.0,-0.0604,5.32639e-09,-0.123296,0,0,1.77403e-07,-5.32907e-15,-3.53498e-07,0,0,False,69.0|99,491
14|491|14|491|vc|6|2|99|2|99|69.0,-0.0677439,8.69565e-09,0.0378638,0,0,1.03367e-07,-9.99201e-16,-4.14237e-07,0,0,False,69.0|99,491
14|491|14|491|vc|7|2|99|2|99|69.0,-0.141456,-1.32792e-09,0.0134647,0,0,3.39287e-07,-4.44089e-16,6.1952e-07,0,0,False,69.0|99,491
14|491|14|491|vc|8|2|99|2|99|69.0,0.116193,-1.31499e-09,-0.0993887,0,0,7.96317e-08,1.13243e-14,-4.14253e-08,0,0,False,69.0|99,491
14|433|14|433|sample|4|99|4|99|6.0,0.75537,-2.23538e-10,-3.71173,0,0,1.60258,-3.8182e-13,-3.84029,0,0,True,6.0|99,433
14|433|14|433|sample|3|99|3|99|6.0,-0.0262948,-1.21593e-09,-3.92835,0,0,0.0731787,-2.44804e-14,-3.89173,0,0,True,6.0|99,433
14|433|14|433|sample|6|99|6|99|6.0,-0.289717,-6.37852e-09,-0.326877,0,0,-0.00471722,4.1217e-14,-0.391052,0,0,True,6.0|99,433
14|433|14|433|sample|5|99|5|99|6.0,-0.258997,-1.83117e-09,-0.428255,0,0,-0.000962719,-5.35683e-14,-0.44127,0,0,True,6.0|99,433
14|433|14|433|sample|8|99|8|99|6.0,-0.0607277,2.46873e-09,-4.92515,0,0,-0.0456339,1.34753e-13,-4.95877,0,0,True,6.0|99,433
14|433|14|433|sample|7|99|7|99|6.0,-0.250583,1.18024e-09,-4.92617,0,0,-0.0305122,1.38972e-13,-4.94512,0,0,True,6.0|99,433
14|433|14|433|sample|10|99|10|99|6.0,-0.254554,1.1177e-08,-2.5672,0,0,-0.0552109,5.87586e-14,-2.64922,0,0,True,6.0|99,433
14|433|14|433|sample|9|99|9|99|6.0,-0.163985,-4.58621e-09,-2.62838,0,0,-0.0230699,4.8031e-14,-2.63813,0,0,True,6.0|99,433
14|433|14|433|sample|11|99|11|99|6.0,-0.0267966,1.53228e-09,-1.04617,0,0,0.00838382,4.52416e-15,-1.06747,0,0,True,6.0|99,433
14|433|14|433|sample|12|99|12|99|6.0,0.317577,-6.93598e-09,-1.23538,0,0,0.0629822,-1.32061e-13,-1.16501,0,0,True,6.0|99,433
14|433|14|433|cc|1|1|99|1|99|69.0,-0.0223946,-3.11484e-09,-0.10224,0,0,5.54016e-08,-7.21645e-15,-1.54075e-07,0,0,False,69.0|99,433
14|433|14|433|cc|2|1|99|1|99|69.0,-0.016063,1.05144e-09,-0.202655,0,0,-5.0646e-08,-5.55112e-16,3.45604e-07,0,0,False,69.0|99,433
14|433|14|433|cc|3|1|99|1|99|69.0,0.0282647,-9.95044e-09,-0.457955,0,0,1.21802e-07,-9.21485e-15,-1.20944e-07,0,0,False,69.0|99,433
14|433|14|433|cc|4|1|99|1|99|69.0,0.0529015,5.34895e-09,-0.000493368,0,0,4.80394e-07,-2.63123e-14,-0.000759416,0,0,False,69.0|99,433
14|433|14|433|cc|5|1|99|1|99|69.0,-0.0750086,6.74357e-09,-0.156704,0,0,9.43991e-08,6.88338e-15,-4.66132e-08,0,0,False,69.0|99,433
14|433|14|433|cc|6|1|99|1|99|69.0,0.0855323,-6.20489e-09,0.505794,0,0,-7.94525e-08,-2.22045e-15,-2.83954e-07,0,0,False,69.0|99,433
14|433|14|433|cc|7|1|99|1|99|69.0,0.0357042,2.90914e-09,-0.257781,0,0,1.07554e-07,2.88658e-15,4.78258e-08,0,0,False,69.0|99,433
14|433|14|433|cc|8|1|99|1|99|69.0,-0.0685834,-4.14343e-09,-0.0884817,0,0,-2.25184e-07,-9.65894e-15,-2.05841e-07,0,0,False,69.0|99,433
14|433|14|433|vc|1|2|99|2|99|69.0,0.0140471,-8.79547e-10,0.127856,0,0,8.80154e-08,-1.64313e-14,5.4408e-08,0,0,False,69.0|99,433
14|433|14|433|vc|2|2|99|2|99|69.0,-0.0882055,4.37715e-09,-0.0747055,0,0,1.68882e-07,-4.66294e-15,-1.51197e-07,0,0,False,69.0|99,433
14|433|14|433|vc|3|2|99|2|99|69.0,-0.0617686,5.91205e-09,-0.410539,0,0,-9.99595e-08,-9.88098e-15,1.62726e-09,0,0,False,69.0|99,433
14|433|14|433|vc|4|2|99|2|99|69.0,-0.21403,-3.66517e-09,0.156539,0,0,-7.15784e-09,-7.54952e-15,-4.29037e-07,0,0,False,69.0|99,433
14|433|14|433|vc|5|2|99|2|99|69.0,-0.0928523,-2.81914e-09,0.0212801,0,0,3.5442e-08,-6.43929e-15,-2.32277e-07,0,0,False,69.0|99,433
