rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,2.68427,1.58354,0.417874,4.68917,3.67766,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,2.68427,1.90505,0.417874,4.68917,3.67766,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,2.68427,0.788455,0.417874,4.68917,3.67766,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,2.68427,1.14108,0.417874,4.68917,3.67766,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,2.68427,1.3784,0.417874,4.68917,3.67766,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,2.68427,1.5745,0.417874,4.68917,3.67766,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.68427,1.25362,0.417874,4.68917,3.67766,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,2.68427,1.40349,0.417874,4.68917,3.67766,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,2.68427,1.72814,0.417874,4.68917,3.67766,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,2.68427,1.33157,0.417874,4.68917,3.67766,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-0.165973,3.75041,0.111804,4.68917,3.67766,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-0.165973,-2.88539,0.111804,4.68917,3.67766,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-0.165973,-4.21718,0.111804,4.68917,3.67766,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-0.165973,2.73552,0.111804,4.68917,3.67766,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-0.165973,-0.388666,0.111804,4.68917,3.67766,False,69.0|274,411
