id,L_gap_SAEM,m_SAEM,e_SAEM,alpha_SAEM,k_SAEM,L_gap_mode,m_mode,e_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,2.68427,1.38383,0.422474,4.6629,3.6708,2.68427,1.39597,0.417874,4.68917,3.67766,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,2.68427,1.84902,0.422474,4.6629,3.6708,2.68427,1.9072,0.417874,4.68917,3.67766,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,2.68427,1.06503,0.422474,4.6629,3.6708,2.68427,1.21739,0.417874,4.68917,3.67766,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,2.68427,1.16366,0.422474,4.6629,3.6708,2.68427,1.1608,0.417874,4.68917,3.67766,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,2.68427,1.59424,0.422474,4.6629,3.6708,2.68427,1.59725,0.417874,4.68917,3.67766,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,2.68427,1.64578,0.422474,4.6629,3.6708,2.68427,1.67439,0.417874,4.68917,3.67766,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,2.68427,1.20045,0.422474,4.6629,3.6708,2.68427,1.29218,0.417874,4.68917,3.67766,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,2.68427,1.02131,0.422474,4.6629,3.6708,2.68427,1.17771,0.417874,4.68917,3.67766,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,2.68427,1.60851,0.422474,4.6629,3.6708,2.68427,1.60804,0.417874,4.68917,3.67766,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,2.68427,1.59809,0.422474,4.6629,3.6708,2.68427,1.57631,0.417874,4.68917,3.67766,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-0.165973,0.298747,0.111421,4.6629,3.6708,-0.165973,-3.05988e-07,0.111804,4.68917,3.67766,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-0.165973,-0.152283,0.111421,4.6629,3.6708,-0.165973,-1.29662e-07,0.111804,4.68917,3.67766,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,-0.165973,-0.142041,0.111421,4.6629,3.6708,-0.165973,-4.37626e-08,0.111804,4.68917,3.67766,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,-0.165973,-0.0424777,0.111421,4.6629,3.6708,-0.165973,-2.7275e-07,0.111804,4.68917,3.67766,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-0.165973,0.19287,0.111421,4.6629,3.6708,-0.165973,-4.35557e-07,0.111804,4.68917,3.67766,False,69.0|274,411
9|411|9|411|cc|6|1|274|1|274|69.0,-0.165973,0.300826,0.111421,4.6629,3.6708,-0.165973,-7.47801e-08,0.111804,4.68917,3.67766,False,69.0|274,411
9|411|9|411|cc|7|1|274|1|274|69.0,-0.165973,0.00279977,0.111421,4.6629,3.6708,-0.165973,-2.13269e-07,0.111804,4.68917,3.67766,False,69.0|274,411
9|411|9|411|cc|8|1|274|1|274|69.0,-0.165973,0.0556499,0.111421,4.6629,3.6708,-0.165973,3.68478e-07,0.111804,4.68917,3.67766,False,69.0|274,411
9|411|9|411|vc|1|2|274|2|274|69.0,-0.165973,0.462,0.111421,4.6629,3.6708,-0.165973,-4.0602e-07,0.111804,4.68917,3.67766,False,69.0|274,411
9|411|9|411|vc|2|2|274|2|274|69.0,-0.165973,-0.423228,0.111421,4.6629,3.6708,-0.165973,2.63486e-07,0.111804,4.68917,3.67766,False,69.0|274,411
9|411|9|411|vc|3|2|274|2|274|69.0,-0.165973,-0.409058,0.111421,4.6629,3.6708,-0.165973,2.02499e-07,0.111804,4.68917,3.67766,False,69.0|274,411
