rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.510746,1.54114,-16.2536,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.510746,1.54114,-11.2509,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.510746,1.54114,-8.50803,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.510746,1.54114,-12.894,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.510746,1.54114,-6.69956,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.510746,1.54114,-5.1994,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.510746,1.54114,-15.1973,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.510746,1.54114,-9.9942,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.510746,1.54114,-12.263,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.510746,1.54114,-15.3167,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.0460177,1.54114,-12.1716,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.0460177,1.54114,-15.5462,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.0460177,1.54114,-12.5897,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.0460177,1.54114,-11.1459,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.0460177,1.54114,-12.9634,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0460177,1.54114,-10.0389,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.0460177,1.54114,-7.18977,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.0460177,1.54114,-11.6663,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.0460177,1.54114,-10.6864,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.0460177,1.54114,-5.17745,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.0460177,1.54114,-16.0294,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.0460177,1.54114,-10.0794,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.0460177,1.54114,-7.81637,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.0460177,1.54114,-14.0466,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.0460177,1.54114,-9.63044,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.0460177,1.54114,-15.0016,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.33933,1.54114,0.640533,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.33933,1.54114,4.17841,65.0|322,152
