id,U_SAEM,L_SAEM,m_SAEM,e_SAEM,s_SAEM,alpha_SAEM,k_SAEM,U_mode,L_mode,m_mode,e_mode,s_mode,alpha_mode,k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|cc|2|1|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|cc|3|1|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|cc|4|1|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|cc|5|1|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|cc|6|1|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|cc|7|1|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|cc|8|1|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|sample|10|162,1,0.00379199,0.615863,0.00870889,30.3906,0.356302,0.731138,1,0.00379199,0.615863,0.00870889,30.3906,0.356301,0.731135,True,32.0|162,84
8|84|sample|11|162,1,0.00379199,0.628967,0.00727682,30.3906,0.356302,0.731138,1,0.00379199,0.628967,0.00727682,30.3906,0.356301,0.731135,True,22.0|162,84
8|84|sample|12|162,1,0.00379199,0.628967,0.00727682,30.3906,0.356302,0.731138,1,0.00379199,0.628967,0.00727682,30.3906,0.356301,0.731135,True,22.0|162,84
8|84|sample|3|162,1,0.00379199,0.628969,0.000699451,30.3906,0.356302,0.731138,1,0.00379199,0.628969,0.000699451,30.3906,0.356301,0.731135,True,55.0|162,84
8|84|sample|4|162,1,0.00379199,0.628969,0.000699451,30.3906,0.356302,0.731138,1,0.00379199,0.628969,0.000699451,30.3906,0.356301,0.731135,True,55.0|162,84
8|84|sample|5|162,1,0.00379199,0.628969,0.000699451,30.3906,0.356302,0.731138,1,0.00379199,0.628969,0.000699451,30.3906,0.356301,0.731135,True,55.0|162,84
8|84|sample|6|162,1,0.00379199,0.628969,0.000699451,30.3906,0.356302,0.731138,1,0.00379199,0.628969,0.000699451,30.3906,0.356301,0.731135,True,55.0|162,84
8|84|sample|7|162,1,0.00379199,0.615863,0.00870889,30.3906,0.356302,0.731138,1,0.00379199,0.615863,0.00870889,30.3906,0.356301,0.731135,True,32.0|162,84
8|84|sample|8|162,1,0.00379199,0.615863,0.00870889,30.3906,0.356302,0.731138,1,0.00379199,0.615863,0.00870889,30.3906,0.356301,0.731135,True,32.0|162,84
8|84|sample|9|162,1,0.00379199,0.615863,0.00870889,30.3906,0.356302,0.731138,1,0.00379199,0.615863,0.00870889,30.3906,0.356301,0.731135,True,32.0|162,84
8|84|vc|1|2|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|vc|2|2|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|vc|3|2|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|vc|4|2|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|vc|5|2|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|vc|6|2|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|vc|7|2|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|84|vc|8|2|162,1,0.00379208,0.628905,0.0251827,30.3906,0.356302,0.731138,1,0.00379209,0.628904,0.0251827,30.3906,0.356301,0.731135,False,69.0|162,84
8|719|cc|1|1|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|cc|2|1|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|cc|3|1|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|cc|4|1|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|cc|5|1|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|cc|6|1|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|cc|7|1|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|cc|8|1|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|sample|10|274,1,0.00379199,0.628969,0.0246133,30.3906,0.356302,0.731147,1,0.00379199,0.628969,0.0246133,30.3906,0.356301,0.731145,True,32.0|274,719
8|719|sample|11|274,1,0.00379199,0.628968,0.0361702,30.3906,0.356302,0.731147,1,0.00379199,0.628968,0.0361702,30.3906,0.356301,0.731145,True,22.0|274,719
8|719|sample|12|274,1,0.00379199,0.628968,0.0361702,30.3906,0.356302,0.731147,1,0.00379199,0.628968,0.0361702,30.3906,0.356301,0.731145,True,22.0|274,719
8|719|sample|3|274,1,0.00379199,0.628969,0.00302389,30.3906,0.356302,0.731147,1,0.00379199,0.628969,0.00302389,30.3906,0.356301,0.731145,True,55.0|274,719
8|719|sample|4|274,1,0.00379199,0.628969,0.00302389,30.3906,0.356302,0.731147,1,0.00379199,0.628969,0.00302389,30.3906,0.356301,0.731145,True,55.0|274,719
8|719|sample|5|274,1,0.00379199,0.628969,0.00302389,30.3906,0.356302,0.731147,1,0.00379199,0.628969,0.00302389,30.3906,0.356301,0.731145,True,55.0|274,719
8|719|sample|6|274,1,0.00379199,0.628969,0.00302389,30.3906,0.356302,0.731147,1,0.00379199,0.628969,0.00302389,30.3906,0.356301,0.731145,True,55.0|274,719
8|719|sample|7|274,1,0.00379199,0.628969,0.0246133,30.3906,0.356302,0.731147,1,0.00379199,0.628969,0.0246133,30.3906,0.356301,0.731145,True,32.0|274,719
8|719|sample|8|274,1,0.00379199,0.628969,0.0246133,30.3906,0.356302,0.731147,1,0.00379199,0.628969,0.0246133,30.3906,0.356301,0.731145,True,32.0|274,719
8|719|sample|9|274,1,0.00379199,0.628969,0.0246133,30.3906,0.356302,0.731147,1,0.00379199,0.628969,0.0246133,30.3906,0.356301,0.731145,True,32.0|274,719
8|719|vc|1|2|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|vc|2|2|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|vc|3|2|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|vc|4|2|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|vc|5|2|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|vc|6|2|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|vc|7|2|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|719|vc|8|2|274,1,0.00379208,0.628739,0.00714819,30.3906,0.356302,0.731147,1,0.00379209,0.628739,0.00714819,30.3906,0.356301,0.731145,False,69.0|274,719
8|488|cc|1|1|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|cc|2|1|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|cc|3|1|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|cc|4|1|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|cc|5|1|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|cc|6|1|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|cc|7|1|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|cc|8|1|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|sample|10|322,1,0.00379199,0.478324,0.000620515,30.3906,0.169115,5.46909e-07,1,0.00379199,0.478324,0.000620515,30.3906,0.169115,5.46109e-07,True,32.0|322,488
8|488|sample|11|322,1,0.00379199,0.591981,0.0124763,30.3906,0.169115,5.46909e-07,1,0.00379199,0.591982,0.0124763,30.3906,0.169115,5.46109e-07,True,22.0|322,488
8|488|sample|12|322,1,0.00379199,0.591981,0.0124763,30.3906,0.169115,5.46909e-07,1,0.00379199,0.591982,0.0124763,30.3906,0.169115,5.46109e-07,True,22.0|322,488
8|488|sample|3|322,1,0.00379199,0.628971,0.000605026,30.3906,0.169115,5.46909e-07,1,0.00379199,0.628971,0.000605026,30.3906,0.169115,5.46109e-07,True,55.0|322,488
8|488|sample|4|322,1,0.00379199,0.628971,0.000605026,30.3906,0.169115,5.46909e-07,1,0.00379199,0.628971,0.000605026,30.3906,0.169115,5.46109e-07,True,55.0|322,488
8|488|sample|5|322,1,0.00379199,0.628971,0.000605026,30.3906,0.169115,5.46909e-07,1,0.00379199,0.628971,0.000605026,30.3906,0.169115,5.46109e-07,True,55.0|322,488
8|488|sample|6|322,1,0.00379199,0.628971,0.000605026,30.3906,0.169115,5.46909e-07,1,0.00379199,0.628971,0.000605026,30.3906,0.169115,5.46109e-07,True,55.0|322,488
8|488|sample|7|322,1,0.00379199,0.478324,0.000620515,30.3906,0.169115,5.46909e-07,1,0.00379199,0.478324,0.000620515,30.3906,0.169115,5.46109e-07,True,32.0|322,488
8|488|sample|8|322,1,0.00379199,0.478324,0.000620515,30.3906,0.169115,5.46909e-07,1,0.00379199,0.478324,0.000620515,30.3906,0.169115,5.46109e-07,True,32.0|322,488
8|488|sample|9|322,1,0.00379199,0.478324,0.000620515,30.3906,0.169115,5.46909e-07,1,0.00379199,0.478324,0.000620515,30.3906,0.169115,5.46109e-07,True,32.0|322,488
8|488|vc|1|2|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|vc|2|2|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|vc|3|2|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|vc|4|2|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|vc|5|2|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|vc|6|2|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|vc|7|2|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|488|vc|8|2|322,1,0.00379208,0.628919,0.0226709,30.3906,0.169115,5.46909e-07,1,0.00379209,0.628919,0.0226709,30.3906,0.169115,5.46109e-07,False,69.0|322,488
8|847|cc|1|1|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|cc|2|1|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|cc|3|1|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|cc|4|1|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|cc|5|1|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|cc|6|1|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|cc|7|1|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|cc|8|1|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|sample|10|69,1,0.00379199,0.639983,0.0767465,30.3906,0.477151,0.731153,1,0.00379199,0.639984,0.0767465,30.3906,0.477148,0.731151,True,32.0|69,847
8|847|sample|11|69,1,0.00379199,0.626515,0.00976036,30.3906,0.477151,0.731153,1,0.00379199,0.626515,0.00976036,30.3906,0.477148,0.731151,True,22.0|69,847
8|847|sample|12|69,1,0.00379199,0.626515,0.00976036,30.3906,0.477151,0.731153,1,0.00379199,0.626515,0.00976036,30.3906,0.477148,0.731151,True,22.0|69,847
8|847|sample|3|69,1,0.00379199,0.599122,0.000562217,30.3906,0.477151,0.731153,1,0.00379199,0.599122,0.000562217,30.3906,0.477148,0.731151,True,55.0|69,847
8|847|sample|4|69,1,0.00379199,0.599122,0.000562217,30.3906,0.477151,0.731153,1,0.00379199,0.599122,0.000562217,30.3906,0.477148,0.731151,True,55.0|69,847
8|847|sample|5|69,1,0.00379199,0.599122,0.000562217,30.3906,0.477151,0.731153,1,0.00379199,0.599122,0.000562217,30.3906,0.477148,0.731151,True,55.0|69,847
8|847|sample|6|69,1,0.00379199,0.599122,0.000562217,30.3906,0.477151,0.731153,1,0.00379199,0.599122,0.000562217,30.3906,0.477148,0.731151,True,55.0|69,847
8|847|sample|7|69,1,0.00379199,0.639983,0.0767465,30.3906,0.477151,0.731153,1,0.00379199,0.639984,0.0767465,30.3906,0.477148,0.731151,True,32.0|69,847
8|847|sample|8|69,1,0.00379199,0.639983,0.0767465,30.3906,0.477151,0.731153,1,0.00379199,0.639984,0.0767465,30.3906,0.477148,0.731151,True,32.0|69,847
8|847|sample|9|69,1,0.00379199,0.639983,0.0767465,30.3906,0.477151,0.731153,1,0.00379199,0.639984,0.0767465,30.3906,0.477148,0.731151,True,32.0|69,847
8|847|vc|1|2|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|vc|2|2|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|vc|3|2|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|vc|4|2|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|vc|5|2|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|vc|6|2|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|vc|7|2|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|847|vc|8|2|69,1,0.00379208,0.628922,0.0106281,30.3906,0.477151,0.731153,1,0.00379209,0.628922,0.0106281,30.3906,0.477148,0.731151,False,69.0|69,847
8|474|cc|1|1|276,1,0.00379208,0.628952,0.00863477,30.3906,0.356303,0.731145,1,0.00379209,0.628952,0.00863477,30.3906,0.356302,0.731143,False,69.0|276,474
8|474|cc|2|1|276,1,0.00379208,0.628952,0.00863477,30.3906,0.356303,0.731145,1,0.00379209,0.628952,0.00863477,30.3906,0.356302,0.731143,False,69.0|276,474
8|474|cc|3|1|276,1,0.00379208,0.628952,0.00863477,30.3906,0.356303,0.731145,1,0.00379209,0.628952,0.00863477,30.3906,0.356302,0.731143,False,69.0|276,474
8|474|cc|4|1|276,1,0.00379208,0.628952,0.00863477,30.3906,0.356303,0.731145,1,0.00379209,0.628952,0.00863477,30.3906,0.356302,0.731143,False,69.0|276,474
8|474|cc|5|1|276,1,0.00379208,0.628952,0.00863477,30.3906,0.356303,0.731145,1,0.00379209,0.628952,0.00863477,30.3906,0.356302,0.731143,False,69.0|276,474
8|474|cc|6|1|276,1,0.00379208,0.628952,0.00863477,30.3906,0.356303,0.731145,1,0.00379209,0.628952,0.00863477,30.3906,0.356302,0.731143,False,69.0|276,474
8|474|cc|7|1|276,1,0.00379208,0.628952,0.00863477,30.3906,0.356303,0.731145,1,0.00379209,0.628952,0.00863477,30.3906,0.356302,0.731143,False,69.0|276,474
8|474|cc|8|1|276,1,0.00379208,0.628952,0.00863477,30.3906,0.356303,0.731145,1,0.00379209,0.628952,0.00863477,30.3906,0.356302,0.731143,False,69.0|276,474
8|474|sample|10|276,1,0.00379199,0.628969,0.229454,30.3906,0.356303,0.731145,1,0.00379199,0.628969,0.229454,30.3906,0.356302,0.731143,True,32.0|276,474
8|474|sample|11|276,1,0.00379199,0.748882,0.0769886,30.3906,0.356303,0.731145,1,0.00379199,0.748882,0.0769886,30.3906,0.356302,0.731143,True,22.0|276,474
