rep,id,U,L,L_gap,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,52967,509.224,0.696146,1.5517,0.633716,-0.753389,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,52967,509.224,0.806577,1.5517,0.68561,-0.753389,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,52967,509.224,0.573313,1.5517,0.613072,-0.753389,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,52967,509.224,1.80935,1.5517,0.74178,-0.753389,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,52967,509.224,0.587897,1.5517,0.758245,-0.753389,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,52967,509.224,0.301884,1.5517,0.457611,-0.753389,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,52967,509.224,2.2555,1.5517,0.555566,-0.753389,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,52967,509.224,2.63044,1.5517,0.752094,-0.753389,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,52967,509.224,1.69521,1.5517,0.342383,-0.753389,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,52967,509.224,1.93683,1.5517,0.653296,-0.753389,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,52967,509.224,1.15385,-0.397621,0.00854325,-0.753389,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,52967,509.224,0.838809,-0.397621,2.0066,-0.753389,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,52967,509.224,0.791098,-0.397621,0.154172,-0.753389,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,52967,509.224,1.12477,-0.397621,0.659005,-0.753389,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,52967,509.224,1.95339,-0.397621,0.469242,-0.753389,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,52967,509.224,1.3204,-0.397621,0.459512,-0.753389,False,69.0|274,411
