rep,id,eta_U_offset,eta_L,eta_m,eta_e,eta_alpha,eta_k,goes_down,mab_virus,run_id
1,9|411|sample|4|274,0,0,-0.174892,0.184369,0,0,True,70.0|274,411
1,9|411|sample|3|274,0,0,0.131988,0.227122,0,0,True,70.0|274,411
1,9|411|sample|5|274,0,0,0.0279475,-0.0796201,0,0,True,70.0|274,411
1,9|411|sample|6|274,0,0,-0.0202919,-0.0461521,0,0,True,70.0|274,411
1,9|411|sample|8|274,0,0,0.00488638,-0.100686,0,0,True,70.0|274,411
1,9|411|sample|7|274,0,0,0.00169084,0.238928,0,0,True,70.0|274,411
1,9|411|sample|9|274,0,0,0.110353,-0.124854,0,0,True,70.0|274,411
1,9|411|sample|10|274,0,0,-0.189696,-0.20124,0,0,True,70.0|274,411
1,9|411|sample|12|274,0,0,-0.0467807,0.300406,0,0,True,70.0|274,411
1,9|411|sample|11|274,0,0,-0.077417,0.159718,0,0,True,70.0|274,411
1,9|411|cc|1|1|274,0,0,0.620516,2.43192,0,0,False,69.0|274,411
1,9|411|cc|2|1|274,0,0,0.378039,1.70211,0,0,False,69.0|274,411
1,9|411|cc|3|1|274,0,0,0.0521904,0.0559865,0,0,False,69.0|274,411
1,9|411|cc|4|1|274,0,0,0.264609,-0.599362,0,0,False,69.0|274,411
1,9|411|cc|5|1|274,0,0,1.06042,-0.855218,0,0,False,69.0|274,411
1,9|411|cc|6|1|274,0,0,-0.153517,1.3482,0,0,False,69.0|274,411
1,9|411|cc|7|1|274,0,0,-0.870883,-0.914249,0,0,False,69.0|274,411
1,9|411|cc|8|1|274,0,0,0.0435541,0.801101,0,0,False,69.0|274,411
1,9|411|vc|1|2|274,0,0,0.0851455,-0.659201,0,0,False,69.0|274,411
1,9|411|vc|2|2|274,0,0,0.0717589,-1.04903,0,0,False,69.0|274,411
1,9|411|vc|3|2|274,0,0,-0.281945,0.789221,0,0,False,69.0|274,411
1,9|411|vc|4|2|274,0,0,0.124208,0.0602475,0,0,False,69.0|274,411
1,9|411|vc|5|2|274,0,0,-0.357212,0.84119,0,0,False,69.0|274,411
1,9|411|vc|6|2|274,0,0,0.503893,0.289408,0,0,False,69.0|274,411
1,9|411|vc|7|2|274,0,0,-0.405643,1.15516,0,0,False,69.0|274,411
1,9|411|vc|8|2|274,0,0,-0.99323,1.28393,0,0,False,69.0|274,411
1,14|783|sample|3|71,0,0,-0.664486,-3.26345,0,0,True,6.0|71,783
1,14|783|sample|4|71,0,0,-0.646038,-3.3097,0,0,True,6.0|71,783
1,14|783|sample|5|71,0,0,-0.601944,-2.69447,0,0,True,6.0|71,783
1,14|783|sample|6|71,0,0,-0.681686,-2.39026,0,0,True,6.0|71,783
1,14|783|sample|7|71,0,0,0.0301393,1.5937,0,0,True,6.0|71,783
1,14|783|sample|8|71,0,0,0.0777948,1.63224,0,0,True,6.0|71,783
1,14|783|sample|10|71,0,0,-0.707476,-3.75166,0,0,True,6.0|71,783
1,14|783|sample|9|71,0,0,-0.555721,-3.74428,0,0,True,6.0|71,783
1,14|783|sample|12|71,0,0,0.276715,2.69839,0,0,True,6.0|71,783
1,14|783|sample|11|71,0,0,0.416875,2.60479,0,0,True,6.0|71,783
1,14|783|cc|1|1|71,0,0,-0.511169,0.246659,0,0,False,69.0|71,783
1,14|783|cc|2|1|71,0,0,0.375302,-0.756584,0,0,False,69.0|71,783
1,14|783|cc|3|1|71,0,0,-0.0694461,0.711377,0,0,False,69.0|71,783
1,14|783|cc|4|1|71,0,0,-0.0660463,0.740098,0,0,False,69.0|71,783
1,14|783|cc|5|1|71,0,0,-0.719485,0.0388619,0,0,False,69.0|71,783
1,14|783|cc|6|1|71,0,0,0.229375,-0.410121,0,0,False,69.0|71,783
1,14|783|cc|7|1|71,0,0,-0.0756002,-0.136565,0,0,False,69.0|71,783
1,14|783|cc|8|1|71,0,0,0.507864,0.500254,0,0,False,69.0|71,783
1,14|783|vc|1|2|71,0,0,0.269738,0.621637,0,0,False,69.0|71,783
1,14|783|vc|2|2|71,0,0,0.368952,0.2691,0,0,False,69.0|71,783
1,14|783|vc|3|2|71,0,0,0.725109,-0.24693,0,0,False,69.0|71,783
1,14|783|vc|4|2|71,0,0,-0.572236,0.479934,0,0,False,69.0|71,783
1,14|783|vc|5|2|71,0,0,0.634686,-0.286683,0,0,False,69.0|71,783
1,14|783|vc|6|2|71,0,0,-0.385753,1.48836,0,0,False,69.0|71,783
1,14|783|vc|7|2|71,0,0,-0.320151,-0.209869,0,0,False,69.0|71,783
1,14|783|vc|8|2|71,0,0,0.165031,0.925654,0,0,False,69.0|71,783
1,14|491|sample|10|99,0,0,-0.0370455,1.93518,0,0,True,6.0|99,491
1,14|491|sample|9|99,0,0,0.0775903,1.74685,0,0,True,6.0|99,491
1,14|491|sample|12|99,0,0,-0.0596353,0.351137,0,0,True,6.0|99,491
1,14|491|sample|11|99,0,0,-0.386525,0.629472,0,0,True,6.0|99,491
1,14|491|sample|4|99,0,0,0.789265,-0.258324,0,0,True,44.0|99,491
1,14|491|sample|3|99,0,0,0.249838,-0.167674,0,0,True,44.0|99,491
1,14|491|sample|6|99,0,0,-0.3015,0.260053,0,0,True,44.0|99,491
1,14|491|sample|5|99,0,0,-0.0388106,-0.0252816,0,0,True,44.0|99,491
1,14|491|sample|7|99,0,0,0.081281,0.211741,0,0,True,63.0|99,491
1,14|491|sample|8|99,0,0,0.381336,0.00945867,0,0,True,63.0|99,491
1,14|491|cc|1|1|99,0,0,-0.478259,-1.65976,0,0,False,69.0|99,491
1,14|491|cc|2|1|99,0,0,-0.364784,-0.246355,0,0,False,69.0|99,491
1,14|491|cc|3|1|99,0,0,-0.0891951,0.0944631,0,0,False,69.0|99,491
1,14|491|cc|4|1|99,0,0,0.110382,0.661407,0,0,False,69.0|99,491
1,14|491|cc|5|1|99,0,0,0.779913,-0.0740201,0,0,False,69.0|99,491
1,14|491|cc|6|1|99,0,0,-0.137038,0.600149,0,0,False,69.0|99,491
1,14|491|cc|7|1|99,0,0,0.75274,-0.0830436,0,0,False,69.0|99,491
1,14|491|cc|8|1|99,0,0,-0.306407,1.4308,0,0,False,69.0|99,491
1,14|491|vc|1|2|99,0,0,0.737253,-0.0521939,0,0,False,69.0|99,491
1,14|491|vc|2|2|99,0,0,0.282853,0.545537,0,0,False,69.0|99,491
1,14|491|vc|3|2|99,0,0,-0.215692,-2.1747,0,0,False,69.0|99,491
1,14|491|vc|4|2|99,0,0,0.825102,-0.553403,0,0,False,69.0|99,491
1,14|491|vc|5|2|99,0,0,0.443199,1.28289,0,0,False,69.0|99,491
1,14|491|vc|6|2|99,0,0,-0.567984,-0.667729,0,0,False,69.0|99,491
1,14|491|vc|7|2|99,0,0,-0.00295129,-0.453913,0,0,False,69.0|99,491
1,14|491|vc|8|2|99,0,0,-0.0414917,0.506454,0,0,False,69.0|99,491
1,14|433|sample|4|99,0,0,-0.700017,2.24029,0,0,True,6.0|99,433
1,14|433|sample|3|99,0,0,-0.378546,0.921023,0,0,True,6.0|99,433
1,14|433|sample|6|99,0,0,-0.242097,-2.8818,0,0,True,6.0|99,433
1,14|433|sample|5|99,0,0,-0.393911,-2.48161,0,0,True,6.0|99,433
1,14|433|sample|8|99,0,0,0.137215,1.34775,0,0,True,6.0|99,433
1,14|433|sample|7|99,0,0,0.389086,1.15289,0,0,True,6.0|99,433
1,14|433|sample|10|99,0,0,0.0710497,-1.0304,0,0,True,6.0|99,433
1,14|433|sample|9|99,0,0,-0.125533,-0.615308,0,0,True,6.0|99,433
1,14|433|sample|11|99,0,0,-0.326234,-2.15529,0,0,True,6.0|99,433
1,14|433|sample|12|99,0,0,-0.272263,-1.72258,0,0,True,6.0|99,433
1,14|433|cc|1|1|99,0,0,-0.118256,1.22426,0,0,False,69.0|99,433
1,14|433|cc|2|1|99,0,0,-0.224774,-0.952592,0,0,False,69.0|99,433
1,14|433|cc|3|1|99,0,0,-0.721813,1.09968,0,0,False,69.0|99,433
1,14|433|cc|4|1|99,0,0,-0.103287,-0.776608,0,0,False,69.0|99,433
1,14|433|cc|5|1|99,0,0,0.119978,-1.10054,0,0,False,69.0|99,433
1,14|433|cc|6|1|99,0,0,-0.01881,0.0378763,0,0,False,69.0|99,433
1,14|433|cc|7|1|99,0,0,0.275918,0.281848,0,0,False,69.0|99,433
1,14|433|cc|8|1|99,0,0,-0.186913,-0.742181,0,0,False,69.0|99,433
1,14|433|vc|1|2|99,0,0,-0.105968,0.798841,0,0,False,69.0|99,433
1,14|433|vc|2|2|99,0,0,0.172311,-1.06518,0,0,False,69.0|99,433
1,14|433|vc|3|2|99,0,0,0.422787,-0.53664,0,0,False,69.0|99,433
1,14|433|vc|4|2|99,0,0,-0.0502165,0.768497,0,0,False,69.0|99,433
1,14|433|vc|5|2|99,0,0,0.341565,-1.70569,0,0,False,69.0|99,433
1,14|433|vc|6|2|99,0,0,0.472148,1.42604,0,0,False,69.0|99,433
1,14|433|vc|7|2|99,0,0,0.0452682,-0.887926,0,0,False,69.0|99,433
1,14|433|vc|8|2|99,0,0,0.152952,0.529809,0,0,False,69.0|99,433
1,14|297|sample|3|71,0,0,-0.534561,0.491046,0,0,True,6.0|71,297
1,14|297|sample|4|71,0,0,-0.348182,0.235573,0,0,True,6.0|71,297
1,14|297|sample|5|71,0,0,0.653477,2.49568,0,0,True,6.0|71,297
1,14|297|sample|6|71,0,0,0.164889,2.63909,0,0,True,6.0|71,297
1,14|297|sample|8|71,0,0,0.112176,1.47164,0,0,True,6.0|71,297
1,14|297|sample|7|71,0,0,0.302818,1.51941,0,0,True,6.0|71,297
1,14|297|sample|9|71,0,0,0.441415,2.02682,0,0,True,6.0|71,297
1,14|297|sample|10|71,0,0,0.423916,2.07516,0,0,True,6.0|71,297
1,14|297|sample|12|71,0,0,-0.417566,-1.08916,0,0,True,6.0|71,297
1,14|297|sample|11|71,0,0,-0.214978,-1.54534,0,0,True,6.0|71,297
1,14|297|cc|1|1|71,0,0,0.136451,-0.00674931,0,0,False,69.0|71,297
1,14|297|cc|2|1|71,0,0,-0.166311,-0.594661,0,0,False,69.0|71,297
