rep,id,U,L,h,f,alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,91896.5,769.639,1.5517,0.496481,0.260924,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,91896.5,769.639,1.5517,0.256247,0.260924,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,91896.5,769.639,1.5517,0.44916,0.260924,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,91896.5,769.639,1.5517,0.413679,0.260924,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,91896.5,769.639,1.5517,0.266732,0.260924,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,91896.5,769.639,1.5517,0.284565,0.260924,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,91896.5,769.639,1.5517,0.381078,0.260924,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,91896.5,769.639,1.5517,0.520101,0.260924,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,91896.5,769.639,1.5517,0.216965,0.260924,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,91896.5,769.639,1.5517,0.273367,0.260924,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,57671.9,766.878,-0.397621,0.211185,0.260924,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,57671.9,766.878,-0.397621,0.391226,0.260924,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,57671.9,766.878,-0.397621,2.66305,0.260924,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,57671.9,766.878,-0.397621,0.672627,0.260924,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,57671.9,766.878,-0.397621,0.112811,0.260924,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,57671.9,766.878,-0.397621,7.84175,0.260924,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,57671.9,766.878,-0.397621,41.2481,0.260924,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,57671.9,766.878,-0.397621,27.0152,0.260924,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,57671.9,766.878,-0.397621,1.21446,0.260924,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,57671.9,766.878,-0.397621,1.03088,0.260924,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,57671.9,766.878,-0.397621,30.9964,0.260924,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,57671.9,766.878,-0.397621,9.97761,0.260924,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,57671.9,766.878,-0.397621,0.373633,0.260924,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,57671.9,766.878,-0.397621,26.3813,0.260924,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,57671.9,766.878,-0.397621,7.1932,0.260924,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,57671.9,766.878,-0.397621,0.543776,0.260924,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,19578.5,768.338,0.129708,35.7923,1.45093,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,19578.5,768.338,0.129708,956.368,1.45093,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,19578.5,768.338,0.129708,434.81,1.45093,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,19578.5,768.338,0.129708,82.3698,1.45093,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,19578.5,768.338,0.129708,25.3275,1.45093,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,19578.5,768.338,0.129708,331.968,1.45093,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,19578.5,768.338,2.23335,0.151191,1.45093,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,19578.5,768.338,2.23335,0.129631,1.45093,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,19578.5,768.338,2.23335,0.403153,1.45093,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,19578.5,768.338,2.23335,0.19235,1.45093,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,91895.4,766.519,1.29276,3.27086,1.45093,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,91895.4,766.519,1.29276,16.8201,1.45093,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,91895.4,766.519,1.29276,0.456201,1.45093,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,91895.4,766.519,1.29276,0.0787231,1.45093,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,91895.4,766.519,1.29276,7.23292,1.45093,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,91895.4,766.519,1.29276,15.106,1.45093,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,91895.4,766.519,1.29276,1.483,1.45093,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,91895.4,766.519,1.29276,7.76785,1.45093,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,91895.4,766.519,1.29276,0.0688353,1.45093,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,91895.4,766.519,1.29276,30.2978,1.45093,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,91895.4,766.519,1.29276,0.294728,1.45093,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,91895.4,766.519,1.29276,0.930547,1.45093,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,91895.4,766.519,1.29276,0.539462,1.45093,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,91895.4,766.519,1.29276,0.0898364,1.45093,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,91895.4,766.519,1.29276,0.383856,1.45093,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,91895.4,766.519,1.29276,0.102781,1.45093,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,91896.5,769.188,1.19772,0.237416,0.362358,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,91896.5,769.188,1.19772,0.279598,0.362358,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,91896.5,769.188,1.19772,0.179539,0.362358,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,91896.5,769.188,1.19772,0.242915,0.362358,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,91896.5,769.284,1.22974,0.0852616,0.362358,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,91896.5,769.284,1.22974,0.084506,0.362358,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,91896.5,769.284,1.22974,0.0626794,0.362358,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,91896.5,769.284,1.22974,0.115201,0.362358,True,28.0|322,152
