id,importanceSampling
411|4,140.122440
411|3,137.122263
411|5,162.751121
411|6,163.044638
411|8,138.765168
411|7,138.123156
411|9,161.770545
411|10,162.547617
411|12,136.317719
411|11,137.635972
411|1,83.056386
411|2,148.039575
152|8,160.403691
152|7,159.108007
152|6,130.245282
152|5,164.806885
152|12,146.567585
152|11,151.781313
152|10,158.187959
152|9,159.259370
152|3,154.228785
152|4,156.573388
152|1,77.779122
152|2,152.108526
1056|8,148.856717
1056|7,150.652455
1056|6,124.146680
1056|5,155.390129
1056|12,141.837832
1056|11,142.271420
1056|10,118.560959
1056|9,151.440610
1056|4,149.891331
1056|3,148.128910
1056|1,45.200761
1056|2,163.835009
462|6,237.407700
462|5,236.548851
462|4,221.870925
462|3,222.162758
462|9,148.875950
462|10,150.670382
462|7,161.726513
462|8,160.118505
462|11,164.067069
462|12,177.645817
462|1,91.056214
462|2,162.914972
1159|8,154.987306
1159|7,155.334574
1159|5,164.139989
1159|6,163.965694
1159|11,142.156887
1159|12,146.541525
1159|9,155.538272
1159|10,159.981091
1159|4,156.114526
1159|3,155.583647
1159|1,81.445320
1159|2,159.706708
1197|7,137.308981
1197|8,136.971889
1197|6,143.844010
1197|5,144.284729
1197|12,143.835802
1197|10,150.926760
1197|9,145.949930
1197|3,136.080521
1197|4,137.075038
1197|11,143.276365
1197|1,81.499228
1197|2,160.281563
