rep,id,f,h,L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.521017,1.57163,-2.26654,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.521017,1.57163,-21.9365,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,0.521017,1.57163,-31.7551,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,0.521017,1.57163,-28.2131,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.521017,1.57163,-6.81026,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.521017,1.57163,-21.4158,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.521017,1.57163,-19.6617,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,0.521017,1.57163,5.51876,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.521017,1.57163,-15.388,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.521017,1.57163,-16.3774,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,0.0454745,1.57163,-36.6744,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,0.0454745,1.57163,-19.5213,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,0.0454745,1.57163,-22.0844,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,0.0454745,1.57163,-35.5475,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,0.0454745,1.57163,-27.337,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,0.0454745,1.57163,-10.272,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,0.0454745,1.57163,3.97947,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.0454745,1.57163,-8.63704,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,0.0454745,1.57163,-9.52604,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.0454745,1.57163,-18.3464,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,0.0454745,1.57163,-20.0419,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,0.0454745,1.57163,-16.9803,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,0.0454745,1.57163,-18.6722,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,0.0454745,1.57163,-11.5199,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,0.0454745,1.57163,-18.8362,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.0454745,1.57163,-7.86805,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,0.367682,1.57163,-22.49,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,0.367682,1.57163,-25.7302,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,0.367682,1.57163,-24.2384,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,0.367682,1.57163,2.56513,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,0.139414,1.57163,-36.9993,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,0.139414,1.57163,-19.934,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,0.139414,1.57163,-11.2329,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,0.139414,1.57163,-20.4699,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,0.29505,1.57163,-2.34812,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,0.29505,1.57163,5.26075,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,0.0454742,1.57163,4.45313,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,0.0454742,1.57163,-39.5525,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,0.0454742,1.57163,-12.3387,69.0|322,152
