rep,id,eta_f,eta_h,eta_s,eta_L_gap,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,0.898865,0,-3.41284e-08,-1.17885e-08,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,0.387462,0,4.03375e-08,-2.19655e-08,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,1.03871,0,1.75672e-08,-2.72086e-09,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,1.07191,0,-6.8094e-08,1.17574e-08,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,0.665671,0,-4.21073e-08,9.0324e-09,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,0.548156,0,1.512e-08,6.23968e-08,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,0.909267,0,-2.81069e-08,1.45795e-08,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,1.10821,0,-1.70176e-08,2.37815e-08,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.525707,0,9.97321e-09,-2.67233e-08,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.657551,0,-5.5917e-09,4.11114e-08,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-0.440448,0,-1.91341e-09,1.5438e-08,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-0.625495,0,-9.42759e-09,1.40249e-08,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-0.56465,0,-3.26001e-09,7.32746e-09,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-1.12191,0,5.91493e-09,5.60031e-08,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-0.48366,0,4.04378e-08,-1.58952e-09,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-0.706478,0,-3.36824e-08,-1.79157e-08,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-0.293916,0,-4.44931e-08,-5.50674e-08,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,0.235196,0,-1.29846e-08,-1.46171e-08,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-0.343161,0,-3.75539e-08,-2.32785e-08,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,-0.543247,0,-6.62163e-09,7.79409e-09,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,-0.287869,0,-4.8689e-10,1.66065e-09,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-0.12457,0,4.55743e-08,1.42525e-08,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-1.27296,0,-5.53718e-08,6.01e-08,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,-0.15248,0,1.71007e-08,-1.95284e-08,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,-0.0646263,0,-4.4821e-08,1.70708e-08,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,1.85531,0,4.65999e-08,-6.33688e-10,69.0|274,411
1,8|152|8|152|sample|8|322|8|322|65.0,-0.573257,0,1.02643e-08,-5.46591e-08,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-0.512507,0,-2.39041e-08,-1.96501e-08,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,-0.532915,0,-2.55588e-08,-2.70297e-08,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,-0.625353,0,7.95391e-09,2.05012e-08,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,-0.993595,0,-5.15873e-08,-5.13321e-08,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-0.712785,0,3.11321e-09,2.6462e-08,28.0|322,152
