id,eta_L_gap_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_gap_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
9|411|9|411|sample|4|274|4|274|70.0,1.87948e-08,1.38383,0,0,0,1.1191e-13,1.39597,0,0,0,True,70.0|274,411
9|411|9|411|sample|3|274|3|274|70.0,-6.49018e-09,1.84902,0,0,0,2.4869e-13,1.9072,0,0,0,True,70.0|274,411
9|411|9|411|sample|5|274|5|274|70.0,3.29009e-09,1.06503,0,0,0,-6.66134e-15,1.21739,0,0,0,True,70.0|274,411
9|411|9|411|sample|6|274|6|274|70.0,-3.94053e-09,1.16366,0,0,0,2.75335e-14,1.1608,0,0,0,True,70.0|274,411
9|411|9|411|sample|8|274|8|274|70.0,-6.51481e-09,1.59424,0,0,0,5.41789e-14,1.59725,0,0,0,True,70.0|274,411
9|411|9|411|sample|7|274|7|274|70.0,1.75227e-09,1.64578,0,0,0,-1.22569e-13,1.67439,0,0,0,True,70.0|274,411
9|411|9|411|sample|9|274|9|274|70.0,1.66076e-08,1.20045,0,0,0,-2.04281e-13,1.29218,0,0,0,True,70.0|274,411
9|411|9|411|sample|10|274|10|274|70.0,-2.18089e-09,1.02131,0,0,0,8.79297e-14,1.17771,0,0,0,True,70.0|274,411
9|411|9|411|sample|12|274|12|274|70.0,7.473e-09,1.60851,0,0,0,1.65645e-13,1.60804,0,0,0,True,70.0|274,411
9|411|9|411|sample|11|274|11|274|70.0,-5.21935e-10,1.59809,0,0,0,4.35207e-14,1.57631,0,0,0,True,70.0|274,411
9|411|9|411|cc|1|1|274|1|274|69.0,-1.50068e-09,0.298747,0,0,0,6.21725e-15,-3.05988e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|2|1|274|1|274|69.0,-2.65519e-09,-0.152283,0,0,0,6.05072e-15,-1.29662e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|3|1|274|1|274|69.0,1.19035e-09,-0.142041,0,0,0,4.996e-15,-4.37626e-08,0,0,0,False,69.0|274,411
9|411|9|411|cc|4|1|274|1|274|69.0,4.60327e-10,-0.0424777,0,0,0,-6.68909e-15,-2.7275e-07,0,0,0,False,69.0|274,411
9|411|9|411|cc|5|1|274|1|274|69.0,-4.4635e-09,0.19287,0,0,0,9.10383e-15,-4.35557e-07,0,0,0,False,69.0|274,411
