rep,id,U,L,m,e,s,alpha,k,goes_down,mab_virus,run_id
1,8|84|cc|1|1|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|cc|2|1|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|cc|3|1|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|cc|4|1|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|cc|5|1|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|cc|6|1|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|cc|7|1|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|cc|8|1|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|sample|10|162,1,0.00373445,0.642523,0.00763815,36.7829,0.343443,0.43323,True,32.0|162,84
1,8|84|sample|11|162,1,0.00373444,0.642523,0.00600198,36.7829,0.343443,0.43323,True,22.0|162,84
1,8|84|sample|12|162,1,0.00373444,0.642523,0.00600198,36.7829,0.343443,0.43323,True,22.0|162,84
1,8|84|sample|3|162,1,0.00373426,0.642523,0.000573484,36.7829,0.343443,0.43323,True,55.0|162,84
1,8|84|sample|4|162,1,0.00373426,0.642523,0.000573484,36.7829,0.343443,0.43323,True,55.0|162,84
1,8|84|sample|5|162,1,0.00373426,0.642523,0.000573484,36.7829,0.343443,0.43323,True,55.0|162,84
1,8|84|sample|6|162,1,0.00373426,0.642523,0.000573484,36.7829,0.343443,0.43323,True,55.0|162,84
1,8|84|sample|7|162,1,0.00373445,0.642523,0.00763815,36.7829,0.343443,0.43323,True,32.0|162,84
1,8|84|sample|8|162,1,0.00373445,0.642523,0.00763815,36.7829,0.343443,0.43323,True,32.0|162,84
1,8|84|sample|9|162,1,0.00373445,0.642523,0.00763815,36.7829,0.343443,0.43323,True,32.0|162,84
1,8|84|vc|1|2|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|vc|2|2|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|vc|3|2|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|vc|4|2|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|vc|5|2|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|vc|6|2|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|vc|7|2|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|84|vc|8|2|162,1,0.00373477,0.642523,0.0258233,36.7831,0.343443,0.43323,False,69.0|162,84
1,8|719|cc|1|1|274,1,0.0037344,0.642523,0.00713404,36.7831,0.275182,0.681668,False,69.0|274,719
1,8|719|cc|2|1|274,1,0.0037344,0.642523,0.00713404,36.7831,0.275182,0.681668,False,69.0|274,719
1,8|719|cc|3|1|274,1,0.0037344,0.642523,0.00713404,36.7831,0.275182,0.681668,False,69.0|274,719
1,8|719|cc|4|1|274,1,0.0037344,0.642523,0.00713404,36.7831,0.275182,0.681668,False,69.0|274,719
1,8|719|cc|5|1|274,1,0.0037344,0.642523,0.00713404,36.7831,0.275182,0.681668,False,69.0|274,719
1,8|719|cc|6|1|274,1,0.0037344,0.642523,0.00713404,36.7831,0.275182,0.681668,False,69.0|274,719
1,8|719|cc|7|1|274,1,0.0037344,0.642523,0.00713404,36.7831,0.275182,0.681668,False,69.0|274,719
1,8|719|cc|8|1|274,1,0.0037344,0.642523,0.00713404,36.7831,0.275182,0.681668,False,69.0|274,719
1,8|719|sample|10|274,1,0.00373444,0.642523,0.0204868,36.7829,0.275182,0.681668,True,32.0|274,719
1,8|719|sample|11|274,1,0.00373444,0.642523,0.0300626,36.7829,0.275182,0.681668,True,22.0|274,719
