rep,id,eta_U,eta_L,eta_L_gap,eta_h,eta_f,eta_alpha,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,-6.14964e-08,0,-0.938288,3.97996e-07,-2.88185,0,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-1.44064e-09,0,-0.287752,-4.4683e-07,-8.9904,0,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,-2.40543e-08,0,-0.647982,-2.56266e-08,-2.30031,0,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,8.09086e-08,0,0.872803,2.76261e-07,-0.562889,0,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,3.93484e-08,0,0.48279,-1.18971e-09,-7.17599,0,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,5.17175e-08,0,-0.69457,-3.62027e-07,-8.37727,0,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,-3.95084e-08,0,0.855981,-5.81728e-07,-0.136163,0,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,-3.10902e-08,0,0.411072,2.32995e-07,-2.52511,0,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,-5.57629e-08,0,0.433446,-1.08425e-07,-9.88435,0,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,5.76329e-08,0,-0.0105073,1.75922e-07,-3.23216,0,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,-5.71235e-08,0,0.852016,-4.58938e-07,4.99652,0,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,-1.1969e-08,0,-0.581138,-1.97228e-07,-6.51005,0,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-3.30911e-08,0,0.313693,1.49922e-07,13.7728,0,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,-7.46513e-09,0,-0.844661,-3.12957e-07,6.05816,0,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,7.62302e-08,0,-0.392736,-2.70704e-07,12.7442,0,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,1.77606e-08,0,1.39194,-2.4698e-07,5.45251,0,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,-3.3564e-08,0,2.06395,-1.16622e-07,-1.1486,0,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,-2.53858e-08,0,-0.344793,7.46329e-07,2.32859,0,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,-2.65209e-08,0,0.461363,-1.73601e-07,1.17781,0,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,1.53668e-08,0,1.60839,8.95898e-07,10.679,0,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,1.67129e-08,0,-0.601099,4.98997e-07,-18.9343,0,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,-5.57047e-08,0,1.1291,9.05342e-08,23.406,0,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-5.61995e-08,0,0.321761,4.64662e-08,-11.9566,0,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,2.046e-08,0,0.703083,-1.2574e-07,0.866773,0,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,9.20918e-08,0,0.165378,3.13804e-08,3.33502,0,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,-5.09899e-08,0,-0.656081,4.97738e-07,-0.945061,0,False,69.0|274,411
1,14|705|14|705|sample|3|233|3|233|6.0,1.27737e-07,0,0.35113,-6.4464e-07,-10.7487,0,False,6.0|233,705
1,14|705|14|705|sample|4|233|4|233|6.0,3.02534e-08,0,-0.0747472,2.18426e-08,-8.70785,0,False,6.0|233,705
1,14|705|14|705|sample|5|233|5|233|6.0,1.92231e-08,0,0.0876479,8.82842e-09,-8.47275,0,False,6.0|233,705
1,14|705|14|705|sample|6|233|6|233|6.0,-6.86705e-08,0,0.818183,5.71521e-07,-8.53521,0,False,6.0|233,705
1,14|705|14|705|sample|7|233|7|233|6.0,-7.43603e-08,0,0.524271,2.4992e-07,-10.9344,0,False,6.0|233,705
1,14|705|14|705|sample|8|233|8|233|6.0,6.95582e-08,0,-0.203329,-5.26304e-07,-6.94875,0,False,6.0|233,705
1,14|705|14|705|sample|10|233|10|233|6.0,3.63798e-08,0,-0.259834,2.59703e-07,-16.0365,0,True,6.0|233,705
1,14|705|14|705|sample|9|233|9|233|6.0,5.31509e-08,0,-1.67652,1.36452e-07,-17.0345,0,True,6.0|233,705
1,14|705|14|705|sample|12|233|12|233|6.0,4.81668e-09,0,0.333021,4.54159e-07,-14.4673,0,True,6.0|233,705
1,14|705|14|705|sample|11|233|11|233|6.0,1.16517e-07,0,0.186982,-3.28287e-07,-14.8129,0,True,6.0|233,705
1,14|705|14|705|cc|1|1|233|1|233|69.0,-7.23012e-08,0,0.364978,-9.12803e-07,-20.8698,0,False,69.0|233,705
1,14|705|14|705|cc|2|1|233|1|233|69.0,-7.76927e-08,0,-0.382379,-3.99215e-07,4.4374,0,False,69.0|233,705
1,14|705|14|705|cc|3|1|233|1|233|69.0,-7.86531e-09,0,0.416599,-1.99864e-07,9.07456,0,False,69.0|233,705
1,14|705|14|705|cc|4|1|233|1|233|69.0,-2.11585e-08,0,0.501367,2.02038e-08,-3.17904,0,False,69.0|233,705
1,14|705|14|705|cc|5|1|233|1|233|69.0,1.20272e-08,0,2.29164,2.82442e-07,-2.37207,0,False,69.0|233,705
1,14|705|14|705|cc|6|1|233|1|233|69.0,1.18744e-08,0,-0.675107,-3.43097e-07,-0.905636,0,False,69.0|233,705
1,14|705|14|705|cc|7|1|233|1|233|69.0,-9.28339e-08,0,-0.490584,4.96346e-07,11.5151,0,False,69.0|233,705
1,14|705|14|705|cc|8|1|233|1|233|69.0,3.80896e-08,0,-0.101809,-4.67603e-07,-3.57537,0,False,69.0|233,705
1,14|705|14|705|vc|1|2|233|2|233|69.0,1.90776e-08,0,0.401968,3.9164e-07,-2.30146,0,False,69.0|233,705
1,14|705|14|705|vc|2|2|233|2|233|69.0,-4.13129e-08,0,1.22303,-6.58453e-07,-7.61602,0,False,69.0|233,705
1,14|705|14|705|vc|3|2|233|2|233|69.0,-3.33239e-08,0,0.963604,-2.26892e-07,-4.71722,0,False,69.0|233,705
1,14|705|14|705|vc|4|2|233|2|233|69.0,7.31306e-08,0,0.539904,-6.00544e-07,-0.700791,0,False,69.0|233,705
1,14|705|14|705|vc|5|2|233|2|233|69.0,-5.53482e-08,0,0.0694052,-5.4446e-08,14.6456,0,False,69.0|233,705
1,14|705|14|705|vc|6|2|233|2|233|69.0,4.25935e-08,0,0.397238,4.34649e-07,0.329583,0,False,69.0|233,705
1,14|705|14|705|vc|7|2|233|2|233|69.0,-1.18598e-08,0,0.14179,4.12192e-07,1.92148,0,False,69.0|233,705
1,14|705|14|705|vc|8|2|233|2|233|69.0,-1.3387e-07,0,-0.313348,1.69548e-07,20.352,0,False,69.0|233,705
1,8|152|8|152|sample|8|322|8|322|65.0,2.94895e-08,0,0.703785,2.07257e-07,-1.94657,0,True,65.0|322,152
1,8|152|8|152|sample|7|322|7|322|65.0,-2.09329e-08,0,-0.157248,7.52767e-07,-0.62256,0,True,65.0|322,152
1,8|152|8|152|sample|6|322|6|322|65.0,3.25017e-08,0,0.128464,-4.3739e-07,7.44623,0,True,65.0|322,152
1,8|152|8|152|sample|5|322|5|322|65.0,1.16706e-08,0,0.320211,-4.59172e-07,1.23787,0,True,65.0|322,152
1,8|152|8|152|sample|12|322|12|322|28.0,7.14354e-08,0,0.940395,-7.91922e-07,-6.76782,0,True,28.0|322,152
1,8|152|8|152|sample|11|322|11|322|28.0,-8.61983e-08,0,-0.959764,-2.72128e-07,-4.44642,0,True,28.0|322,152
1,8|152|8|152|sample|10|322|10|322|28.0,-6.08925e-08,0,1.50026,-1.20398e-07,4.3426,0,True,28.0|322,152
1,8|152|8|152|sample|9|322|9|322|28.0,-2.62153e-08,0,-0.0109986,5.5872e-07,3.48855,0,True,28.0|322,152
1,8|152|8|152|sample|3|322|3|322|22.0,2.71611e-08,0,1.09281,-4.66137e-07,-3.34354,0,True,22.0|322,152
1,8|152|8|152|sample|4|322|4|322|22.0,-6.19111e-08,0,-0.000117522,-7.10589e-07,-2.37004,0,True,22.0|322,152
1,8|152|8|152|cc|1|1|322|1|322|69.0,9.49512e-09,0,1.94646,3.8918e-07,2.40063,0,False,69.0|322,152
1,8|152|8|152|cc|2|1|322|1|322|69.0,9.76434e-09,0,-0.0914504,5.05618e-07,-6.24588,0,False,69.0|322,152
1,8|152|8|152|cc|3|1|322|1|322|69.0,-5.65342e-09,0,-0.926373,-3.83481e-07,-2.19642,0,False,69.0|322,152
1,8|152|8|152|cc|4|1|322|1|322|69.0,-5.80767e-08,0,-0.586793,-3.70266e-07,5.73,0,False,69.0|322,152
1,8|152|8|152|cc|5|1|322|1|322|69.0,9.37653e-08,0,1.15738,8.64272e-07,-3.85247,0,False,69.0|322,152
1,8|152|8|152|cc|6|1|322|1|322|69.0,3.50046e-08,0,0.142599,1.82882e-07,-3.08575,0,False,69.0|322,152
1,8|152|8|152|cc|7|1|322|1|322|69.0,-1.46814e-07,0,0.548007,-5.85461e-07,-1.24325,0,False,69.0|322,152
1,8|152|8|152|cc|8|1|322|1|322|69.0,6.93472e-08,0,1.37848,-2.53844e-07,-5.74401,0,False,69.0|322,152
1,8|152|8|152|vc|1|2|322|2|322|69.0,-7.66668e-08,0,-0.966209,-3.92844e-07,-0.276199,0,False,69.0|322,152
1,8|152|8|152|vc|2|2|322|2|322|69.0,-2.98314e-10,0,-0.238639,-2.50756e-07,-6.92605,0,False,69.0|322,152
1,8|152|8|152|vc|3|2|322|2|322|69.0,6.56291e-09,0,1.12529,2.33908e-07,15.5413,0,False,69.0|322,152
1,8|152|8|152|vc|4|2|322|2|322|69.0,-8.45685e-08,0,-0.446752,3.75903e-07,6.09058,0,False,69.0|322,152
1,8|152|8|152|vc|5|2|322|2|322|69.0,-5.24888e-08,0,0.15305,-3.43583e-07,-0.727873,0,False,69.0|322,152
1,8|152|8|152|vc|6|2|322|2|322|69.0,5.16593e-08,0,1.28995,2.16927e-07,6.32931,0,False,69.0|322,152
1,8|152|8|152|vc|7|2|322|2|322|69.0,-1.71276e-08,0,-0.225272,1.8784e-07,-5.37225,0,False,69.0|322,152
1,8|152|8|152|vc|8|2|322|2|322|69.0,-1.47193e-08,0,0.485665,2.83634e-07,0.0762031,0,False,69.0|322,152
1,8|1159|8|1159|sample|8|292|8|292|65.0,-8.20801e-08,0,-0.0471645,-2.80414e-07,2.34589,0,True,65.0|292,1159
1,8|1159|8|1159|sample|7|292|7|292|65.0,-7.31889e-08,0,-0.00677071,-1.46552e-07,6.29257,0,True,65.0|292,1159
1,8|1159|8|1159|sample|5|292|5|292|65.0,4.89963e-08,0,0.00163873,-1.57718e-07,13.7974,0,True,65.0|292,1159
1,8|1159|8|1159|sample|6|292|6|292|65.0,-1.7295e-08,0,0.090558,2.95569e-07,10.9451,0,True,65.0|292,1159
1,8|1159|8|1159|sample|11|292|11|292|28.0,-7.0635e-08,0,-0.318444,3.22335e-07,7.66941,0,True,28.0|292,1159
1,8|1159|8|1159|sample|12|292|12|292|28.0,4.23897e-08,0,-0.328526,2.45091e-07,-7.79983,0,True,28.0|292,1159
1,8|1159|8|1159|sample|9|292|9|292|28.0,1.31477e-08,0,-0.986736,3.10258e-07,11.2817,0,True,28.0|292,1159
1,8|1159|8|1159|sample|10|292|10|292|28.0,-4.65661e-10,0,0.40005,-1.22214e-07,3.67913,0,True,28.0|292,1159
1,8|1159|8|1159|sample|4|292|4|292|22.0,6.8525e-08,0,0.911715,-1.36755e-07,14.6042,0,True,22.0|292,1159
1,8|1159|8|1159|sample|3|292|3|292|22.0,5.2125e-08,0,-0.913905,-9.05851e-07,6.98939,0,True,22.0|292,1159
1,8|1159|8|1159|cc|1|1|292|1|292|69.0,1.27475e-08,0,0.493038,1.50841e-07,2.18825,0,False,69.0|292,1159
1,8|1159|8|1159|cc|2|1|292|1|292|69.0,7.23376e-08,0,-0.636368,1.12488e-08,-0.538612,0,False,69.0|292,1159
1,8|1159|8|1159|cc|3|1|292|1|292|69.0,2.45127e-08,0,-1.2607,-3.45124e-07,-4.47105,0,False,69.0|292,1159
