id,importanceSampling
411|4,137.500161
411|3,101.426588
411|5,159.655421
411|6,158.625147
411|8,136.990419
411|7,103.980352
411|9,156.542544
411|10,158.839178
411|12,133.924097
411|11,135.128638
411|1,83.053299
411|2,147.036315
152|8,148.278467
152|7,148.123424
152|6,154.112095
152|5,152.507698
152|12,145.987644
152|11,143.184065
152|10,147.789487
152|9,150.407062
152|3,148.239611
152|4,148.818539
152|1,77.820968
152|2,150.520053
1056|8,146.168870
1056|7,147.855621
1056|6,118.941838
1056|5,151.723914
1056|12,145.407854
1056|11,145.136718
1056|10,152.176832
1056|9,154.274941
1056|4,148.678796
1056|3,146.137113
1056|1,77.071566
1056|2,163.418617
462|6,166.222057
462|5,167.519886
462|4,172.387309
462|3,171.004245
462|9,147.860534
462|10,153.265178
462|7,160.899743
462|8,158.171456
462|11,169.280828
462|12,173.899193
462|1,59.193833
462|2,129.855712
1159|8,162.337909
1159|7,164.839877
1159|5,165.903086
1159|6,164.691907
1159|11,116.336810
1159|12,117.846518
1159|9,162.094844
1159|10,164.230182
1159|4,154.495221
1159|3,154.313518
1159|1,81.554643
1159|2,160.054704
1197|7,141.971296
1197|8,140.321601
1197|6,146.708427
1197|5,145.711208
1197|12,137.839659
1197|10,152.834792
1197|9,153.072134
1197|3,138.383192
1197|4,139.667199
1197|11,140.356974
1197|1,81.375797
1197|2,159.152673
