id,eta_L_SAEM,eta_m_SAEM,eta_e_SAEM,eta_alpha_SAEM,eta_k_SAEM,eta_L_mode,eta_m_mode,eta_e_mode,eta_alpha_mode,eta_k_mode,goes_down,mab_virus,run_id
8|84|cc|1|1|162,0.098807,-1.59148e-06,0,0,0,-1.87452e-07,-1.87983e-12,0,0,0,False,69.0|162,84
8|84|cc|2|1|162,-0.173061,5.62442e-07,0,0,0,-2.73453e-07,-3.76144e-13,0,0,0,False,69.0|162,84
8|84|cc|3|1|162,0.183868,-1.59023e-07,0,0,0,-7.64784e-08,-2.45626e-12,0,0,0,False,69.0|162,84
8|84|cc|4|1|162,-0.049863,-6.29905e-07,0,0,0,-2.70422e-07,7.776e-13,0,0,0,False,69.0|162,84
8|84|cc|5|1|162,0.224442,2.70761e-07,0,0,0,8.5338e-08,-1.95e-12,0,0,0,False,69.0|162,84
8|84|cc|6|1|162,-0.450993,1.3521e-06,0,0,0,1.80449e-07,-5.41345e-13,0,0,0,False,69.0|162,84
8|84|cc|7|1|162,-0.276499,5.38321e-07,0,0,0,-3.19943e-07,-2.5091e-13,0,0,0,False,69.0|162,84
8|84|cc|8|1|162,-0.24145,1.03457e-06,0,0,0,-3.43147e-07,-3.45945e-13,0,0,0,False,69.0|162,84
8|84|sample|10|162,0.221836,9.10509e-07,0,0,0,-0.00613228,6.57426e-10,0,0,0,True,32.0|162,84
8|84|sample|11|162,-0.189144,-7.30204e-07,0,0,0,-0.00345263,2.28877e-10,0,0,0,True,22.0|162,84
8|84|sample|12|162,0.288735,4.59453e-07,0,0,0,-0.00558536,9.68307e-10,0,0,0,True,22.0|162,84
8|84|sample|3|162,-0.341633,-1.47225e-06,0,0,0,0.00236643,-7.16833e-10,0,0,0,True,55.0|162,84
8|84|sample|4|162,0.0785556,6.49525e-08,0,0,0,0.00180155,-4.29396e-10,0,0,0,True,55.0|162,84
8|84|sample|5|162,0.109284,-1.84415e-06,0,0,0,-9.77654e-05,7.63837e-10,0,0,0,True,55.0|162,84
8|84|sample|6|162,0.140655,7.87737e-08,0,0,0,0.000862588,1.79485e-11,0,0,0,True,55.0|162,84
8|84|sample|7|162,-0.227245,7.50955e-08,0,0,0,1.07034e-05,-3.2337e-10,0,0,0,True,32.0|162,84
8|84|sample|8|162,0.0544893,-1.23698e-06,0,0,0,-0.000608925,-9.60817e-11,0,0,0,True,32.0|162,84
