rep,id,L_gap,m,e,alpha,k,goes_down,mab_virus,run_id
1,9|411|9|411|sample|4|274|4|274|70.0,4.80215,1.61561,0.710883,0.0858208,0.382295,True,70.0|274,411
1,9|411|9|411|sample|3|274|3|274|70.0,-3.15821,1.70163,0.361296,0.0858208,0.382295,True,70.0|274,411
1,9|411|9|411|sample|5|274|5|274|70.0,2.23703,1.48952,0.640374,0.0858208,0.382295,True,70.0|274,411
1,9|411|9|411|sample|6|274|6|274|70.0,-0.452403,1.551,0.729887,0.0858208,0.382295,True,70.0|274,411
1,9|411|9|411|sample|8|274|8|274|70.0,3.77465,2.00941,0.619484,0.0858208,0.382295,True,70.0|274,411
1,9|411|9|411|sample|7|274|7|274|70.0,3.48144,1.5107,0.390079,0.0858208,0.382295,True,70.0|274,411
1,9|411|9|411|sample|9|274|9|274|70.0,2.22305,1.62492,0.691083,0.0858208,0.382295,True,70.0|274,411
1,9|411|9|411|sample|10|274|10|274|70.0,2.12372,1.20762,0.640637,0.0858208,0.382295,True,70.0|274,411
1,9|411|9|411|sample|12|274|12|274|70.0,0.94071,1.51459,0.37811,0.0858208,0.382295,True,70.0|274,411
1,9|411|9|411|sample|11|274|11|274|70.0,0.740157,1.47425,0.393046,0.0858208,0.382295,True,70.0|274,411
1,9|411|9|411|cc|1|1|274|1|274|69.0,3.79036,1.14254,21.3416,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|cc|2|1|274|1|274|69.0,3.43567,1.47235,9.83429,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|cc|3|1|274|1|274|69.0,-0.0380138,1.13607,8.42314,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|cc|4|1|274|1|274|69.0,1.47661,0.944487,4.92418,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|cc|5|1|274|1|274|69.0,-1.43925,1.60174,27.4174,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|cc|6|1|274|1|274|69.0,-1.34603,1.196,28.4424,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|cc|7|1|274|1|274|69.0,5.55835,2.64599,3.62338,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|cc|8|1|274|1|274|69.0,1.18971,1.3956,12.6626,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|vc|1|2|274|2|274|69.0,6.03659,1.78364,2.73816,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|vc|2|2|274|2|274|69.0,0.235362,1.54668,3.83587,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|vc|3|2|274|2|274|69.0,2.00011,1.88407,39.9226,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|vc|4|2|274|2|274|69.0,5.14176,1.28881,63.5424,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|vc|5|2|274|2|274|69.0,-0.195584,2.32659,12.9237,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|vc|6|2|274|2|274|69.0,1.54941,1.36496,14.9602,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|vc|7|2|274|2|274|69.0,2.7049,1.23248,33.5966,0.0858208,0.382295,False,69.0|274,411
1,9|411|9|411|vc|8|2|274|2|274|69.0,0.0702085,1.04819,2.87585,0.0858208,0.382295,False,69.0|274,411
1,14|783|14|783|sample|3|71|3|71|6.0,4.52196,0.744495,11.7759,0.0858122,0.381842,True,6.0|71,783
1,14|783|14|783|sample|4|71|4|71|6.0,2.44399,0.711568,10.481,0.0858122,0.381842,True,6.0|71,783
1,14|783|14|783|sample|5|71|5|71|6.0,1.53228,0.649726,3.37783,0.0858122,0.381842,True,6.0|71,783
1,14|783|14|783|sample|6|71|6|71|6.0,6.2652,0.601152,2.27318,0.0858122,0.381842,True,6.0|71,783
1,14|783|14|783|sample|7|71|7|71|6.0,-3.28574,1.74803,0.0852748,0.0858122,0.381842,True,6.0|71,783
